question,subject,split,answer,final_prompt,len_tk_phi3_mini_4k_instruct
"Julio loves to visit his grandmother.He doesn't get to visit her very often because his family lives in a city that is six hours away.His grandmother lives in a big wooden house on a farm .It is old and looks as if it has secret hiding places . On the third Sunday of June ,Julio's parents took him to his grandmother's .Since it was summer vacation ,he was going to stay at grandmother's for a whole mother ! His cousins Mario and Linda would soon be arriving .They would also be staying at their grandmother's this summer. A big porch wraps around two sides of the house .Julio sat in the porch swing .He could see the trees that circle the house.They had been planted as a windbreak .They protect the house from the wind and blowing dirt .The house is in the middle of a large ,flat field. Julio watched the dirt road that leads to the house .He couldn't wait for his cousins to get there !Mario was his age ,and Linda was a year younger .They had fun together .Last summer they spent one whole morning making a fort out of sacks of seed .Then Uncle Henry had taken them on  a tractor ride. Julio remembered another time with his cousins .They had gone out to explode the fields.Julio touched an electric fence and got a shock .Then they found an old snakeskin .Nothing like that ever happened at his own home! Julio could smell the dinner that his grandmother was cooking .It made him hungry. Finally he saw a cloud of dust coming up the road.""They 're here! There're here!"" He shouted. After Julio's cousins arrived ,what would probably happen next?  _  .",,auxiliary_train-00000-of-00001,D,"Julio loves to visit his grandmother.He doesn't get to visit her very often because his family lives in a city that is six hours away.His grandmother lives in a big wooden house on a farm .It is old and looks as if it has secret hiding places . On the third Sunday of June ,Julio's parents took him to his grandmother's .Since it was summer vacation ,he was going to stay at grandmother's for a whole mother ! His cousins Mario and Linda would soon be arriving .They would also be staying at their grandmother's this summer. A big porch wraps around two sides of the house .Julio sat in the porch swing .He could see the trees that circle the house.They had been planted as a windbreak .They protect the house from the wind and blowing dirt .The house is in the middle of a large ,flat field. Julio watched the dirt road that leads to the house .He couldn't wait for his cousins to get there !Mario was his age ,and Linda was a year younger .They had fun together .Last summer they spent one whole morning making a fort out of sacks of seed .Then Uncle Henry had taken them on  a tractor ride. Julio remembered another time with his cousins .They had gone out to explode the fields.Julio touched an electric fence and got a shock .Then they found an old snakeskin .Nothing like that ever happened at his own home! Julio could smell the dinner that his grandmother was cooking .It made him hungry. Finally he saw a cloud of dust coming up the road.""They 're here! There're here!"" He shouted. After Julio's cousins arrived ,what would probably happen next?  _  .

Choices:
A. They would build a fort on the hill.
B. They would look for snake skins.
C. They would climb the trees in their grandmother's yard
D. They would eat dinner at their grandmother's house.

Reply with exactly one uppercase letter out of A, B, C, or D.
",485
"About 1 in 15 households drink bottled water today, spending about $ 4 billion a year on it. Although the reasons for the trend are many, bottled water's health benefits fall near the top of the list. Surveys have found that about 25 percent of bottled water drinkers choose the beverage for health and safety reasons; another quarter believe it is pure and free of contaminants .  Regardless of its pristine image, bottled water is not necessarily any purer or more healthful than what flows right out of the tap.  Consider that the Food and Drug Administration (FDA), the bottled water industry watchdog, does not require that bottled water meet higher standards for quality, such as the maximum level of contaminants, than public water supplies regulated by the EPA. For the most part, the FDA simply follows EPA's regulatory lead. Granted, bottled water is often filtered to remove chemicals such as chlorine that may impart a certain taste. But that doesn't make it any safer. In fact, about 25 to 40 percent of bottled water comes from the same municipal water supplies as tap water. Furthermore, some bottled waters do not contain any or enough of the fluoride needed to fight cavities. The only way to determine whether a certain water contains the mineral is to check with the company that bottles it.  This is not to say that bottled water is necessarily any better or worse, from a health standpoint, than tap water. It's certainly preferable to tap water for those who like its taste. The problem is that many consumers pay 300 to 1,200 times more per gallon for bottled water than for tap water because they think bottled water is the more healthful of the two.  Bottlers add to the confusion by sprinkling terms such as ""pure"", ""crystal pure"" and ""premium"" on labels illustrated with pictures of glaciers, mountain streams, and waterfalls, even when the water inside comes from a public reservoir. However, the FDA has set forth regulations requiring clear labeling of bottled waters. The mini glossary of bottled waters explains what some of the terms used on bottles really mean. According to the passage, removing chlorine from water  _",,auxiliary_train-00000-of-00001,A,"About 1 in 15 households drink bottled water today, spending about $ 4 billion a year on it. Although the reasons for the trend are many, bottled water's health benefits fall near the top of the list. Surveys have found that about 25 percent of bottled water drinkers choose the beverage for health and safety reasons; another quarter believe it is pure and free of contaminants .  Regardless of its pristine image, bottled water is not necessarily any purer or more healthful than what flows right out of the tap.  Consider that the Food and Drug Administration (FDA), the bottled water industry watchdog, does not require that bottled water meet higher standards for quality, such as the maximum level of contaminants, than public water supplies regulated by the EPA. For the most part, the FDA simply follows EPA's regulatory lead. Granted, bottled water is often filtered to remove chemicals such as chlorine that may impart a certain taste. But that doesn't make it any safer. In fact, about 25 to 40 percent of bottled water comes from the same municipal water supplies as tap water. Furthermore, some bottled waters do not contain any or enough of the fluoride needed to fight cavities. The only way to determine whether a certain water contains the mineral is to check with the company that bottles it.  This is not to say that bottled water is necessarily any better or worse, from a health standpoint, than tap water. It's certainly preferable to tap water for those who like its taste. The problem is that many consumers pay 300 to 1,200 times more per gallon for bottled water than for tap water because they think bottled water is the more healthful of the two.  Bottlers add to the confusion by sprinkling terms such as ""pure"", ""crystal pure"" and ""premium"" on labels illustrated with pictures of glaciers, mountain streams, and waterfalls, even when the water inside comes from a public reservoir. However, the FDA has set forth regulations requiring clear labeling of bottled waters. The mini glossary of bottled waters explains what some of the terms used on bottles really mean. According to the passage, removing chlorine from water  _

Choices:
A. does not make the water safer
B. is required by the FDA
C. makes the water less expensive
D. is necessary for good health

Reply with exactly one uppercase letter out of A, B, C, or D.
",575
"Do you want to know something about children in Africa? What to they do for fun every day? Find out here: Education School is expensive for many African children. Lots of families can't afford school uniforms or exercise books even though they don't have to pay for school. For those lucky enough to go to school , they have a lot to learn. Some take two language classes: English or French, and their first language. There is also math, science, history, social studies and geography. _ take up much of children's time after school. They have to get water and firewood for the family every day. Also there's cleaning , washing and helping Mum with the meal. Daily fun It's not all work and no play. Sports are very popular. Children can make goals with twigs ( )and their own footballs with plastic and bits of string (  ). They play in the country and the streets of old towns. There're many football teams for teenagers in Africa. Internet It's really expensive to get on the Internet. To surf the net for 20 hours costs over 600yuan. This is more than the average   monthly pay per person. Egypt and South Africa are the top two users of the Internet in Africa. All of the capital cities there can get on the Internet. Some schools offer computer lessons but few students can enjoy computer fun at home. From the passage, we can infer   that in Africa  _  .",,auxiliary_train-00000-of-00001,D,"Do you want to know something about children in Africa? What to they do for fun every day? Find out here: Education School is expensive for many African children. Lots of families can't afford school uniforms or exercise books even though they don't have to pay for school. For those lucky enough to go to school , they have a lot to learn. Some take two language classes: English or French, and their first language. There is also math, science, history, social studies and geography. _ take up much of children's time after school. They have to get water and firewood for the family every day. Also there's cleaning , washing and helping Mum with the meal. Daily fun It's not all work and no play. Sports are very popular. Children can make goals with twigs ( )and their own footballs with plastic and bits of string (  ). They play in the country and the streets of old towns. There're many football teams for teenagers in Africa. Internet It's really expensive to get on the Internet. To surf the net for 20 hours costs over 600yuan. This is more than the average   monthly pay per person. Egypt and South Africa are the top two users of the Internet in Africa. All of the capital cities there can get on the Internet. Some schools offer computer lessons but few students can enjoy computer fun at home. From the passage, we can infer   that in Africa  _  .

Choices:
A. basketball is popular among children
B. children in Africa have to pay for school
C. some children in Africa have to take two foreign language classes
D. people in Egypt and South Africa may get higher pay than people in the other countries

Reply with exactly one uppercase letter out of A, B, C, or D.
",397
"Mu Yumin had no idea that when he stopped by the computer club as a freshman looking for something fun, it would decide his career four years later.The 22 -year -old biology major at Huazhong  University of Science and Technology found a job as an IT technician in Shanghai."" My experience in the club gave me another 'diploma' ,""  said Mu."" More importantly, I found something I am good at and can make a living from."" Now campuses  around the country have started recruiting  fresh faces for all kinds of clubs.Upperclassmen and experts suggest a hobby-based choice of clubs, which might have a lasting impact on one' s life and career Zhang Ling did not get many chances to write stories as an environmental protection major at Jiangxi University of Science and Technology.But this changed when she joined the university broadcast station.Her daily interviews with students and teachers expanded her horizon.Now she is determined to become a journalist on environmental issues with her degree in environmental protection.""Journalism changed my life track,"" said the 22 -year-old girl.""I only wanted to be a science teacher in a local senior high school.But now I am applying for a graduate school in journalism."" Lan Yujie, professor at Anhui University of Technology, regards Mu and Zhang as good examples of choosing ""what I like"" instead of "" what is practical"" in finding jobs and seeking further study. ""Some freshmen don't know what to choose,"" said Lan.""Just following a hobby and doing something you like can easily give you the experience that makes you happy and special."" Lan further says that joining clubs should not necessarily have a purpose,  As part of campus life, a club experience will impact one's life and career m one way or another.""The point of clubs is to have as many diverse experiences as possible so that students can explore more of their life,"" said Lan. Which of the followings is true about Zhang Ling?",,auxiliary_train-00000-of-00001,A,"Mu Yumin had no idea that when he stopped by the computer club as a freshman looking for something fun, it would decide his career four years later.The 22 -year -old biology major at Huazhong  University of Science and Technology found a job as an IT technician in Shanghai."" My experience in the club gave me another 'diploma' ,""  said Mu."" More importantly, I found something I am good at and can make a living from."" Now campuses  around the country have started recruiting  fresh faces for all kinds of clubs.Upperclassmen and experts suggest a hobby-based choice of clubs, which might have a lasting impact on one' s life and career Zhang Ling did not get many chances to write stories as an environmental protection major at Jiangxi University of Science and Technology.But this changed when she joined the university broadcast station.Her daily interviews with students and teachers expanded her horizon.Now she is determined to become a journalist on environmental issues with her degree in environmental protection.""Journalism changed my life track,"" said the 22 -year-old girl.""I only wanted to be a science teacher in a local senior high school.But now I am applying for a graduate school in journalism."" Lan Yujie, professor at Anhui University of Technology, regards Mu and Zhang as good examples of choosing ""what I like"" instead of "" what is practical"" in finding jobs and seeking further study. ""Some freshmen don't know what to choose,"" said Lan.""Just following a hobby and doing something you like can easily give you the experience that makes you happy and special."" Lan further says that joining clubs should not necessarily have a purpose,  As part of campus life, a club experience will impact one's life and career m one way or another.""The point of clubs is to have as many diverse experiences as possible so that students can explore more of their life,"" said Lan. Which of the followings is true about Zhang Ling?

Choices:
A. She didn't intend to be a journalist.
B. She changed her major to journalism.
C. She now works as a science teacher
D. She's graduated from the university.

Reply with exactly one uppercase letter out of A, B, C, or D.
",502
"It seems that everywhere around the world, people are spending more time at work and less time with their families and friends.People are busier than ever before. In the past in many countries,the father worked and the mother stayed at home, took care of the children, and did the food shopping,cooking,and cleaning.At present in most of the families,parents need to work on weekends,so they both have to do the shopping,cooking,and cleaning in their free time.Parents don't have much time with their children,however,they often had time in the past.There are also many single parent families.In these families,the single parent has to do everything. These days,many children come home from school to an empty apartment or house.A lot of children spend many hours each day in front of the television.Even when families are together,it is common for family members to do things by themselves.For example,they watch programs on their own TVs in different rooms,they use the Internet,they talk with friends on the telephone,and they do other things by themselves. Isn't it strange?Thanks to technology,people are able to communicate so easily with people far away,but sometimes they don't communicate with people in their own homes. These days.when many children come home from school,they find    _   at home.",,auxiliary_train-00000-of-00001,C,"It seems that everywhere around the world, people are spending more time at work and less time with their families and friends.People are busier than ever before. In the past in many countries,the father worked and the mother stayed at home, took care of the children, and did the food shopping,cooking,and cleaning.At present in most of the families,parents need to work on weekends,so they both have to do the shopping,cooking,and cleaning in their free time.Parents don't have much time with their children,however,they often had time in the past.There are also many single parent families.In these families,the single parent has to do everything. These days,many children come home from school to an empty apartment or house.A lot of children spend many hours each day in front of the television.Even when families are together,it is common for family members to do things by themselves.For example,they watch programs on their own TVs in different rooms,they use the Internet,they talk with friends on the telephone,and they do other things by themselves. Isn't it strange?Thanks to technology,people are able to communicate so easily with people far away,but sometimes they don't communicate with people in their own homes. These days.when many children come home from school,they find    _   at home.

Choices:
A. somebody
B. everybody
C. nobody
D. nothing

Reply with exactly one uppercase letter out of A, B, C, or D.
",338
"In the first programme,The Mexican Wave, the focus is on the Orange Monarch butterfly.  Each autumn in the pine forests of central prefix = st1 /Mexico, one of the greatest natural phenomena appears, as tens of millions of beautiful orange Monarch butterflies pour into the trees to spend the winter months. Some of them have migrated several thousand kilometres from their breeding   grounds in North America and Canada, but although they've never been here before, they travel south and find their way to an area not much bigger than the English county of Devon.  Although they coat the trees and when they take flight, look like an orange snowstorm, these butterflies are under threat at both ends of their journey.The pine forest are being cut down illegally by gangs of loggers, despite protection from the Mexican government.  Local people need timber and firewood to survive. Where the butterflies breed in North America, their foodplant, the milkweed, is being killed by herbicides and agricultural practices, and the Monarch's migration is in danger.With location reports from the Mexican forests, Brett Westwood explores how steps are being taken to develop sustainable forestry to help preserve this magnificent insect. When do the Orange Monarch butterfly come to central Mexico?_.",,auxiliary_train-00000-of-00001,C,"In the first programme,The Mexican Wave, the focus is on the Orange Monarch butterfly.  Each autumn in the pine forests of central prefix = st1 /Mexico, one of the greatest natural phenomena appears, as tens of millions of beautiful orange Monarch butterflies pour into the trees to spend the winter months. Some of them have migrated several thousand kilometres from their breeding   grounds in North America and Canada, but although they've never been here before, they travel south and find their way to an area not much bigger than the English county of Devon.  Although they coat the trees and when they take flight, look like an orange snowstorm, these butterflies are under threat at both ends of their journey.The pine forest are being cut down illegally by gangs of loggers, despite protection from the Mexican government.  Local people need timber and firewood to survive. Where the butterflies breed in North America, their foodplant, the milkweed, is being killed by herbicides and agricultural practices, and the Monarch's migration is in danger.With location reports from the Mexican forests, Brett Westwood explores how steps are being taken to develop sustainable forestry to help preserve this magnificent insect. When do the Orange Monarch butterfly come to central Mexico?_.

Choices:
A. Each spring
B. Each summer
C. Each autumn
D. Each winter

Reply with exactly one uppercase letter out of A, B, C, or D.
",343
"While students in Hainan are quite used to clear skies, Beijing teenagers are not so  lucky. As another warm winter approaches, the city can expect the normal clouds of smoke  caused by air pollution.      But things could start to get better soon. The government is co-operating with a US- based environmental protection agency to update existing buses and trucks with clean fuel  technology. The new technology could reduce air pollutants in existing diesel vehicles ( ) by 40 per cent. The programme will begin by testing buses in Beijing to see if the  technology can be applied to them.      ""We encourage the development of public transportation. But at the same time we need  to reduce pollution from them,"" said an official.      Efforts are being made to improve the capital's environment with tighter controls on  emissions  . Some heavily polluting factories and construction sites, such as those  owned by the steel giant Shougang Group, have been asked to cut production in November  and December or be closed. Beijing was the third polluted city in the world at the end of  last century, according to the UN. But thanks to recent measures, the capital has made  some progress. Last year 224 clear days were rated as having good air quality. In 1998  the air quality index   gave just 100 days as good.      ""I am glad to see an improvement,"" said a Senior 1 boy living in the northwest of  Beijing. ""Compared to other places, the air quality of Beijing is still worrying though. I hate the pollution. Once I was riding my bike in the morning when I almost had a traffic accident because I couldn't see a car only metres away from me in frog.""      In early October, the skies were covered by such a thick fog that a display show by  the visiting French air force was called off.      Rapid development, industry, traffic fumes   and sandstorms from the desert all  contribute to the city's bad air. Which is not correct according to the passage?",,auxiliary_train-00000-of-00001,A,"While students in Hainan are quite used to clear skies, Beijing teenagers are not so  lucky. As another warm winter approaches, the city can expect the normal clouds of smoke  caused by air pollution.      But things could start to get better soon. The government is co-operating with a US- based environmental protection agency to update existing buses and trucks with clean fuel  technology. The new technology could reduce air pollutants in existing diesel vehicles ( ) by 40 per cent. The programme will begin by testing buses in Beijing to see if the  technology can be applied to them.      ""We encourage the development of public transportation. But at the same time we need  to reduce pollution from them,"" said an official.      Efforts are being made to improve the capital's environment with tighter controls on  emissions  . Some heavily polluting factories and construction sites, such as those  owned by the steel giant Shougang Group, have been asked to cut production in November  and December or be closed. Beijing was the third polluted city in the world at the end of  last century, according to the UN. But thanks to recent measures, the capital has made  some progress. Last year 224 clear days were rated as having good air quality. In 1998  the air quality index   gave just 100 days as good.      ""I am glad to see an improvement,"" said a Senior 1 boy living in the northwest of  Beijing. ""Compared to other places, the air quality of Beijing is still worrying though. I hate the pollution. Once I was riding my bike in the morning when I almost had a traffic accident because I couldn't see a car only metres away from me in frog.""      In early October, the skies were covered by such a thick fog that a display show by  the visiting French air force was called off.      Rapid development, industry, traffic fumes   and sandstorms from the desert all  contribute to the city's bad air. Which is not correct according to the passage?

Choices:
A. Beijing's air quality is getting worse and worse.
B. Development, industry, traffic fumes and sandstorms are all the causes of bad air     quality.
C. Clouds of smoke in the sky is the common feature in the winter of Beijing.
D. The government is making every effort to stop air pollution.

Reply with exactly one uppercase letter out of A, B, C, or D.
",573
"""You know, Chihuahuas aren't actual dogs. They're a kind of fox,"" announced a woman at a party. This woman entirely believed that Chihuahuas are the descendants   of the Fennec fox. Many people might believe this: Chihuahuas are similar to foxes in their appearance with long-haired Chihuahuas appearing almost indistinguishable from their wild counterparts . The idea that Chihuahuas are related to foxes isn't uncommon. Even the American Kennel Club, which is usually a highly respected source of information, accepts the belief and the similarity between Chihuahuas and Fennec foxes. Interesting as it is to imagine that Chihuahuas are a breed   of the fox, this idea simply can't hold water. Chihuahuas are, in fact, far more closely related to dingoes  or wolves than they are to Fennec foxes. Like other dogs, Chihuahuas are able to breed with other members within the same species. The Fennec fox is a member of a different species. Chihuahuas and Fennec foxes are fairly distantly related just like a cat and a tiger are. Their similarities occur only because of a phenomenon known as convergent evolution , in which animals develop similar features to meet similar biological needs.  A simple observation of geography further denies the idea that Fennec foxes and Chihuahuas are related. While the Fennec fox was living in the deserts of Africa, the Chihuahua came from Mexico, where it got its common name. Its closest living  s are other native Central and South American breeds. Its ancestor, the now nearly-extinct Mexican gray wolf, is also a much closer   to the Chihuahua than any other fox. It is common to consider the cute Chihuahua as a little Fennec fox adapted to life, but this theory is not true. Chihuahuas are domestic  dogs to the same degree as other dogs. Much as a Chihuahua might look like a fox, it is--and always will be--a dog. What can we learn about Chihuahuas from this passage?",,auxiliary_train-00000-of-00001,C,"""You know, Chihuahuas aren't actual dogs. They're a kind of fox,"" announced a woman at a party. This woman entirely believed that Chihuahuas are the descendants   of the Fennec fox. Many people might believe this: Chihuahuas are similar to foxes in their appearance with long-haired Chihuahuas appearing almost indistinguishable from their wild counterparts . The idea that Chihuahuas are related to foxes isn't uncommon. Even the American Kennel Club, which is usually a highly respected source of information, accepts the belief and the similarity between Chihuahuas and Fennec foxes. Interesting as it is to imagine that Chihuahuas are a breed   of the fox, this idea simply can't hold water. Chihuahuas are, in fact, far more closely related to dingoes  or wolves than they are to Fennec foxes. Like other dogs, Chihuahuas are able to breed with other members within the same species. The Fennec fox is a member of a different species. Chihuahuas and Fennec foxes are fairly distantly related just like a cat and a tiger are. Their similarities occur only because of a phenomenon known as convergent evolution , in which animals develop similar features to meet similar biological needs.  A simple observation of geography further denies the idea that Fennec foxes and Chihuahuas are related. While the Fennec fox was living in the deserts of Africa, the Chihuahua came from Mexico, where it got its common name. Its closest living  s are other native Central and South American breeds. Its ancestor, the now nearly-extinct Mexican gray wolf, is also a much closer   to the Chihuahua than any other fox. It is common to consider the cute Chihuahua as a little Fennec fox adapted to life, but this theory is not true. Chihuahuas are domestic  dogs to the same degree as other dogs. Much as a Chihuahua might look like a fox, it is--and always will be--a dog. What can we learn about Chihuahuas from this passage?

Choices:
A. Chihuahuas are the descendants of the dingoe.
B. The features of animals are usually hard to change.
C. They are cute, long-haired and much like a fox.
D. Chihuahuas came from Africa.

Reply with exactly one uppercase letter out of A, B, C, or D.
",594
"If you want your children to develop an environmentally conscious attitude, you have to start teaching them while they are young. Wondering where to send your kids to learn more? Here are some good choices for you. Recycle Zone Website Address: _  The National Institute of Environmental Health Sciences in the UK actually pays money to build this site. It provides lots of great information on the level for kids. The site is brightly colored, and it's easy for kids to use, and interactive to get them active in learning. You'll find many great jokes, songs and games on the site that will keep your kids happy while they are learning. National Geographic Kids Website Address: _  This is an excellent site for kids, with all the great choice that you'd expect from National Geographic. It is excellent for kids and it has information on different kinds of topics, including the environment and how the environmental problems affect the world and animals around it. You'll find stories, quizzes, games, tips, and videos that your kids will enjoy while learning more about the environment and recycling. Children of the Earth Website Address: _  The site helps to provide information that will allow your kids to understand and respect the world around them. Lessons are taught on plants, soil, energy and animals. It helps them to learn about how their actions can either have negative or positive influence on the environment. National Geographic Kids is a website that may help kids to   _  .",,auxiliary_train-00000-of-00001,D,"If you want your children to develop an environmentally conscious attitude, you have to start teaching them while they are young. Wondering where to send your kids to learn more? Here are some good choices for you. Recycle Zone Website Address: _  The National Institute of Environmental Health Sciences in the UK actually pays money to build this site. It provides lots of great information on the level for kids. The site is brightly colored, and it's easy for kids to use, and interactive to get them active in learning. You'll find many great jokes, songs and games on the site that will keep your kids happy while they are learning. National Geographic Kids Website Address: _  This is an excellent site for kids, with all the great choice that you'd expect from National Geographic. It is excellent for kids and it has information on different kinds of topics, including the environment and how the environmental problems affect the world and animals around it. You'll find stories, quizzes, games, tips, and videos that your kids will enjoy while learning more about the environment and recycling. Children of the Earth Website Address: _  The site helps to provide information that will allow your kids to understand and respect the world around them. Lessons are taught on plants, soil, energy and animals. It helps them to learn about how their actions can either have negative or positive influence on the environment. National Geographic Kids is a website that may help kids to   _  .

Choices:
A. make a lot of new friends online
B. learn how to get along with all kinds of animals
C. learn how to set up a website for beginners
D. realize the importance of the environment

Reply with exactly one uppercase letter out of A, B, C, or D.
",387
"Most recently, it's very common in students who need a parent present for job interviews. Naturally, it's easy to blame the students in these situations, but the bigger problem is us. We--as parents--are so eager to protect our kids that we fail to realize that this in itself is harming them. As the mother of two young sons, I have to remind myself all the time that the biggest responsibility I have as a parent is to help them develop the skills needed to live in, to live without me. So, I'll let them fail. I'll let them fail because as long as they are safe and warm inside their comfort zones, they will never grow. And failure--along with loss, heartbreak, disappointment, etc.--will be part of growth for them. Call me the anti-tiger mom, but leaving them alone is my way of helping them become equipped to fit in this world as we know it today. From terrorism   and seemingly endless natural disasters, to our national debt and beyond, if we expect the next generation to stand up to the very real problems of our time, we need to stop feeding them and start teaching them how to fish. My children are faced with hard situations in their own life almost each day, but they try to negotiate   everything now. It's a small price to help them learn a skill they'll use for the rest of their lives, including when I don't come with them on job interviews. The author believes experiencing failure in life can make kids   _  .",,auxiliary_train-00000-of-00001,B,"Most recently, it's very common in students who need a parent present for job interviews. Naturally, it's easy to blame the students in these situations, but the bigger problem is us. We--as parents--are so eager to protect our kids that we fail to realize that this in itself is harming them. As the mother of two young sons, I have to remind myself all the time that the biggest responsibility I have as a parent is to help them develop the skills needed to live in, to live without me. So, I'll let them fail. I'll let them fail because as long as they are safe and warm inside their comfort zones, they will never grow. And failure--along with loss, heartbreak, disappointment, etc.--will be part of growth for them. Call me the anti-tiger mom, but leaving them alone is my way of helping them become equipped to fit in this world as we know it today. From terrorism   and seemingly endless natural disasters, to our national debt and beyond, if we expect the next generation to stand up to the very real problems of our time, we need to stop feeding them and start teaching them how to fish. My children are faced with hard situations in their own life almost each day, but they try to negotiate   everything now. It's a small price to help them learn a skill they'll use for the rest of their lives, including when I don't come with them on job interviews. The author believes experiencing failure in life can make kids   _  .

Choices:
A. become healthier than other kids
B. grow in this challenging world
C. develop all social skills
D. escape from natural disasters

Reply with exactly one uppercase letter out of A, B, C, or D.
",400
"In Japan, Luffy is more popular than Harry Potter.Luffy is the main _ of One Piece .The book came out in 1997. One Piece tells the adventures of Monkey D.Luffy, a 17-year-old boy.He gets supernatural abilities by eating fruit.Luffy's dream is to find the world's biggest treasure, One Piece.Then he wants to become the next Pirate  King. To make his dream come true, Luffy has to reach the end of the most dangerous ocean: the Grand Line.Luffy travels with a group of pirates called the Straw Hats.On his way, more people join the group.It even includes a cook, a soldier and a musician.They also help Luffy fight with other pirates on the way. Many Chinese teenagers are One Piece fans.Yang Peiqi, 14, of Shenzhen, says he thinks reading One Piece is great fun and also he likes the themes of the story-dreams and friends. What are the themes of One Piece?",,auxiliary_train-00000-of-00001,C,"In Japan, Luffy is more popular than Harry Potter.Luffy is the main _ of One Piece .The book came out in 1997. One Piece tells the adventures of Monkey D.Luffy, a 17-year-old boy.He gets supernatural abilities by eating fruit.Luffy's dream is to find the world's biggest treasure, One Piece.Then he wants to become the next Pirate  King. To make his dream come true, Luffy has to reach the end of the most dangerous ocean: the Grand Line.Luffy travels with a group of pirates called the Straw Hats.On his way, more people join the group.It even includes a cook, a soldier and a musician.They also help Luffy fight with other pirates on the way. Many Chinese teenagers are One Piece fans.Yang Peiqi, 14, of Shenzhen, says he thinks reading One Piece is great fun and also he likes the themes of the story-dreams and friends. What are the themes of One Piece?

Choices:
A. Treasure and money.
B. Study and hard work.
C. Dreams and friends.
D. Pirates and wars.

Reply with exactly one uppercase letter out of A, B, C, or D.
",311
"Career building is an ongoing activity. Planning and goal setting are part of career building, but so is adjusting and taking advantage of things that happen in an unplanned way. Our dreams and desires, as well as the opportunities open to us, are changing all the time. Sometimes, they can change dramatically over a short period of time.  Dealing with change often requires taking your career in a different direction. Therefore, most people's career paths wind up looking more like a forest path or the course of a river than a straight flight path from point A to Point B. Career paths tend to  _ . Just as a river must take an indirect path to get round hills and other obstacles , we often have to do a little meandering to get round barries. We also meander simply to explore various career posibilities.  This doesn't mean that you should wander aimlessly for the rest of your life! It doesn't mean that, although career building gives you an overall sense of direction, it is responsible to expect that you'll have to take some meandering along the way.  Career building involves maneuvering as well as meandering. To maneuver is to be focused and strategic , to decide what you want and how you are going to get there. Believe it or not, you can maneuver and meander at the same time. In fact, you have probably already done so. For example, if you have ever sent in an application form for an education program or job before you are really sure you want your application to be accepted, you have taken action on a plan while you are still exploring other posibilities. In other words, you are maneuvering and meandering at the same time. This passage is mainly to   _  .",,auxiliary_train-00000-of-00001,C,"Career building is an ongoing activity. Planning and goal setting are part of career building, but so is adjusting and taking advantage of things that happen in an unplanned way. Our dreams and desires, as well as the opportunities open to us, are changing all the time. Sometimes, they can change dramatically over a short period of time.  Dealing with change often requires taking your career in a different direction. Therefore, most people's career paths wind up looking more like a forest path or the course of a river than a straight flight path from point A to Point B. Career paths tend to  _ . Just as a river must take an indirect path to get round hills and other obstacles , we often have to do a little meandering to get round barries. We also meander simply to explore various career posibilities.  This doesn't mean that you should wander aimlessly for the rest of your life! It doesn't mean that, although career building gives you an overall sense of direction, it is responsible to expect that you'll have to take some meandering along the way.  Career building involves maneuvering as well as meandering. To maneuver is to be focused and strategic , to decide what you want and how you are going to get there. Believe it or not, you can maneuver and meander at the same time. In fact, you have probably already done so. For example, if you have ever sent in an application form for an education program or job before you are really sure you want your application to be accepted, you have taken action on a plan while you are still exploring other posibilities. In other words, you are maneuvering and meandering at the same time. This passage is mainly to   _  .

Choices:
A. tell you how to gain more control over your life
B. give you a better understanding of yourself
C. show you how to take an active role in planning your career
D. help you to deal with things that happen in an unplanned way

Reply with exactly one uppercase letter out of A, B, C, or D.
",465
