ind,activity_label,ctx,answer,final_prompt,len_tk_mistral_7b_instruct
45026.0,Discus throw,"A man is at a mound, spinning a disc around in circles. He lets go of the disc and watches it fly. a line of discs",D,"Context:
""A man is at a mound, spinning a disc around in circles. He lets go of the disc and watches it fly. a line of discs""

Which of the following endings best completes the context?

Choices:
A. are shown, while another man draws on the ground surrounding it.
B. fly from a palm into a pool.
C. fly, then we see an old video.
D. is shown before a group of people on the field, choosing their own disc.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
21110.0,Discus throw,Another man in a green sweatshirt practices a shot put throw in a field behind a net gate. still photos,B,"Context:
""Another man in a green sweatshirt practices a shot put throw in a field behind a net gate. still photos""

Which of the following endings best completes the context?

Choices:
A. of a person in glove along with items on the field.
B. are featured between multiple men practicing their shot put throw.
C. are shown of the obama team celebrating and the man in the green hoodie passing around a ball.
D. of the boys play being shown from several angles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
23291.0,Playing congas,He is wearing headphones as he drums a beat on the drums. He continues playing the drums. After a while he changes the beat after pausing for a little time. then,D,"Context:
""He is wearing headphones as he drums a beat on the drums. He continues playing the drums. After a while he changes the beat after pausing for a little time. then""

Which of the following endings best completes the context?

Choices:
A. he starts to really beat the drums same as he is playing.
B. quickly back to playing the drums.
C. he just a short while affects up speed as he continues playing his song.
D. continues playing another beat on the drums.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
6915.0,Starting a campfire,A man is sitting near a pill of rocks with sticks in his hand. The man begins rubbing the sticks together over the rocks. a fire,A,"Context:
""A man is sitting near a pill of rocks with sticks in his hand. The man begins rubbing the sticks together over the rocks. a fire""

Which of the following endings best completes the context?

Choices:
A. starts and the man gets up and stands over the flames.
B. starts and a man appears holding a piece of food.
C. is going, and the man calls it in.
D. starts and the man begins taking his turns laying down rocks on the ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
41419.0,Surfing,Birds fly into the sky above the water. He surfs the waves in the water. He is in the car talking. he,A,"Context:
""Birds fly into the sky above the water. He surfs the waves in the water. He is in the car talking. he""

Which of the following endings best completes the context?

Choices:
A. surfs in the water some more.
B. hands a woman a bottle of water and shows her how to use it to wash his hands.
C. walks the path to the rope and climbs it.
D. turns the radio on and continues surfing the waves.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
45100.0,Calf roping,An indoor barn is shown and a man is sitting on a horse. the gates,A,"Context:
""An indoor barn is shown and a man is sitting on a horse. the gates""

Which of the following endings best completes the context?

Choices:
A. open and the man flies out with is lasso chasing after a black and white calf.
B. begin to open and the horse walks out screaming.
C. opens and he starts running down a track.
D. open and the horse runs out, the man chases after the cattle and lassos the cattle onto a table.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
18825.0,Mooping floor,A lady walks through a room pushing a mop. The lady demonstrates how to squeeze the handle. She then shows how to mop a large floor. the lady,C,"Context:
""A lady walks through a room pushing a mop. The lady demonstrates how to squeeze the handle. She then shows how to mop a large floor. the lady""

Which of the following endings best completes the context?

Choices:
A. continues to play with the wheel and slide it on the floors.
B. brushes the floor clean.
C. then shows how to wash the mop pad in the machine.
D. moves the mop across a narrow horizontal bar.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
32302.0,Ice fishing,A man is holding a fishing pole over an ice fishing hole. he,D,"Context:
""A man is holding a fishing pole over an ice fishing hole. he""

Which of the following endings best completes the context?

Choices:
A. is reeling in a fish from his crazy hole on the ice while others around him are dimly shown reeling in other fish.
B. picks up a fish and starts fishing in the hole.
C. starts fishing among the ice floes.
D. gently tries to pull up and then reel the fishing line out of the hole.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
48226.0,Applying sunscreen,A man talks to the camera in a newscast setting. a beach setting,D,"Context:
""A man talks to the camera in a newscast setting. a beach setting""

Which of the following endings best completes the context?

Choices:
A. is shown with palm trees, summer leaves, and the day's ghters.
B. shows surfers and tall surfers standing on high stilts.
C. is being shown with surfers pushing waves.
D. is shown with multiple individuals engaged in various activities, with a reporter interviewing some of the individuals.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
39897.0,Getting a haircut,"Female tosses her hair and uses her fingers to play with her hair. The female displays a comb, clamp, and a scissor. the females",D,"Context:
""Female tosses her hair and uses her fingers to play with her hair. The female displays a comb, clamp, and a scissor. the females""

Which of the following endings best completes the context?

Choices:
A. grips her hair until the pose is complete.
B. sweeps all the hair from her hair while smiling.
C. holds her hair in front of a mirror, showing the length of the day.
D. uses the comb on her hair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
25743.0,Shuffleboard,A man is seen speaking to the camera while people play shuffleboard behind him. Several clips are shown of people playing shuffle board. more people,A,"Context:
""A man is seen speaking to the camera while people play shuffleboard behind him. Several clips are shown of people playing shuffle board. more people""

Which of the following endings best completes the context?

Choices:
A. speak to the camera as more clips of the game are shown.
B. hold up shuffleboard and speak to the camera.
C. speak to the camera while the man continues.
D. are seen playing shuffleboard and some writing down notes.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
37065.0,Washing face,A woman speaks to the camera while turning her face back and fourth. she,A,"Context:
""A woman speaks to the camera while turning her face back and fourth. she""

Which of the following endings best completes the context?

Choices:
A. holds up a product and wipes it all along her face.
B. demonstrates how to properly use abdominal crunches.
C. then laughs, waves, and sets her face back in the water.
D. continues speaking while showing a "" you'll never make it "" text across the screen and the woman turns around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
19626.0,Fixing bicycle,The man demonstrates how the pedal and chains work. The man is shown working on the hand brakes and cable of the bike. the man,A,"Context:
""The man demonstrates how the pedal and chains work. The man is shown working on the hand brakes and cable of the bike. the man""

Which of the following endings best completes the context?

Choices:
A. is now kneeling near the bike as he talks to the camera.
B. swings the foot pedals and prepares to fire up the bike.
C. talks and shows you how the pedal works.
D. speeds down the road slowly cycling.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
29949.0,Braiding hair,A lady braids her hair with the instructions cut in between the images. The lady brushes her hair. a lady,A,"Context:
""A lady braids her hair with the instructions cut in between the images. The lady brushes her hair. a lady""

Which of the following endings best completes the context?

Choices:
A. grabs a section of hair on the top of her head and puts it in a ponytail.
B. rubs wax into her honey colored hair.
C. brushes a woman's hair with instructions cut in between images.
D. combs her braided hair in front of her.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
9449.0,Camel ride,"A car pas fast on a road behind the camels. Also, a woman takes pictures o people sit on camels. a woman on a camel",B,"Context:
""A car pas fast on a road behind the camels. Also, a woman takes pictures o people sit on camels. a woman on a camel""

Which of the following endings best completes the context?

Choices:
A. head and stunk of iron.
B. extend her arms, then a man pulls a camel with a rope.
C. are playing in a plaza.
D. setzes to other camels howto, the camel stand on its mind.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
46169.0,Braiding hair,"A woman is seated on a couch, brushing another woman's hair. She proceeds to talk about how to do corn rows. she",D,"Context:
""A woman is seated on a couch, brushing another woman's hair. She proceeds to talk about how to do corn rows. she""

Which of the following endings best completes the context?

Choices:
A. continues walking as the woman talks.
B. begins to help the woman for a long time.
C. wets the shears, dancing as she then clips the curls into place.
D. demonstrates by adding multiple cornrows to the woman's hair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
43731.0,Hand washing clothes,She puts clothes into the buckets of water that are in the sink. A white washing machine that is unplugged is shown. the woman,C,"Context:
""She puts clothes into the buckets of water that are in the sink. A white washing machine that is unplugged is shown. the woman""

Which of the following endings best completes the context?

Choices:
A. takes the rag off the machine.
B. picks it up to show that it is weird that the machines had the wall water.
C. continues to wash the clothes in the sink.
D. runs the iron down the towels and then dries the sinks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
40982.0,Rock climbing,"We see men climbing indoors on a climbing wall, and outdoors in the woods. We see two men outdoors at night then day. we",C,"Context:
""We see men climbing indoors on a climbing wall, and outdoors in the woods. We see two men outdoors at night then day. we""

Which of the following endings best completes the context?

Choices:
A. see three men on a matador climbing a wall then indoors.
B. see text and stick followed by the names of the men.
C. see men climbing a cliff.
D. see the man climbing in the woods with another man and outdoors.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
14620.0,Playing bagpipes,A woman is playing a set of bagpipes in a room. she,B,"Context:
""A woman is playing a set of bagpipes in a room. she""

Which of the following endings best completes the context?

Choices:
A. begins to tap on the instruments, trying to play them in tune with each song.
B. laughs as a man helps her adjust the pipes, and continues to play.
C. goes back and forth, and she doesn't seem to be confident in her play.
D. strums them as she moves with the music.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
31475.0,Ironing clothes,We see the lady pick up a basket of laundry and put it down. The lady shakes out a dress and puts it on an ironing board. the lady,D,"Context:
""We see the lady pick up a basket of laundry and put it down. The lady shakes out a dress and puts it on an ironing board. the lady""

Which of the following endings best completes the context?

Choices:
A. puts it in the washer and feels the material.
B. starts ironing a sweater.
C. picks up a cape and lays it over the ironing board.
D. rubs the dress and straitens it out.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
30623.0,Clean and jerk,"Friends are watching and one films. He squats and he lifts the bar. He holds it for a moment, then drops it. he",A,"Context:
""Friends are watching and one films. He squats and he lifts the bar. He holds it for a moment, then drops it. he""

Which of the following endings best completes the context?

Choices:
A. starts all over again and completes a second lift.
B. then lifts the bar up to his chest and squeezes his neck.
C. picks it back up and looks.
D. squats back on the mat and again he lifts the bar.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
16923.0,Doing fencing,Two men are standing with others in a gym. They are engaged in a game of fencing. they,A,"Context:
""Two men are standing with others in a gym. They are engaged in a game of fencing. they""

Which of the following endings best completes the context?

Choices:
A. parry back and forth with their swords.
B. hit the point with the sticks as they simulated it.
C. knock the other male down onto the mat as he tries to recover and get back up.
D. kick and punching each other, and run to kick or kick someone else.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
35697.0,Painting furniture,A woman is seen speaking to the camera and shows off a wooden table. she,B,"Context:
""A woman is seen speaking to the camera and shows off a wooden table. she""

Which of the following endings best completes the context?

Choices:
A. then demonstrates how to insert the tools and hold the pieces correctly.
B. then sands down the table and dips a brush into paint.
C. begins wiping down the table with plastic marker and scrubbing it with a rag.
D. continues speaking while demonstrating different tools to the camera and showing how the table works.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
29362.0,Playing beach volleyball,Woman is walking to the sea holding a surboard. Women are in a beach playing voleyball. Men are surfboarding in the sea. women,A,"Context:
""Woman is walking to the sea holding a surboard. Women are in a beach playing voleyball. Men are surfboarding in the sea. women""

Which of the following endings best completes the context?

Choices:
A. are wearing bikini are playing beach voleyball.
B. pushed along the wooden shore in sealeaus holding signs.
C. are in a beach playing with a portable trimmer.
D. are at boat now going down a stream.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
4663.0,Bathing dog,"After she's done washing, she wipes him dry with a towel. Then she bathes the little puppy the same way with soap and water. the dog",C,"Context:
""After she's done washing, she wipes him dry with a towel. Then she bathes the little puppy the same way with soap and water. the dog""

Which of the following endings best completes the context?

Choices:
A. is redressed and groomed.
B. is all dirty when he is done.
C. is playing on a rug after the bath is over with wet fur on his body.
D. then sits down on the table and it's done.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
6725.0,Shoveling snow,A person is standing in the heavy falling snow. They are trying to clear the snow off the sidewalk. the child,C,"Context:
""A person is standing in the heavy falling snow. They are trying to clear the snow off the sidewalk. the child""

Which of the following endings best completes the context?

Choices:
A. walks towards the car and snow clears it.
B. then gets on their snowboards, puts on their sleds and takes off down the road.
C. just stands with the shovel, not sure what to do.
D. is rubbing the snow off of the sidewalk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
23342.0,Breakdancing,"Several performers pose, gesture, and point towards the audience. A performer break dances on stage. The break dancer lays on the stage floor. a performer",A,"Context:
""Several performers pose, gesture, and point towards the audience. A performer break dances on stage. The break dancer lays on the stage floor. a performer""

Which of the following endings best completes the context?

Choices:
A. raises the standing break dancer's hand in the air.
B. plays fake music on stage.
C. dead pans on the stage members raise their hands in victory.
D. performs break dance in cold water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
39534.0,Making a cake,They pour the dry ingredients into a large bowl together before putting into the mixer. The mix is scooped into a bundt cake pan. the cake,A,"Context:
""They pour the dry ingredients into a large bowl together before putting into the mixer. The mix is scooped into a bundt cake pan. the cake""

Which of the following endings best completes the context?

Choices:
A. is placed in the oven and the person makes a glaze.
B. is being put into a cooling pan.
C. is covered in frosting and the cake is put in the oven.
D. is cleaned with a hoagie clean rag.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
23349.0,Skiing,The person hops off the lift and onto the slope. The person puts on their ski poles. The person skis swiftly down the ski slope. the person,A,"Context:
""The person hops off the lift and onto the slope. The person puts on their ski poles. The person skis swiftly down the ski slope. the person""

Which of the following endings best completes the context?

Choices:
A. reaches the bottom of the slope and looks up.
B. skis back down the slope at a very slow speed.
C. falls off the lift right at the end of the slope.
D. gets on and lands in the snow several times.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
36167.0,Playing water polo,Men are in a pool playing waterpolo. People are around the pool watchnig the game. man wearing white shirt,C,"Context:
""Men are in a pool playing waterpolo. People are around the pool watchnig the game. man wearing white shirt""

Which of the following endings best completes the context?

Choices:
A. and purple pants dunked the ball in the net and threw and people walked on side of the pool.
B. is standing in an empty room playing orarman.
C. is on a side of th pool doing of referee.
D. is doing one of his tricks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
30410.0,Scuba diving,Two people wearing scuba gear are sitting at the edge of a boat with their backs to the water. the person on the right,A,"Context:
""Two people wearing scuba gear are sitting at the edge of a boat with their backs to the water. the person on the right""

Which of the following endings best completes the context?

Choices:
A. leans all the way back and splashes in the water.
B. lowers their face first to the water.
C. bends over and puts their back together and then stares off into the distance.
D. uses their feet to push off and then tries to swim forward.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
30857.0,Elliptical trainer,"An elliptical trainer is shown, as well as its components. A woman is shown working out on the elliptical. she",B,"Context:
""An elliptical trainer is shown, as well as its components. A woman is shown working out on the elliptical. she""

Which of the following endings best completes the context?

Choices:
A. handles the heavy contraption, swimming back and forth as she works out.
B. pedals and demonstrates the mechanics of the programming screen.
C. jumps on and off continuously while working out and showing exercise equipment.
D. turns off the machine, sitting down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
32188.0,Grooming dog,The lady has a small wet dog she is vacuuming on table and is brushing the dog. We see the dogs running around on the kitchen floor. we,B,"Context:
""The lady has a small wet dog she is vacuuming on table and is brushing the dog. We see the dogs running around on the kitchen floor. we""

Which of the following endings best completes the context?

Choices:
A. see the person put a wet dog in the freezer.
B. see the lady shave a dogs fur and brush the dog.
C. then see the ending title screen.
D. see the white line then wait for the dog to get wet.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
18389.0,Shaving,The man then shaves his face with the shaver. The man adjusts the shaver and shaves his nose hairs. The man then opens the razor. the man,C,"Context:
""The man then shaves his face with the shaver. The man adjusts the shaver and shaves his nose hairs. The man then opens the razor. the man""

Which of the following endings best completes the context?

Choices:
A. scratches his nose remotes the razor.
B. untwists the shaver and shaves his eyebrow and top.
C. finishes and smiles at the camera.
D. puts shaving cream on his face.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
44876.0,Fun sliding down,"Once again he goes down the slide, but with dad right behind him. He goes down the slide a 4th time but with another little boy. he",D,"Context:
""Once again he goes down the slide, but with dad right behind him. He goes down the slide a 4th time but with another little boy. he""

Which of the following endings best completes the context?

Choices:
A. waits at the bottom to comes out and then he walks away.
B. goes down the a fourth time and then begins to climb the slide again.
C. goes down the slide a fourth time.
D. goes down the slide several more times.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
39536.0,Making a cake,The cake is placed in the oven and the person makes a glaze. The person pokes holes in the cake and pours in the glaze. powdered sugar,A,"Context:
""The cake is placed in the oven and the person makes a glaze. The person pokes holes in the cake and pours in the glaze. powdered sugar""

Which of the following endings best completes the context?

Choices:
A. is sprinkled over the cake.
B. is melted in a mixer and mixed together before baking.
C. is added in a large bowl and sprinkled onto the cake.
D. is added in the pan and melts.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
17195.0,Getting a tattoo,A man is seen speaking to the camera and leads into him holding his arm out. another man,B,"Context:
""A man is seen speaking to the camera and leads into him holding his arm out. another man""

Which of the following endings best completes the context?

Choices:
A. is seen performing a stunt while riding along alone and stops to speak to the camera.
B. is shown tattooing his arm while looking to the camera.
C. then uses a pair of scissors to cut a piece of his arm.
D. walks in and begins putting plaster onto a wall and moving around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
41774.0,Applying sunscreen,A girl talks to a camera shes holding on followed by shots of a store and her dog in a car. she,B,"Context:
""A girl talks to a camera shes holding on followed by shots of a store and her dog in a car. she""

Which of the following endings best completes the context?

Choices:
A. puts the dog in a bag and exits the building.
B. records several items shown around the store and then herself in a bikini.
C. watches a target she s holding and makes shots at it.
D. sprays the dog with dog air and leads into her washing the dog.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
43122.0,Playing lacrosse,Two boys are out in the yard playing ball. One stands in front of the net and passes to the other with lacrosse sticks. the boys,C,"Context:
""Two boys are out in the yard playing ball. One stands in front of the net and passes to the other with lacrosse sticks. the boys""

Which of the following endings best completes the context?

Choices:
A. continue to play with their sticks and make shots into the goal all with their legs.
B. are midway to loc tossing the ball to each other.
C. continue passing the ball bath and fourth to each other.
D. continue playing soccer on the field.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
10712.0,Waterskiing,The man bare foot skis on a rope off the side of a boat attempting to stand up. the man,B,"Context:
""The man bare foot skis on a rope off the side of a boat attempting to stand up. the man""

Which of the following endings best completes the context?

Choices:
A. landed on his butt and go down struggling to get to the water.
B. stands up and immediately falls into the water at high speed.
C. walks out of view above a long ski trail towards a cabin.
D. walks away from the boat and balance off of the rope from the platform of the boat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
16221.0,Slacklining,A person is seen close up walking on a rope and jumping. a man,B,"Context:
""A person is seen close up walking on a rope and jumping. a man""

Which of the following endings best completes the context?

Choices:
A. is shown on the rope jumping down into a pit.
B. speaks to the camera while showing more clips of people walking on a rope.
C. walks up the side of the rope pulling a fish off a boat.
D. pulls off the rope and his jump is shown again several more times while other people watch on the side.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
16319.0,Disc dog,A woman is seen standing in a field holding frisbees with a dog. the woman,B,"Context:
""A woman is seen standing in a field holding frisbees with a dog. the woman""

Which of the following endings best completes the context?

Choices:
A. rides the dog all through the field while the dog talks to the camera.
B. begins throwing around the frisbee performing tricks with the dog.
C. throws the frisbees far and the dog catches them and runs around the woman.
D. then tricks the dog around while he runs around in circles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
19223.0,Playing violin,Man is staying in a white room playing the violin. man,C,"Context:
""Man is staying in a white room playing the violin. man""

Which of the following endings best completes the context?

Choices:
A. is attacking a green bicycle playing the violin.
B. is saing with white shirt sitting in a room playing the violin.
C. is wearing big beats headphones and playing the violin.
D. is in and the woman is standing in the upland looking at the violin and side listen to the violin.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
37233.0,Preparing salad,A woman at an outdoor stand is cutting up some conch fish on the cutting board. she,A,"Context:
""A woman at an outdoor stand is cutting up some conch fish on the cutting board. she""

Which of the following endings best completes the context?

Choices:
A. then begins to cut up some vegetables on the same cutting board and puts them into a bowl with the conch.
B. is putting dried conch fish and shells into a canvas bag.
C. sets up the camera and puts a timer on her desk.
D. puts a conch on top of the fish.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
43057.0,Shoveling snow,A man shovels snow from his porch with a snow shovel. The man shovels snow from a stair case with a snow shovel. the man,D,"Context:
""A man shovels snow from his porch with a snow shovel. The man shovels snow from a stair case with a snow shovel. the man""

Which of the following endings best completes the context?

Choices:
A. holds paper while he works and then reads while shoveling the snow.
B. picks up snow from the stairs.
C. bowls snow from the stairs with the shovel.
D. finishes the job and shows his muscles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
36238.0,Making a cake,A local well known bakery is providing a demonstration. workers,D,"Context:
""A local well known bakery is providing a demonstration. workers""

Which of the following endings best completes the context?

Choices:
A. from a company are decorating the inside of the cookie dough that is shown.
B. are standing on the roof of their house.
C. are kicking the mounds of confectioners's sugar on to an indoor alley.
D. are introduced as the efforts are displayed on how they are making a large upcoming contribution for a special event.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
30031.0,Wrapping presents,A man unrolls cellophane paper and sits a bottle on it and wraps it in paper. The man ties a bow around the neck of the bottle. we,A,"Context:
""A man unrolls cellophane paper and sits a bottle on it and wraps it in paper. The man ties a bow around the neck of the bottle. we""

Which of the following endings best completes the context?

Choices:
A. see the finished wrapped product.
B. see the opening credits on white screen.
C. then see a hand polish the inside of the bottle.
D. then see a man roll the package in white tape before wrapping it around a fruit.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
11822.0,Powerbocking,Man is jumping wearing stilts on a sidewalk. a calm green grassy field,D,"Context:
""Man is jumping wearing stilts on a sidewalk. a calm green grassy field""

Which of the following endings best completes the context?

Choices:
A. with a green forest is in front of fruit tree and a man is standing in a fence.
B. dintron is shown and a man jumps on stilts on the grass.
C. and ackle man take turn to jump in the stilts.
D. is behind the man wearinf stilts.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
18244.0,Getting a haircut,She juggles a few pomades. She smears the pomade onto her hands and rubs it all over the hair of the young man. she,D,"Context:
""She juggles a few pomades. She smears the pomade onto her hands and rubs it all over the hair of the young man. she""

Which of the following endings best completes the context?

Choices:
A. places the pomades on hot coals.
B. styles her friend's hair until her fingers are touched.
C. then applies pomades to the curls.
D. styles the hair of young man with the use of her hands and a comb.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
38157.0,Disc dog,A woman is playing with a dog. The dog is catching the frisbee over and over again. the dog,D,"Context:
""A woman is playing with a dog. The dog is catching the frisbee over and over again. the dog""

Which of the following endings best completes the context?

Choices:
A. is laying down by the woman holding the frisbee over his head.
B. jumps for a ball.
C. is chasing the frisbees and the woman receives wile ring from the dog.
D. ran away with the frisbee but brought it back to the woman.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
11945.0,Wrapping presents,"The man takes a shot at the gift wrapping. The lady finishes wrapping the gift. The man folds an edge, and the lady tapes it. the man",D,"Context:
""The man takes a shot at the gift wrapping. The lady finishes wrapping the gift. The man folds an edge, and the lady tapes it. the man""

Which of the following endings best completes the context?

Choices:
A. opens the package and allows the lady to remove a box lid.
B. closes and rewraps the gift.
C. squeezes her hand, and she takes a picture.
D. presents the box to the camera and talks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
30883.0,Arm wrestling,A boy walk in the room from the left doorway holding a red stuffed animal sits down at the table then put animal away. A girl walk in the room front the right doorway and sits down at the table. they,D,"Context:
""A boy walk in the room from the left doorway holding a red stuffed animal sits down at the table then put animal away. A girl walk in the room front the right doorway and sits down at the table. they""

Which of the following endings best completes the context?

Choices:
A. continue throughout the lesson until it ends.
B. talk and ride the monkey bars in the park.
C. continue to play with the animal.
D. begin arm wrestling and the girl wins.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
43936.0,Getting a haircut,An old style television show is shown where a man cuts a woman's hair. a man,D,"Context:
""An old style television show is shown where a man cuts a woman's hair. a man""

Which of the following endings best completes the context?

Choices:
A. shows off various electric whitewashing brushes.
B. stands behind a counter and talks while laying a brown coat of grout on the counter to dry.
C. picks and cuts a long hair and shows how to cut the hair afterwards.
D. then cuts her hair real short while another man looks in from outside.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
46447.0,Wakeboarding,Several shots of a calm body of water appears. Several young people in swimsuits walk out to the pier on the water. they,A,"Context:
""Several shots of a calm body of water appears. Several young people in swimsuits walk out to the pier on the water. they""

Which of the following endings best completes the context?

Choices:
A. go out on a boat and enjoy a day of water skiing and cruising.
B. sit down and are shown surfing.
C. move waves while the swimmers continue to swim around.
D. play in a synchronized manner poses with one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
873.0,Playing water polo,People are in stands watching two teams in a pool play pool soccer. the players,B,"Context:
""People are in stands watching two teams in a pool play pool soccer. the players""

Which of the following endings best completes the context?

Choices:
A. paddle another ball onto the field and they take another shot at the ball.
B. are yelling and then the ball is hit towards the goal and deflected as the crowd cheers them on.
C. hit the ball back and forth showing the winner.
D. kick the ball back and forth and keep score after a point.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
24534.0,Smoking a cigarette,They are just sitting out relaxing blowing smoke. Another man with a camera walks by while they sit chatting. its,A,"Context:
""They are just sitting out relaxing blowing smoke. Another man with a camera walks by while they sit chatting. its""

Which of the following endings best completes the context?

Choices:
A. a nice day to just relax and have a smoke outside with friends.
B. really cool in the movie.
C. as if they now have cable news in their ears and the news anchors can tell by his well groomed hair.
D. two more men who both seem very closed out about it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
40357.0,Discus throw,Again the video slows down and shows the same throw in slow motion. A third player steps up and throws the discuss in slow motion. several other players,B,"Context:
""Again the video slows down and shows the same throw in slow motion. A third player steps up and throws the discuss in slow motion. several other players""

Which of the following endings best completes the context?

Choices:
A. step up and throws the throw in slow motion.
B. step up and take their turn throwing the disk.
C. step up and throw the object, the goalie takes it away.
D. start throwing the discuss and the video ends with it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
48401.0,Gargling mouthwash,He eats pizza with a group of friends. He sprays his mouth with mouthwash. He blows his breath into the air. he,A,"Context:
""He eats pizza with a group of friends. He sprays his mouth with mouthwash. He blows his breath into the air. he""

Which of the following endings best completes the context?

Choices:
A. is laughing and enjoying himself as he hangs out with a group of friends.
B. does several stunts on his skateboard.
C. looks back at the camera, spraying talk and eating the pizza.
D. sits and reads a book while driving.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
2719.0,Removing ice from car,Man scraps the ice from his windshield. the man in black,A,"Context:
""Man scraps the ice from his windshield. the man in black""

Which of the following endings best completes the context?

Choices:
A. puts a piece of cardboard on his windshield.
B. looks and shakes the glass, break the ice with hitting stick.
C. removes all the components from his dodge-jet, then painted on the back.
D. leaves, then returns with a sized snow shovel and puts it on the car roof.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
34996.0,Making a sandwich,A girl stands by a counter with various food items placed out on the counter. she,D,"Context:
""A girl stands by a counter with various food items placed out on the counter. she""

Which of the following endings best completes the context?

Choices:
A. pans around several ingredients on the counter and fills in the mix, cleaning out mulch and fixing it into a box.
B. is talking to the camera.
C. picks up a can of pepper spray and a knife.
D. holds up the ingredients and instructs what you'll need to make a sandwich.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
19862.0,Snatch,Weightlifters representing several countries are in a room. many large men,C,"Context:
""Weightlifters representing several countries are in a room. many large men""

Which of the following endings best completes the context?

Choices:
A. are talking alone, one men is standing near the ground measuring his jump.
B. and women are on a field and weightlifters are in a crowded gym with some benches, in a competition about weight lifting.
C. lift a heavy barbell in the competition, one after the other.
D. are talking as they weigh one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
12184.0,Laying tile,The video shows a tutorial on how to install ceramic tiles using concrete. a person wearing an orange vest and black pants,B,"Context:
""The video shows a tutorial on how to install ceramic tiles using concrete. a person wearing an orange vest and black pants""

Which of the following endings best completes the context?

Choices:
A. lancing tiles on concrete tiles uses a scraper to work the tiles.
B. is working on tiling a room in a house.
C. is helping as they extend tiles to the end of a roof.
D. stands on top of tiles with a large properly placed tile for installs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
