ind,activity_label,ctx,answer,final_prompt,len_tk_glm4_9b_base
49303.0,Assembling bicycle,"Two men are in a garage, assembling parts on a tripod. They are creating a bicycle as they work. they",C,"Context:
""Two men are in a garage, assembling parts on a tripod. They are creating a bicycle as they work. they""

Which of the following endings best completes the context?

Choices:
A. blow up, appearing as images of the bicycle.
B. equip the bicycle with a blue painted handle.
C. put on the tires, completing the bike and showing it off for the camera.
D. are working on a split tire in the garage, replacing electrical wires.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
27275.0,Hand washing clothes,A little girl is drinking water while her mom washes clothes. the woman,A,"Context:
""A little girl is drinking water while her mom washes clothes. the woman""

Which of the following endings best completes the context?

Choices:
A. scrubs the clothing against a washing board.
B. dries a pair of laundry clothes with a towel as the kids smile and nod in the background.
C. puts soap on the clothing and uses super nice lotions to wash them.
D. wipes and puts clean clothes around the girl and dries her.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
45590.0,Using the rowing machine,A machine is shown sitting in a living room floor. A man sits on the equipment and straps it onto his feet. he,A,"Context:
""A machine is shown sitting in a living room floor. A man sits on the equipment and straps it onto his feet. he""

Which of the following endings best completes the context?

Choices:
A. then demonstrates how to pulll the cord and move his body up and down the machine.
B. then clips his hair and sprays shaving cream on it.
C. stands up, holding the weight.
D. turns off the machine and begins walking up steps.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
23718.0,Tango,"A woman in a sparkling green dress talks on a stage. A couple is shown dancing, kicking and swirling creatively. when they",B,"Context:
""A woman in a sparkling green dress talks on a stage. A couple is shown dancing, kicking and swirling creatively. when they""

Which of the following endings best completes the context?

Choices:
A. are done they take their bows and leave the stage together.
B. are done, they hold hands as the crowd cheers.
C. finish, they take bows, smiling and accepting their curlers.
D. are finished they turn and kiss, then they continue to dance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
42854.0,Preparing pasta,"A person cuts a pepper and put in a bowl. Also, the person cook noodles in a pot. then",D,"Context:
""A person cuts a pepper and put in a bowl. Also, the person cook noodles in a pot. then""

Which of the following endings best completes the context?

Choices:
A. , the person unplug the pot.
B. , melt the noodles and put in a big pot.
C. , the person spoon a boiling liquid, from a pot to boil.
D. , the person fry mushrooms in a pan, add salt, garlic, tomatoes and roots.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
35380.0,Plataform diving,A young girl is seen walking to the end of a diving board with several other people around her. the girl,C,"Context:
""A young girl is seen walking to the end of a diving board with several other people around her. the girl""

Which of the following endings best completes the context?

Choices:
A. then slides down into the water while one man holds her up by the waist.
B. then jumps off the diving board onto a swimming board in the pool.
C. puts her arms up and then dives into the pool.
D. continues climbing up the side jumping off at the end.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
36527.0,Canoeing,A man is in a raft on rough waters. The man begins paddling profusely. the water,A,"Context:
""A man is in a raft on rough waters. The man begins paddling profusely. the water""

Which of the following endings best completes the context?

Choices:
A. eventually calms and the man paddles at regular speed.
B. begins flowing and a person is gliding in the river.
C. gets very choppy and then it becomes calm.
D. is hot and he is starting to get a burns on his face from the sun.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
29688.0,Tango,A group of people sits around a large dance floor. A man and a woman walk onto the dance floor and dance. A band on stage plays. they,D,"Context:
""A group of people sits around a large dance floor. A man and a woman walk onto the dance floor and dance. A band on stage plays. they""

Which of the following endings best completes the context?

Choices:
A. approach the ladies while they dance seductively.
B. are playing a song called justin bieber.
C. continue dancing as the lady and man walk to the center.
D. finish the dance and the crowd claps.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
33548.0,Sharpening knives,We see a man and the intro scene. A man in a kitchen has knifes and a sharpening block. the man,C,"Context:
""We see a man and the intro scene. A man in a kitchen has knifes and a sharpening block. the man""

Which of the following endings best completes the context?

Choices:
A. grinds the knifes through a rod.
B. begins sharpening the arm of a woman and releases.
C. wets the block and runs a knife across two different blocks.
D. then gets to chopping vegetables mainly in front of a counter with other scenes working.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
24023.0,Snatch,A close up of a weight is shown. several individuals,D,"Context:
""A close up of a weight is shown. several individuals""

Which of the following endings best completes the context?

Choices:
A. push it back up and forth over racks.
B. in a gym play a game of tug up is being played by a man.
C. are seen working out outside in front of a large dune.
D. are shown lifting barbells with weights in various ways in a gym while other individuals watch or exercise in the background.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
4890.0,Doing fencing,"A group of fencers pose with an instructor. The fencers are shown inside a gym, practicing. they",D,"Context:
""A group of fencers pose with an instructor. The fencers are shown inside a gym, practicing. they""

Which of the following endings best completes the context?

Choices:
A. kick, dance, and lift, performing acrobatic tricks.
B. strike out, bending down before throwing an object against the wall.
C. take turns performing different moves, like kneeling or standing in line.
D. jab and do various moves with each other during the match.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
28784.0,Doing a powerbomb,A young boy dressed in a red sweater and black slacks is laying down on the ground playing dead. a group of the boy's friend them,D,"Context:
""A young boy dressed in a red sweater and black slacks is laying down on the ground playing dead. a group of the boy's friend them""

Which of the following endings best completes the context?

Choices:
A. and they hold frisbees and press them to the boy's chest repeatedly.
B. attempt to play live.
C. tell how to play and how to play.
D. comes and grabs the boy and throws him on the couch.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
9770.0,Playing saxophone,A small group of people are seen standing around playing instruments while people walk in and out of frame. the men,D,"Context:
""A small group of people are seen standing around playing instruments while people walk in and out of frame. the men""

Which of the following endings best completes the context?

Choices:
A. walk into a circle and throw the sticks around one another in a circle and continue dancing around.
B. then swim in and out as well as continue playing the instruments along.
C. continue playing the drums and end by sliding out.
D. continue playing while more people walk around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
34258.0,Smoking a cigarette,A woman is seen sitting on a stool smoking a cigarette and looking off into the distance. the woman,A,"Context:
""A woman is seen sitting on a stool smoking a cigarette and looking off into the distance. the woman""

Which of the following endings best completes the context?

Choices:
A. blows smoke into the air as the camera captures her from several angles continuously smoking.
B. then finishes smoking and hangs up the phone.
C. continues to smoke and the camera zooms in on her in the end.
D. takes another hit off her cigarette and eventually starts smoking again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
7153.0,Walking the dog,A series of unrelated still images are shown. Brief scenes related to dogs are shown. a man,A,"Context:
""A series of unrelated still images are shown. Brief scenes related to dogs are shown. a man""

Which of the following endings best completes the context?

Choices:
A. walks and takes care of a large group of dogs while occasionally interacting with others or talking to the camera.
B. walks into frame one last time.
C. in a large kitchen, with cookies pan and different products before him, begins speaking.
D. in winter gear puts on a workshop mask.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
27287.0,Running a marathon,A group of people are seen wandering around as well as a man speaking to the camera. a close up of a person running,C,"Context:
""A group of people are seen wandering around as well as a man speaking to the camera. a close up of a person running""

Which of the following endings best completes the context?

Choices:
A. is seen as well as people playing a game up on the horse's back.
B. down a track is shown as well as the man adjusting clothing and other outdoors tasks.
C. is shown in a public place.
D. bungee jumps into the pool.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
30401.0,Using the rowing machine,We see a man walk over and sits on a rowing machine. The man drink from his water. The man rows fast on the machine. We see a title screen. we,B,"Context:
""We see a man walk over and sits on a rowing machine. The man drink from his water. The man rows fast on the machine. We see a title screen. we""

Which of the following endings best completes the context?

Choices:
A. then see the man board a surf board.
B. see the man stop rowing and walks and gets the camera.
C. see a man look at his camera.
D. see the ending title screen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
49617.0,Using the pommel horse,A gymnast gets on the pommelhorse and does a routine. the man,A,"Context:
""A gymnast gets on the pommelhorse and does a routine. the man""

Which of the following endings best completes the context?

Choices:
A. spins while the audience watches and dismounts.
B. goes off into the air and lands upside down with a pole against his right side.
C. does a handstand throwing his hands in the air.
D. jumps across the feeterre in a straight jump with the bar straight in the air.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
27077.0,Blowing leaves,A man is blowing leaves with a little boy in his back yard. He is using a large leaf blower while the child watches. the child,D,"Context:
""A man is blowing leaves with a little boy in his back yard. He is using a large leaf blower while the child watches. the child""

Which of the following endings best completes the context?

Choices:
A. keeps blowing the leaves at the camera.
B. takes as many leaves as he can and blows them into a pile.
C. continues to follow the man and blow leaves with the leaf blower.
D. gets bored and starts to walk away.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
4467.0,Playing lacrosse,"Two men talk to the camera, interspersed with action footage of them playing lacrosse. The man dressed in orange talks to the camera. the man in orange",B,"Context:
""Two men talk to the camera, interspersed with action footage of them playing lacrosse. The man dressed in orange talks to the camera. the man in orange""

Which of the following endings best completes the context?

Choices:
A. returns the ball to the man dressed wearing orange and tells him to hit the ball.
B. demonstrates passing the lacrosse ball against the wall.
C. continue talking to the camera.
D. kicks some balls around the court.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
33289.0,Breakdancing,A young child is seen standing on a stage with others and one begins dancing in the middle. the young boy,A,"Context:
""A young child is seen standing on a stage with others and one begins dancing in the middle. the young boy""

Which of the following endings best completes the context?

Choices:
A. then moves in the middle taking turns with others dancing around.
B. then starts up the stilts and failing a few times.
C. continues moving all along the floor while moving his hands and dipping his body.
D. twirls her around while others watch on the side.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
43731.0,Hand washing clothes,She puts clothes into the buckets of water that are in the sink. A white washing machine that is unplugged is shown. the woman,C,"Context:
""She puts clothes into the buckets of water that are in the sink. A white washing machine that is unplugged is shown. the woman""

Which of the following endings best completes the context?

Choices:
A. takes the rag off the machine.
B. picks it up to show that it is weird that the machines had the wall water.
C. continues to wash the clothes in the sink.
D. runs the iron down the towels and then dries the sinks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
30072.0,Playing blackjack,She points at the next set of cards. She pulls a card out and sets that on top of the cards. she,A,"Context:
""She points at the next set of cards. She pulls a card out and sets that on top of the cards. she""

Which of the following endings best completes the context?

Choices:
A. pulls another card out to add to hers.
B. pulls the yellow card out and puts both cards onto the white.
C. then takes a third one to take a turn making sure the cards are all lined up.
D. repeats the move in the next set of cards.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
41526.0,Walking the dog,A woman and a young girl are each walking a dog in a grassy area. They approach another woman sitting in a chair. she,A,"Context:
""A woman and a young girl are each walking a dog in a grassy area. They approach another woman sitting in a chair. she""

Which of the following endings best completes the context?

Choices:
A. pets one of the dogs.
B. lifts the dog up with one hand while an object is attached to the leash.
C. then is assisted by a man and the top dog near the woman.
D. stands up and begins dancing and enjoying the evening.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
15424.0,Braiding hair,This is a video on how to do a braid for girl's hair. a girl,C,"Context:
""This is a video on how to do a braid for girl's hair. a girl""

Which of the following endings best completes the context?

Choices:
A. shows the self level of how to braide.
B. puts her braided hair on her head by standing on a wooden block.
C. is outdoors in a yard as she shows her braided hair.
D. talks to the camera and shows a lot of different parts of her braid.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
3604.0,Scuba diving,We see the water and a boat full of people riding on the water and put on wet suits and enter the water. we,C,"Context:
""We see the water and a boat full of people riding on the water and put on wet suits and enter the water. we""

Which of the following endings best completes the context?

Choices:
A. see the skyline and fish swimming around.
B. see a man on a lean-to and another laying down and getting dressed.
C. see the people underwater swimming around.
D. see a man with a board in his hands and sitting in a raft stopping at the bottom.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
9158.0,Ping-pong,Two men are playing a game of table tennis. the man on the left,B,"Context:
""Two men are playing a game of table tennis. the man on the left""

Which of the following endings best completes the context?

Choices:
A. is concentrating, throwing the ball at the other man, who missed a shot.
B. fails to hit the ball.
C. flies off the table and crashes into the glass on the ground.
D. is hit off of the chair by the other man, who leaves the table one by one to join the team.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
45962.0,Smoking hookah,A close up of a hookah is shown as well as a camera panning around a girl. the girl,C,"Context:
""A close up of a hookah is shown as well as a camera panning around a girl. the girl""

Which of the following endings best completes the context?

Choices:
A. begins putting a cigarette in her mouth and blowing smoke from between her lips.
B. takes a pipe between her fingers and begins using it at her mouth.
C. is seen holding a hose and smoking from the hookah.
D. then takes a sip of the hookah and smiles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
15804.0,Tai chi,Men are in a room in the middle of a formation f man holding poles and throwing at them. Two men are fighting with swords in an open area. men and women,D,"Context:
""Men are in a room in the middle of a formation f man holding poles and throwing at them. Two men are fighting with swords in an open area. men and women""

Which of the following endings best completes the context?

Choices:
A. are outro fighting in the middle of a group.
B. are fighting svein the wall again.
C. are son a room in front of a sword ring.
D. are fighting in a open area inside a building.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
24650.0,Kneeling,"A man is seated cross legged watching a show. A man is kneeling in front of the crowd, talking. he",A,"Context:
""A man is seated cross legged watching a show. A man is kneeling in front of the crowd, talking. he""

Which of the following endings best completes the context?

Choices:
A. continues talking as the crowd is enraptured, listening to his every word.
B. is recording himself as he talks, getting himself ready and keeping his form.
C. talks as the man rinses the machine with soap.
D. speaks while perusing the music.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
28427.0,Making a sandwich,A large white man is sitting in front of a restaurant freezer talking. the male,B,"Context:
""A large white man is sitting in front of a restaurant freezer talking. the male""

Which of the following endings best completes the context?

Choices:
A. meat is shown in several seeing in detail and then there are several parsley chops.
B. then begins making a list on his hands and takes a twelve inch sub and cuts it in half.
C. grabs potato and leaves the store.
D. reaches out his hand and grabs a bag cheese from boiling water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
24915.0,Croquet,A group of people are outside playing a game of croquet in the yard. one of the women in a kirt,D,"Context:
""A group of people are outside playing a game of croquet in the yard. one of the women in a kirt""

Which of the following endings best completes the context?

Choices:
A. is undressing as the other women continue to play.
B. suddenly hops out of her kirt and hugs a man who's wearing a hat.
C. costume jumps and bounces on a patch of grass.
D. has her hand behind her back just watching them play.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
7512.0,Getting a piercing,A woman is listening while a man is talking to her about a piercing. He disinfects a spot in her nose. he,A,"Context:
""A woman is listening while a man is talking to her about a piercing. He disinfects a spot in her nose. he""

Which of the following endings best completes the context?

Choices:
A. then inserts a piercing and shows her in the mirror.
B. removes the earring and puts on a larger one.
C. then rubs a tissue over the point of the piercing.
D. puts a pink tissue in the area and presents it to her.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
41111.0,Grooming dog,A person cuts the glove in half and puts a hole in the end. The person puts the glove on a dog with it's claw sticking through the hole. a person,A,"Context:
""A person cuts the glove in half and puts a hole in the end. The person puts the glove on a dog with it's claw sticking through the hole. a person""

Which of the following endings best completes the context?

Choices:
A. shows a clipping tool.
B. pulls a nail through holes in a pumpkin.
C. is seen showing off a dog's claws on the sides of the scree.
D. welds a metal rod into a metal tube.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
47225.0,Sailing,A field with many racing sail boats being rigged for a competition. a boy,C,"Context:
""A field with many racing sail boats being rigged for a competition. a boy""

Which of the following endings best completes the context?

Choices:
A. is shown seated with several close ups of dart board exhibits.
B. stands with two playboys and hold a banner, tying a knot.
C. rolls his sail boat to the water and begins sailing in a competition.
D. rides his boat in a racing row boat doing jumps and tricks in pool decks during a race.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
47677.0,Playing violin,Several clips are shown of people walking around and speaking to the camera. the people,A,"Context:
""Several clips are shown of people walking around and speaking to the camera. the people""

Which of the following endings best completes the context?

Choices:
A. hold up instruments and one boy begins to play.
B. are all seen excitedly jumping around each other on elephant shoes and smiling to the camera.
C. then go over to a large canoe and begin riding in it.
D. then begin playing water polo on a sandy court and cheering with one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
32304.0,Ice fishing,He gently tries to pull up and then reel the fishing line out of the hole. He dips and lowers while taking a break. he,B,"Context:
""He gently tries to pull up and then reel the fishing line out of the hole. He dips and lowers while taking a break. he""

Which of the following endings best completes the context?

Choices:
A. gets back on his hook and pulls a fish out while just looking at it.
B. tries to reel the line out again.
C. speaks to the camera again in the pitch black.
D. is almost completely in his fishing hole when something catches his eye.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
43028.0,Getting a piercing,A woman gets her belly button clamped with a white clamp. She then gets her belly button pierced. the person,B,"Context:
""A woman gets her belly button clamped with a white clamp. She then gets her belly button pierced. the person""

Which of the following endings best completes the context?

Choices:
A. puts clamps into the top of her belly button and the piercing pierces.
B. removes the clamp and wipes it with a towel.
C. lights it on fire and her belly button is capped with clamps.
D. puts an earring in then pierces the tissue.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
18725.0,Sharpening knives,The man pushes the knife on a block and starts sharpening it. The man pours water on the knife. the man,B,"Context:
""The man pushes the knife on a block and starts sharpening it. The man pours water on the knife. the man""

Which of the following endings best completes the context?

Choices:
A. cuts the knife and stand on a pushup to sharpen it.
B. adds another block on the screen and puts water on the block.
C. shows off the sharpener then scrapes the knife edge off using a saw.
D. leaves and returns with a knife.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
38907.0,Having an ice cream,A little girl is in the back seat of a vehicle while eating an ice cream cone. ice cream,B,"Context:
""A little girl is in the back seat of a vehicle while eating an ice cream cone. ice cream""

Which of the following endings best completes the context?

Choices:
A. is now on her cone which is also being eaten by another child.
B. gets on her nose as she's licking the cone.
C. is being poured from a dish onto her cone.
D. is then shown on a cart, then a full bag is placed inside of the cart.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
37765.0,Playing piano,A man is seated at a piano by a curbside. he,A,"Context:
""A man is seated at a piano by a curbside. he""

Which of the following endings best completes the context?

Choices:
A. is playing the piano as people are walking by.
B. plays a song that has an edge in its middle.
C. is playing the piano with his hands in front of him, avoiding any contact with the strings as he plays.
D. plays the piano enthusiastically, moving the keys with his hands and playing with his shoulders.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
28263.0,Disc dog,We see a person in a yard playing with a dog. We see a title scree and the person rolls the frisbee for the dog. we,D,"Context:
""We see a person in a yard playing with a dog. We see a title scree and the person rolls the frisbee for the dog. we""

Which of the following endings best completes the context?

Choices:
A. see the man frisbee the dog several times.
B. see an title screen.
C. see the dog continue balancing on the frisbee.
D. see title screen and the lady throws frisbee to the dog.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
13956.0,Making a sandwich,He takes two slices of sandwich bread and puts them in the toaster. Then he takes a little butter and bologna in a frying pan and fries it. he,B,"Context:
""He takes two slices of sandwich bread and puts them in the toaster. Then he takes a little butter and bologna in a frying pan and fries it. he""

Which of the following endings best completes the context?

Choices:
A. puts the sandwich in water and cooks it.
B. flips the bologna to fry it on both sides.
C. then grabs two syrup and pours it all over the bread.
D. puts the sandwich in a toaster pan.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
9445.0,Snatch,Man is standing in a gum doing weightlifting while other people in theback are doing exercise. man,B,"Context:
""Man is standing in a gum doing weightlifting while other people in theback are doing exercise. man""

Which of the following endings best completes the context?

Choices:
A. is lifting weight to make a cup and gives an order making the people in front of him laugh in amazement.
B. is doing weightlifting in a competition walking.
C. is prepping and swingin the white gym.
D. is whiling in a room weightlifting.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
20771.0,Beer pong,People are throwing balls into plastic cups. A hand knocks over a red plastic cup and wastes the liquid inside. a male,A,"Context:
""People are throwing balls into plastic cups. A hand knocks over a red plastic cup and wastes the liquid inside. a male""

Which of the following endings best completes the context?

Choices:
A. reaches for a ball that rolls under a table.
B. waves a black cape at the camera and sets it on the grass in front of him.
C. kid drops a cake on the ground.
D. falls on his back with the liquid soaked into his shirt.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
18252.0,Breakdancing,"One of the boys walks over to a mat, and starts break dancing. When he is done, the other boy saunters over and break dances too. they",D,"Context:
""One of the boys walks over to a mat, and starts break dancing. When he is done, the other boy saunters over and break dances too. they""

Which of the following endings best completes the context?

Choices:
A. continue to tango on the mat.
B. both jump up in victory.
C. walk away from each other and walk back to the top of the mat.
D. take turns dancing one more time before the crowd.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
33440.0,Playing pool,It flashes back to the pool table. The man and woman continue talking and the woman laughs at what the man is saying. the man,A,"Context:
""It flashes back to the pool table. The man and woman continue talking and the woman laughs at what the man is saying. the man""

Which of the following endings best completes the context?

Choices:
A. is now teaching the woman how to shoot the pool ball while standing behind her.
B. then gestures towards the people sitting in his pool.
C. 's shot is showcased and minor mistakes are made.
D. walks towards the camera and faces is talking again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
48958.0,Ironing clothes,"First she irons her shirt, then she irons her folded red sweater. Then she irons her blue jean shorts. a little baby",A,"Context:
""First she irons her shirt, then she irons her folded red sweater. Then she irons her blue jean shorts. a little baby""

Which of the following endings best completes the context?

Choices:
A. crawls into the scene for a little while, but then leaves back out.
B. girl comes back next with another rack of clothes.
C. is at the top of the ironing board.
D. grind is shown when talking about the process.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
19411.0,Doing fencing,Two men are fencing inside a gym. they,A,"Context:
""Two men are fencing inside a gym. they""

Which of the following endings best completes the context?

Choices:
A. stab and jab at each other as they fence.
B. are using throwing stars and small swords to hit each other and then a man walks in and picks them up.
C. throw the swords down and another female runs over to the fighting men.
D. stick their necks out, trying to keep the other one in their corner.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
21843.0,Calf roping,Cars and rv's sit outside a rodeo center. Cowboys practice their lasso work. people,A,"Context:
""Cars and rv's sit outside a rodeo center. Cowboys practice their lasso work. people""

Which of the following endings best completes the context?

Choices:
A. shop inside the store of the rodeo center.
B. fence and get ready to ride the horses.
C. in a stands checks for cow style holes where the cow may have scraped away the surfaces.
D. ride their horses through the rodeo center and the stores inside the gathering.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
16433.0,Longboarding,Clips of skateboarders in different scenes. A skateboarder wearing a red helmet is skating down hill on a public street. a skateboarder,D,"Context:
""Clips of skateboarders in different scenes. A skateboarder wearing a red helmet is skating down hill on a public street. a skateboarder""

Which of the following endings best completes the context?

Choices:
A. rises up out of a pit.
B. wearing a red helmet is skateboarding down some residential path with bushes.
C. on a tight rope is flipped down inside a building.
D. wearing a black helmet skates downhill and performs some skateboard tricks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
25268.0,Capoeira,Two men are doing martial arts with others around them watching. Many other men are shown doing several flips and tricks around each other. two men,C,"Context:
""Two men are doing martial arts with others around them watching. Many other men are shown doing several flips and tricks around each other. two men""

Which of the following endings best completes the context?

Choices:
A. are shown hitting people to give them an out and another man joins in.
B. are joined by a woman.
C. flip near each other while others around them watch.
D. stand on a mat while a man is bartending around them.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
7511.0,Getting a piercing,A woman is listening while a man is talking to her about a piercing. he,A,"Context:
""A woman is listening while a man is talking to her about a piercing. he""

Which of the following endings best completes the context?

Choices:
A. disinfects a spot in her nose.
B. shows her the way to squeeze the needle to give her a piercing.
C. shows the process of the piercing and she has the artist draw in her lip.
D. shows her a piercing tool and she uses it to apply the excess piercing to her ear.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
31551.0,Preparing pasta,A cooker shows ingredients to make salad pasta while talking. the cooker,B,"Context:
""A cooker shows ingredients to make salad pasta while talking. the cooker""

Which of the following endings best completes the context?

Choices:
A. puts away the ingredients and puts the timer on to indicate 9 pm.
B. puts pasta on a square container and adds vegetables.
C. is shown laying down a ground nish where the ingredients are needed to make a good salad.
D. puts two cooked meatballs on top to cook and a tomato on top of it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
35705.0,Making a sandwich,A person is putting lettuce onto a sandwich. They slice a boiled egg with a slicer and put it on the sandwich. they,B,"Context:
""A person is putting lettuce onto a sandwich. They slice a boiled egg with a slicer and put it on the sandwich. they""

Which of the following endings best completes the context?

Choices:
A. then make sandwich by hand, slices ham, cheese and tomato.
B. cut up an avocado and put it on a sandwich.
C. take the sandwich onto a plate and put it in a hot oil washer.
D. cut up some lettuce and onions.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
30719.0,Preparing pasta,He pours oil into a pan on a stove. He adds seasonings to the pan. He stirs a pot that is on the stove. he,D,"Context:
""He pours oil into a pan on a stove. He adds seasonings to the pan. He stirs a pot that is on the stove. he""

Which of the following endings best completes the context?

Choices:
A. continues stirring the meat.
B. plugs a walkie-talkie in front of the pot.
C. takes a knife and wrestles the dogs teeth.
D. takes a scoop of what's in the pot and adds it to the pan.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
27926.0,Doing a powerbomb,We then see two boys in a room pretend to wrestle. The left boy kick the right then jumps on his back while he bends forward. the right boy,D,"Context:
""We then see two boys in a room pretend to wrestle. The left boy kick the right then jumps on his back while he bends forward. the right boy""

Which of the following endings best completes the context?

Choices:
A. uses his left hand to push backwards.
B. flips the left one over and the boy kicks the left one.
C. kneels in front of the left boy.
D. then flips the left boy on the mattress on the ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
14267.0,Shuffleboard,A small group of men are seen standing on a boat with one pushing a shuffleboard. the men,C,"Context:
""A small group of men are seen standing on a boat with one pushing a shuffleboard. the men""

Which of the following endings best completes the context?

Choices:
A. move the shuffleboard around on the water while another watches on the side.
B. skate around the island along the water while speaking to one another.
C. then begin playing shuffleboard with one another while taking turns.
D. then begin pushing around the shuffleboard machine while laughing to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
19402.0,Baking cookies,"We see two men mixing something in a large silver bowl, and another using his hand to mix something in a vat. the men",D,"Context:
""We see two men mixing something in a large silver bowl, and another using his hand to mix something in a vat. the men""

Which of the following endings best completes the context?

Choices:
A. place no ingredient into the bowl, and we see the end screen.
B. then place a dollar on the table.
C. shake their heads and we see the ending title screen.
D. begin piping cake mix into cupcake cups and put them in the oven.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
17036.0,Decorating the Christmas tree,A large christmas tree is shown with people walking in and out of frame. People move around quickly decorating the tree. they,B,"Context:
""A large christmas tree is shown with people walking in and out of frame. People move around quickly decorating the tree. they""

Which of the following endings best completes the context?

Choices:
A. close the lights and strip them down in the end.
B. continue to decorate the tree and ends with showing the tree in the dark.
C. lift decorations up, then wipe them off of the wood.
D. are assembling the christmas tree and cutting the edges.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
46306.0,Tai chi,A young asian boy begins walking out of a building on to the concrete. a group of boys,D,"Context:
""A young asian boy begins walking out of a building on to the concrete. a group of boys""

Which of the following endings best completes the context?

Choices:
A. is outside practicing from behind a rock.
B. are laying clean concrete covering the sidewalk on side of the street.
C. with ears in walk past him and their walk slows down, for a brief second before going back.
D. then appear dressed in a white karate shirt fighting against one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
26304.0,Triple jump,A man is seen long jumping into a pit followed by another man jumping in. More clips are shown of men running down a track into a pit. the video,D,"Context:
""A man is seen long jumping into a pit followed by another man jumping in. More clips are shown of men running down a track into a pit. the video""

Which of the following endings best completes the context?

Choices:
A. ends with different clips in white writing.
B. continues on showing people jump roping with one another.
C. continues with men holding frisbees and making several tricks.
D. continues on with more clips of men running.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
12956.0,Making a cake,She places the bowl in a cookie sheet and places it on the oven rack. She bakes the cake and pulls it out when it's done. she,B,"Context:
""She places the bowl in a cookie sheet and places it on the oven rack. She bakes the cake and pulls it out when it's done. she""

Which of the following endings best completes the context?

Choices:
A. puts the cookies on a plate and moves it away from the oven.
B. also shows some other baked goodies that she has prepared.
C. puts frosting in a cookie sheet she has on the stove.
D. beams at the end.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
