ind,activity_label,ctx,answer,final_prompt,len_tk_qwen2.5_7b_base
48603.0,Hitting a pinata,A young child is seen hitting a pinata with a baseball bat as the person moves it around on strings. the boy,D,"Context:
""A young child is seen hitting a pinata with a baseball bat as the person moves it around on strings. the boy""

Which of the following endings best completes the context?

Choices:
A. puts the bat down then continues hitting the pinata.
B. continues hitting the bats while the camera captures his movements.
C. continues to swing back and fourth on the bat.
D. continues swinging at the pinata and pauses to speak to the camera nervously.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
38042.0,Snow tubing,A man in a green jacket rides the rope tow on an inner tube. different people,C,"Context:
""A man in a green jacket rides the rope tow on an inner tube. different people""

Which of the following endings best completes the context?

Choices:
A. are shown doing the ropes, lead to them performing stunts and other tricks.
B. inside the inner tube inside of a park fall from the inner tube.
C. are featured riding down the slope on inner tubes.
D. are shown riding down the river on inner tubes and a group rides behind a boat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
36527.0,Canoeing,A man is in a raft on rough waters. The man begins paddling profusely. the water,A,"Context:
""A man is in a raft on rough waters. The man begins paddling profusely. the water""

Which of the following endings best completes the context?

Choices:
A. eventually calms and the man paddles at regular speed.
B. begins flowing and a person is gliding in the river.
C. gets very choppy and then it becomes calm.
D. is hot and he is starting to get a burns on his face from the sun.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
19725.0,Ironing clothes,A man is inside a room in front of a table. He demonstrates how to properly lay a shirt on the table. then he,A,"Context:
""A man is inside a room in front of a table. He demonstrates how to properly lay a shirt on the table. then he""

Which of the following endings best completes the context?

Choices:
A. shows how to use an iron to iron the shirt smoothly.
B. practices with the shirt on its own on the table.
C. puts the shirt over the table and separates shoe acetone to make a square.
D. splits the shirt into two pieces.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
33548.0,Sharpening knives,We see a man and the intro scene. A man in a kitchen has knifes and a sharpening block. the man,C,"Context:
""We see a man and the intro scene. A man in a kitchen has knifes and a sharpening block. the man""

Which of the following endings best completes the context?

Choices:
A. grinds the knifes through a rod.
B. begins sharpening the arm of a woman and releases.
C. wets the block and runs a knife across two different blocks.
D. then gets to chopping vegetables mainly in front of a counter with other scenes working.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
42546.0,Doing motocross,We see flashing images of motorcycle riding. We see a man talk standing high above a city. We then see motorcycle stunts. a bike,D,"Context:
""We see flashing images of motorcycle riding. We see a man talk standing high above a city. We then see motorcycle stunts. a bike""

Which of the following endings best completes the context?

Choices:
A. goes up a tight rope in the air.
B. rider slows and drops a line surrounded by cars then spins himself around on it's wheels.
C. took off and the man is talking.
D. jumps a group of people in a plaza.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
4890.0,Doing fencing,"A group of fencers pose with an instructor. The fencers are shown inside a gym, practicing. they",D,"Context:
""A group of fencers pose with an instructor. The fencers are shown inside a gym, practicing. they""

Which of the following endings best completes the context?

Choices:
A. kick, dance, and lift, performing acrobatic tricks.
B. strike out, bending down before throwing an object against the wall.
C. take turns performing different moves, like kneeling or standing in line.
D. jab and do various moves with each other during the match.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
23603.0,BMX,We see a bike tire and a man interviews bmx bike riders. We see the riders names and countries. The men wait then take off riding around the track. a man,D,"Context:
""We see a bike tire and a man interviews bmx bike riders. We see the riders names and countries. The men wait then take off riding around the track. a man""

Which of the following endings best completes the context?

Choices:
A. practices the bikes for bmx events.
B. shoots a tire tony using a vacant spot.
C. rides a bmx dirt bike over hills and over cliffs.
D. falls off his bike and the bike slides.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
9770.0,Playing saxophone,A small group of people are seen standing around playing instruments while people walk in and out of frame. the men,D,"Context:
""A small group of people are seen standing around playing instruments while people walk in and out of frame. the men""

Which of the following endings best completes the context?

Choices:
A. walk into a circle and throw the sticks around one another in a circle and continue dancing around.
B. then swim in and out as well as continue playing the instruments along.
C. continue playing the drums and end by sliding out.
D. continue playing while more people walk around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
32057.0,Using uneven bars,"A woman is standing outside a beam. She mounts the beam, then does several flips and hand springs over the bar. she",B,"Context:
""A woman is standing outside a beam. She mounts the beam, then does several flips and hand springs over the bar. she""

Which of the following endings best completes the context?

Choices:
A. mounts the beam one more time, then dismounts.
B. dismounts, raising her arms in the air.
C. dismounts, then does a somersault and lands on a mat.
D. dismounting speaks to the camera briefly.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
7056.0,Getting a haircut,Several clips are shown of men getting a hair cut followed by a man speaking to the camera. the man,D,"Context:
""Several clips are shown of men getting a hair cut followed by a man speaking to the camera. the man""

Which of the following endings best completes the context?

Choices:
A. rolls up a paper while another shaves behind him.
B. then sits in a barber chair with his hair cut and stands up.
C. also applies shaving cream to his head while still speaking to the camera.
D. then begins cutting the hair of a man sitting in a chair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
27287.0,Running a marathon,A group of people are seen wandering around as well as a man speaking to the camera. a close up of a person running,C,"Context:
""A group of people are seen wandering around as well as a man speaking to the camera. a close up of a person running""

Which of the following endings best completes the context?

Choices:
A. is seen as well as people playing a game up on the horse's back.
B. down a track is shown as well as the man adjusting clothing and other outdoors tasks.
C. is shown in a public place.
D. bungee jumps into the pool.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
819.0,Playing harmonica,A man walks onto the stage to join a band. A man plays up front of a band with a harmonica. the keyboardist,B,"Context:
""A man walks onto the stage to join a band. A man plays up front of a band with a harmonica. the keyboardist""

Which of the following endings best completes the context?

Choices:
A. plays the hip hop and dance moves with the band.
B. plays a spirited solo during the song.
C. plays his guitar while moving his body around in front of the band.
D. sings with the band, twirling his violin as he walks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
42662.0,Smoking a cigarette,A man is standing outside in the dark smoking a cigarette in front of a green garage. after,B,"Context:
""A man is standing outside in the dark smoking a cigarette in front of a green garage. after""

Which of the following endings best completes the context?

Choices:
A. smoking the cigarette has 5 flame.
B. , an image of a lung is shown and shows how cigarettes affect your organs.
C. smoking , 3 people are seen preparing eventually to play dirt hokum.
D. some time he gets out the light and puts it in a bag.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
12199.0,Beach soccer,Man is doing a corner and scores a goal and ruun to his teammates to celebrate. the game start te game and men,D,"Context:
""Man is doing a corner and scores a goal and ruun to his teammates to celebrate. the game start te game and men""

Which of the following endings best completes the context?

Choices:
A. start doing front is to the goal taking hits in the game.
B. start dancing and throwing the ball holding all the bowls as score again.
C. are celebrating is guiness.
D. keeps running and scores another goal and celebrates while there s a repetition.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
4569.0,Hand washing clothes,A woman is standing behind a table. She opens a white bin and pours water and soap into it. she,A,"Context:
""A woman is standing behind a table. She opens a white bin and pours water and soap into it. she""

Which of the following endings best completes the context?

Choices:
A. then closes it and turns the top.
B. puts them in a glass as well.
C. continues putting the clothes out one at a time, and pins them down inside the trash.
D. puts the soap on top of a plate and scones it around it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
32898.0,Playing saxophone,The song slows and builds as the crowd joins back in with claps. The song ends and the crowd applauds thunderously. the saxophonist,B,"Context:
""The song slows and builds as the crowd joins back in with claps. The song ends and the crowd applauds thunderously. the saxophonist""

Which of the following endings best completes the context?

Choices:
A. stands on one foot in a pose and does steps on the microphone.
B. bows and returns to her seat.
C. sets the guitar aside and gestures at the camera.
D. bows over the microphone and salutes his group in the crowd.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
49560.0,Doing fencing,We then see several jousters with swords and gear standing to one side. The news people begin speaking with them and interviewing them. the jousters,D,"Context:
""We then see several jousters with swords and gear standing to one side. The news people begin speaking with them and interviewing them. the jousters""

Which of the following endings best completes the context?

Choices:
A. begin to demonstrate martial arts moves.
B. , dressed in red and white armor, dismount and we see their names flash on the screen.
C. jump rope while the host narrates the event.
D. explain how their equipment works.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
30072.0,Playing blackjack,She points at the next set of cards. She pulls a card out and sets that on top of the cards. she,A,"Context:
""She points at the next set of cards. She pulls a card out and sets that on top of the cards. she""

Which of the following endings best completes the context?

Choices:
A. pulls another card out to add to hers.
B. pulls the yellow card out and puts both cards onto the white.
C. then takes a third one to take a turn making sure the cards are all lined up.
D. repeats the move in the next set of cards.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
37001.0,Arm wrestling,The man and the boy arm wrestle as the boy grimaces. The man lets the boy win and jumps up pretending to be upset. the referee,B,"Context:
""The man and the boy arm wrestle as the boy grimaces. The man lets the boy win and jumps up pretending to be upset. the referee""

Which of the following endings best completes the context?

Choices:
A. stands up from his chair and walks away.
B. holds the boys hand in the air and a man hands the boy a sucker.
C. goes over to try and calm the boy down.
D. tapes up the ground between the two competitors.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
11370.0,Painting,White text says in memory of paul walker. A person is shown using a small brush to create an image of paul walker. each detail,D,"Context:
""White text says in memory of paul walker. A person is shown using a small brush to create an image of paul walker. each detail""

Which of the following endings best completes the context?

Choices:
A. is set and the picture displays on the screen and end with the old man still seated.
B. is covered and so is description of his work.
C. has a different ending.
D. is drawn one at a time, producing the final completed image.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
3604.0,Scuba diving,We see the water and a boat full of people riding on the water and put on wet suits and enter the water. we,C,"Context:
""We see the water and a boat full of people riding on the water and put on wet suits and enter the water. we""

Which of the following endings best completes the context?

Choices:
A. see the skyline and fish swimming around.
B. see a man on a lean-to and another laying down and getting dressed.
C. see the people underwater swimming around.
D. see a man with a board in his hands and sitting in a raft stopping at the bottom.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
9158.0,Ping-pong,Two men are playing a game of table tennis. the man on the left,B,"Context:
""Two men are playing a game of table tennis. the man on the left""

Which of the following endings best completes the context?

Choices:
A. is concentrating, throwing the ball at the other man, who missed a shot.
B. fails to hit the ball.
C. flies off the table and crashes into the glass on the ground.
D. is hit off of the chair by the other man, who leaves the table one by one to join the team.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
32338.0,Hanging wallpaper,"A man rolls out a sheet of wallpaper from a tube, then a large photo. he",A,"Context:
""A man rolls out a sheet of wallpaper from a tube, then a large photo. he""

Which of the following endings best completes the context?

Choices:
A. applies the sheet and photos to the wall, creating a real life photography mural.
B. then cuts the wallpaper and fortints it and smooths it out.
C. uses an iron to iron ironed wallpaper.
D. then rolls out a sheet of tatty paper and lays it on the floor.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
15424.0,Braiding hair,This is a video on how to do a braid for girl's hair. a girl,C,"Context:
""This is a video on how to do a braid for girl's hair. a girl""

Which of the following endings best completes the context?

Choices:
A. shows the self level of how to braide.
B. puts her braided hair on her head by standing on a wooden block.
C. is outdoors in a yard as she shows her braided hair.
D. talks to the camera and shows a lot of different parts of her braid.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
24023.0,Snatch,A close up of a weight is shown. several individuals,D,"Context:
""A close up of a weight is shown. several individuals""

Which of the following endings best completes the context?

Choices:
A. push it back up and forth over racks.
B. in a gym play a game of tug up is being played by a man.
C. are seen working out outside in front of a large dune.
D. are shown lifting barbells with weights in various ways in a gym while other individuals watch or exercise in the background.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
28784.0,Doing a powerbomb,A young boy dressed in a red sweater and black slacks is laying down on the ground playing dead. a group of the boy's friend them,D,"Context:
""A young boy dressed in a red sweater and black slacks is laying down on the ground playing dead. a group of the boy's friend them""

Which of the following endings best completes the context?

Choices:
A. and they hold frisbees and press them to the boy's chest repeatedly.
B. attempt to play live.
C. tell how to play and how to play.
D. comes and grabs the boy and throws him on the couch.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
47345.0,Waterskiing,The individual gets dragged forward and begins wakeboarding with the camera capturing the individual from a low angle. the individual,C,"Context:
""The individual gets dragged forward and begins wakeboarding with the camera capturing the individual from a low angle. the individual""

Which of the following endings best completes the context?

Choices:
A. is guided by the camera and floats towards the shore.
B. is now wakeboarding alone on the river river looking at himself and laughing to the camera.
C. releases the tether and begins to sink into the water.
D. stops wakeboarding and pans away from the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
7511.0,Getting a piercing,A woman is listening while a man is talking to her about a piercing. he,A,"Context:
""A woman is listening while a man is talking to her about a piercing. he""

Which of the following endings best completes the context?

Choices:
A. disinfects a spot in her nose.
B. shows her the way to squeeze the needle to give her a piercing.
C. shows the process of the piercing and she has the artist draw in her lip.
D. shows her a piercing tool and she uses it to apply the excess piercing to her ear.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
40979.0,Rock climbing,We see a man putting items in his car. the man,A,"Context:
""We see a man putting items in his car. the man""

Which of the following endings best completes the context?

Choices:
A. gets in the car and drives down the street.
B. takes a cup of coffee, "" will this do seth? "" the man takes a bite and chews it hard.
C. puts on his water skis and maneuvers them around in circles.
D. shows his keys and the camera zooms in on the car.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
47225.0,Sailing,A field with many racing sail boats being rigged for a competition. a boy,C,"Context:
""A field with many racing sail boats being rigged for a competition. a boy""

Which of the following endings best completes the context?

Choices:
A. is shown seated with several close ups of dart board exhibits.
B. stands with two playboys and hold a banner, tying a knot.
C. rolls his sail boat to the water and begins sailing in a competition.
D. rides his boat in a racing row boat doing jumps and tricks in pool decks during a race.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
6464.0,Polishing shoes,A boot and supplies are shown sitting on a table. A man then takes the boot and smooths it down. he,B,"Context:
""A boot and supplies are shown sitting on a table. A man then takes the boot and smooths it down. he""

Which of the following endings best completes the context?

Choices:
A. clips the laces tightly and then bottoms the shoe up.
B. proceeds to polish the boot.
C. then hands it to a person and they take off and start playing shuffleboard.
D. jacks up the boot and then puts it back on the table.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
1876.0,Blowing leaves,A pile of trees are shown blowing outside on a cobblestone path outside of a building. as the leaves,A,"Context:
""A pile of trees are shown blowing outside on a cobblestone path outside of a building. as the leaves""

Which of the following endings best completes the context?

Choices:
A. continue to blow a young boy walks into the scene clearing the path with his leaf blower.
B. fall, others are shown as well.
C. blow, flour is poured into a pan and laid out.
D. fall, a large dog wearing a blue cape covers his face.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
20519.0,Doing karate,A woman is wearing a white robe and a black belt. She does karate moves in her room. She kicks her legs up several times. she,D,"Context:
""A woman is wearing a white robe and a black belt. She does karate moves in her room. She kicks her legs up several times. she""

Which of the following endings best completes the context?

Choices:
A. jumps back and forth before jumping off the mat.
B. throws her arms up and walks away.
C. then does karate splits in her living room.
D. finishes and stands up right with her arms by her side and bows.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
18725.0,Sharpening knives,The man pushes the knife on a block and starts sharpening it. The man pours water on the knife. the man,B,"Context:
""The man pushes the knife on a block and starts sharpening it. The man pours water on the knife. the man""

Which of the following endings best completes the context?

Choices:
A. cuts the knife and stand on a pushup to sharpen it.
B. adds another block on the screen and puts water on the block.
C. shows off the sharpener then scrapes the knife edge off using a saw.
D. leaves and returns with a knife.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
26962.0,Kite flying,A kite flying in the sky. A close up of the kite and the trailing tails flutter in the dim lit sky. the kite line,B,"Context:
""A kite flying in the sky. A close up of the kite and the trailing tails flutter in the dim lit sky. the kite line""

Which of the following endings best completes the context?

Choices:
A. is pulled by a woman and she's holding both of them.
B. shines white against the dark grey sky.
C. is then clipped and removed and the kite starts to spin in a tight circle.
D. is drawn in the air a blue light flashes.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
37765.0,Playing piano,A man is seated at a piano by a curbside. he,A,"Context:
""A man is seated at a piano by a curbside. he""

Which of the following endings best completes the context?

Choices:
A. is playing the piano as people are walking by.
B. plays a song that has an edge in its middle.
C. is playing the piano with his hands in front of him, avoiding any contact with the strings as he plays.
D. plays the piano enthusiastically, moving the keys with his hands and playing with his shoulders.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
20956.0,Preparing salad,A man and woman are standing at a counter with a pineapple. The man ripped the top of the pineapple. the man,D,"Context:
""A man and woman are standing at a counter with a pineapple. The man ripped the top of the pineapple. the man""

Which of the following endings best completes the context?

Choices:
A. then threw the pineapple on a piece of fruit.
B. peels the skin off the pineapple by spraying it with peililsance.
C. put the pineapple on the sun visor and put his sunglasses back on.
D. sliced the top off the pineapple.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
13512.0,Snow tubing,Skiers walk and stand on skis at the bottom of the hill at of a ski resort. kids,B,"Context:
""Skiers walk and stand on skis at the bottom of the hill at of a ski resort. kids""

Which of the following endings best completes the context?

Choices:
A. stand on the steep hill watching the skiers get on and off the skis.
B. ride on inflatable tubes down lanes on a ski slope.
C. walk and stand on the hills at the bottom of the hill.
D. sled in the slopes through the ski resort.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
9445.0,Snatch,Man is standing in a gum doing weightlifting while other people in theback are doing exercise. man,B,"Context:
""Man is standing in a gum doing weightlifting while other people in theback are doing exercise. man""

Which of the following endings best completes the context?

Choices:
A. is lifting weight to make a cup and gives an order making the people in front of him laugh in amazement.
B. is doing weightlifting in a competition walking.
C. is prepping and swingin the white gym.
D. is whiling in a room weightlifting.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
44197.0,Playing saxophone,We see the man on the saxophone playing close and far. We see the whole arena and the man playing close. we,D,"Context:
""We see the man on the saxophone playing close and far. We see the whole arena and the man playing close. we""

Which of the following endings best completes the context?

Choices:
A. see a man in the champion switch to the winner then he plays the saxophone.
B. see audiences of men and boys.
C. see the crowd clapping and someone mills and talks closer to the mic.
D. pan from the man out to the audience.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
21741.0,Hand car wash,The women begin to use a water hose to clean off the soap. They work the hose and brush all over the car. they,D,"Context:
""The women begin to use a water hose to clean off the soap. They work the hose and brush all over the car. they""

Which of the following endings best completes the context?

Choices:
A. rinse the soap off the car and clean off the bonnet.
B. clean the windows and the gutters and exterior of the car.
C. then lean on the men and a car gets side tracked with dirty water.
D. finish hosing it off.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
27137.0,Playing guitarra,A man in a classroom sitting down on a stool playing a guitar in from of adult students. the man,C,"Context:
""A man in a classroom sitting down on a stool playing a guitar in from of adult students. the man""

Which of the following endings best completes the context?

Choices:
A. demonstrates a guitar on his lap and then begins to play.
B. are playing the guitar while microphones are on as he spins and stands up.
C. stands up from the stool and the people clapping can be heard.
D. picks up the guitar with the hand signs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
48761.0,Welding,Man is standing in a dark room weding a metal surface. Man is wearing a helmet welding in a suface. welder,C,"Context:
""Man is standing in a dark room weding a metal surface. Man is wearing a helmet welding in a suface. welder""

Which of the following endings best completes the context?

Choices:
A. hair is on the sides of the metal surface and a ruler is in the middle of the machine on metal part.
B. is moving hula hoops and is welding fence.
C. is holding a welding machine.
D. is heavy in the metal surface.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
27010.0,Bullfighting,A painting of a suffering bull is also shown during the video as the matadors fight the bulls. the bulls,D,"Context:
""A painting of a suffering bull is also shown during the video as the matadors fight the bulls. the bulls""

Which of the following endings best completes the context?

Choices:
A. struggle but not as hard as the matadors.
B. struggle to attack the men, then a man in a red cape is interviewed.
C. attempt to dislodge the matador by striking with sharp claws.
D. are shown dying after they have given up the fight.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
31674.0,Doing a powerbomb,Two men jump onto a trampoline. One of the men lays down and the other man hits him. the man on the truck,C,"Context:
""Two men jump onto a trampoline. One of the men lays down and the other man hits him. the man on the truck""

Which of the following endings best completes the context?

Choices:
A. almost falls off until he stops.
B. let's go of the rope, but the other got out and jumped onto the trampoline on the street.
C. jumps onto the trampoline.
D. gets up then the other man gets on top of him.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
39680.0,Running a marathon,A group of runner in a marathon run passed an intersection with one man carrying a large cross like jesus. the man,C,"Context:
""A group of runner in a marathon run passed an intersection with one man carrying a large cross like jesus. the man""

Which of the following endings best completes the context?

Choices:
A. with the cross pass a building where several runners pass.
B. resets the cross that he just replaced before going back by adjusting the cross again.
C. is seen in different poses running the marathon carrying a cross.
D. mostly stumbles away from the continues crossing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
43731.0,Hand washing clothes,She puts clothes into the buckets of water that are in the sink. A white washing machine that is unplugged is shown. the woman,C,"Context:
""She puts clothes into the buckets of water that are in the sink. A white washing machine that is unplugged is shown. the woman""

Which of the following endings best completes the context?

Choices:
A. takes the rag off the machine.
B. picks it up to show that it is weird that the machines had the wall water.
C. continues to wash the clothes in the sink.
D. runs the iron down the towels and then dries the sinks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
7153.0,Walking the dog,A series of unrelated still images are shown. Brief scenes related to dogs are shown. a man,A,"Context:
""A series of unrelated still images are shown. Brief scenes related to dogs are shown. a man""

Which of the following endings best completes the context?

Choices:
A. walks and takes care of a large group of dogs while occasionally interacting with others or talking to the camera.
B. walks into frame one last time.
C. in a large kitchen, with cookies pan and different products before him, begins speaking.
D. in winter gear puts on a workshop mask.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
29958.0,Sharpening knives,. a person standing in a kitchen next to a cutting board on a kitchen counter,A,"Context:
"". a person standing in a kitchen next to a cutting board on a kitchen counter""

Which of the following endings best completes the context?

Choices:
A. demonstrates how to sharpen a knife.
B. shows the washed products and then takes it and wash them in bottle.
C. begins cutting a potato with a large hook in the center of the table.
D. with their hands full of noodles, stirs them up and puts them in a pot on the stove.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
35483.0,Rollerblading,We see two men on a city street and the title loads. A man takes off his hood and talks to the camera. we,D,"Context:
""We see two men on a city street and the title loads. A man takes off his hood and talks to the camera. we""

Which of the following endings best completes the context?

Choices:
A. see a man moving a pair of stilts.
B. see zip screens and the man takes out a mountain bike.
C. see the title screen and the links to two types of fence.
D. see men in roller blades fall then skate down a railing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
30175.0,Dodgeball,They start running towards the red balls after the coach blows the whistle. One of the players hits the ball on his opponent. the opponent,D,"Context:
""They start running towards the red balls after the coach blows the whistle. One of the players hits the ball on his opponent. the opponent""

Which of the following endings best completes the context?

Choices:
A. makes a second attempt but misses the first time.
B. is hit by the ball.
C. hits the ball on the frozen ground but doesn't make it past the wall.
D. strikes back at the other player, but he manages to dodge the ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
42998.0,Preparing salad,"She stirs the ingredients with some tongs. She pours some tomatoes, zucchini and red onions into the mixing bowl. She cuts up some cilantro. she",B,"Context:
""She stirs the ingredients with some tongs. She pours some tomatoes, zucchini and red onions into the mixing bowl. She cuts up some cilantro. she""

Which of the following endings best completes the context?

Choices:
A. also mixes a little bit of the red pepper, some pepper ganache and pasta.
B. throws the cilantro into the mixing bowl.
C. mixes the salsa together evenly.
D. pours some cubed mango into the mixture.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
43028.0,Getting a piercing,A woman gets her belly button clamped with a white clamp. She then gets her belly button pierced. the person,B,"Context:
""A woman gets her belly button clamped with a white clamp. She then gets her belly button pierced. the person""

Which of the following endings best completes the context?

Choices:
A. puts clamps into the top of her belly button and the piercing pierces.
B. removes the clamp and wipes it with a towel.
C. lights it on fire and her belly button is capped with clamps.
D. puts an earring in then pierces the tissue.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
38341.0,Installing carpet,The men then add gray carpet to the floor and a man vacuums. We switch and see them rip up and lay new carpet from another angle. we,D,"Context:
""The men then add gray carpet to the floor and a man vacuums. We switch and see them rip up and lay new carpet from another angle. we""

Which of the following endings best completes the context?

Choices:
A. switch and see the process to cleaner the floor.
B. watch wet carpet being spread in a towel.
C. see a woman makes a batch over 14 old carpet.
D. see a man vacuuming the new carpet.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
36664.0,Doing kickboxing,Two guys stand in a boxing ring with their gloved hands covering their facial profiles . Two guys are boxing in a boxing ring. a guy,B,"Context:
""Two guys stand in a boxing ring with their gloved hands covering their facial profiles . Two guys are boxing in a boxing ring. a guy""

Which of the following endings best completes the context?

Choices:
A. grabs hold of a bobble like object.
B. attacks repeatedly, kicking and punching.
C. in black gloves lifts a guy with a block before punching, lime colored block boxing.
D. flips over an opponent in a slow motion replay.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
30332.0,Doing karate,. a boy and girl in a karate uniform,B,"Context:
"". a boy and girl in a karate uniform""

Which of the following endings best completes the context?

Choices:
A. come running down a street.
B. are playing in front of a camera.
C. attack each other in a karate park on a playground in a concrete ring.
D. gently glide down a long middle with their great opens arm extended and then taunt and then duck and then advance while doing their karate routine in an upward motion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
25855.0,Long jump,A man is seen running down a long track in slow motion. The man then leaps into the air and jumps into a sand pit. people,C,"Context:
""A man is seen running down a long track in slow motion. The man then leaps into the air and jumps into a sand pit. people""

Which of the following endings best completes the context?

Choices:
A. is seen running around the arena and a close up of the man.
B. run in and out of frame as he runs.
C. watch his jump on the side.
D. are seen standing around, cheering and the man tossing a javelin.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
12956.0,Making a cake,She places the bowl in a cookie sheet and places it on the oven rack. She bakes the cake and pulls it out when it's done. she,B,"Context:
""She places the bowl in a cookie sheet and places it on the oven rack. She bakes the cake and pulls it out when it's done. she""

Which of the following endings best completes the context?

Choices:
A. puts the cookies on a plate and moves it away from the oven.
B. also shows some other baked goodies that she has prepared.
C. puts frosting in a cookie sheet she has on the stove.
D. beams at the end.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
14940.0,Carving jack-o-lanterns,Woman is sitting in front of a white table holding a halloween pumpkin. woman,D,"Context:
""Woman is sitting in front of a white table holding a halloween pumpkin. woman""

Which of the following endings best completes the context?

Choices:
A. stroke the pumpkin with a needle.
B. is holding a pumpkin in the front fishnet and put on a t shirt.
C. shows the stem of the pumpkin and takes the end of the inline pumpkin.
D. holds a knife and and cut the pumpkin head and remove all the seeds from the inside.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
29781.0,Playing guitarra,A man is sitting on a chair in front of a store playing a guitar like a drum while people is walking in front of him . a couple,D,"Context:
""A man is sitting on a chair in front of a store playing a guitar like a drum while people is walking in front of him . a couple""

Which of the following endings best completes the context?

Choices:
A. of people in an office are sitting behind their desk doing crossword puzzles.
B. of fans are in the background, holding banner.
C. is playing copernicine on a stage.
D. are talking in front of the store and drinking water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
20766.0,Hopscotch,The younger woman in shorts jumps on the squares and an older woman wearing a dress also jumps on the squares. The young girl falls over. the older woman,D,"Context:
""The younger woman in shorts jumps on the squares and an older woman wearing a dress also jumps on the squares. The young girl falls over. the older woman""

Which of the following endings best completes the context?

Choices:
A. puts her silver gymnasium gym shoes on and jumps.
B. in red finished and back on the squares starts doing the same thing.
C. starts dancing on the squares with the younger girl.
D. walks and celebrates raising her arms.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
36309.0,Cleaning windows,"A man rides a motorcycle into a parking spot. He gets off the bike, and shows how to clean a large window. he",A,"Context:
""A man rides a motorcycle into a parking spot. He gets off the bike, and shows how to clean a large window. he""

Which of the following endings best completes the context?

Choices:
A. wipes it down and scrapes it clean with brushes.
B. then clips the edges of the window.
C. cleans the glass from the back a window before stepping clear.
D. sprays the window with paint, then sprays it with other products.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
