question,subject,split,answer,final_prompt,len_tk_phi3_mini_4k_instruct
"Let $f(x)=3x+4$ and $g(x)=2x-3$. If $h(x)=f(g(x))$, then what is the inverse of $h(x)$?",high_school_mathematics,test-00000-of-00001,C,"Let $f(x)=3x+4$ and $g(x)=2x-3$. If $h(x)=f(g(x))$, then what is the inverse of $h(x)$?

Choices:
A. \frac{x-5}{3}
B. \frac{x+5}{3}
C. \frac{x+5}{6}
D. \frac{x-5}{6}

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
A baseball team sold 215 youth tickets for $3 ea,elementary_mathematics,test-00000-of-00001,D,"A baseball team sold 215 youth tickets for $3 ea

Choices:
A. (215 × 3) – (467 × 7)
B. (215 × 7) – (467 × 3)
C. (467 × 3) – (215 × 7)
D. (467 × 7) – (215 × 3)

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
Some of the new cars being made can run on a renewable fuel that is made mostly from corn. Scientists are developing even more renewable fuels to replace gasoline. Why are renewable fuels most likely becoming more important?,,auxiliary_train-00000-of-00001,D,"Some of the new cars being made can run on a renewable fuel that is made mostly from corn. Scientists are developing even more renewable fuels to replace gasoline. Why are renewable fuels most likely becoming more important?

Choices:
A. Renewable fuels release less energy.
B. Car fuel tanks are being made smaller.
C. The demand for gasoline is decreasing.
D. Nonrenewable fuel supplies are limited.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
"If there were a leverage effect in practice, what would be the shape of the news impact curve for as model that accounted for that leverage?",econometrics,test-00000-of-00001,A,"If there were a leverage effect in practice, what would be the shape of the news impact curve for as model that accounted for that leverage?

Choices:
A. It would rise more quickly for negative disturbances than for positive ones of the same magnitude
B. It would be symmetrical about zero
C. It would rise less quickly for negative disturbances than for positive ones of the same magnitude
D. It would be zero for all positive disturbances

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
"Frustration always leads to aggression/aggression always predicated by frustration. What does the CATHARSIS THEORY states in this issue, but is unsupported by research?",professional_psychology,test-00000-of-00001,A,"Frustration always leads to aggression/aggression always predicated by frustration. What does the CATHARSIS THEORY states in this issue, but is unsupported by research?

Choices:
A. aggressive act reduces inclination to engages in other aggressive acts
B. high temperature leads to more aggression
C. feelings of anonymity lead to more uncharacteristic violence
D. The assigned roles effect aggressive behavior

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
" The main difference between ""actual act principles"" (like the harm principle) and ""internal principles"" (like the universalizability principle) is that",moral_disputes,validation-00000-of-00001,A," The main difference between ""actual act principles"" (like the harm principle) and ""internal principles"" (like the universalizability principle) is that

Choices:
A. internal principles focus on the agent's motives for acting.
B. internal principles focus only on the immediate effects of an action.
C. actual act principles focus on the agent's actual motives for acting.
D. actual act principles concern how we ought to think about other people.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
"In clear weather, a bright light can be seen for a long distance. In conditions of heavy fog, the visibility is greatly reduced. Which of the following explains the reduced visibility?",,auxiliary_train-00000-of-00001,B,"In clear weather, a bright light can be seen for a long distance. In conditions of heavy fog, the visibility is greatly reduced. Which of the following explains the reduced visibility?

Choices:
A. Light is refracted by water vapor in the air.
B. Light is scattered by water droplets in the air.
C. Light is absorbed by water vapor near the ground.
D. Light is reflected by water droplets on the ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
What is American exceptionalism?,us_foreign_policy,test-00000-of-00001,A,"What is American exceptionalism?

Choices:
A. The belief that the United States is different from other major powers because it is concerned not only with Power, but also with Principles.
B. The belief that the United States is different because it is the most powerful nation in the world.
C. The belief that the United States is pacifist.
D. The belief that the United States is different because it is motivated more by economic factors than other countries are.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
Most transition metals share a common oxidation state of +2. Which of the following best explains why?,high_school_chemistry,test-00000-of-00001,D,"Most transition metals share a common oxidation state of +2. Which of the following best explains why?

Choices:
A. Transition metals all have a minimum of two unpaired electrons.
B. Transition metals have unstable configurations and are very reactive.
C. Transition metals tend to gain electrons when reacting with other elements.
D. Transition metals will lose their outermost s-block electrons when forming bonds.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
Scientists compared Pluto with other objects in the solar system and found that Pluto is smaller than Earth's moon. This finding caused scientists to question whether Pluto is a planet because,,auxiliary_train-00000-of-00001,B,"Scientists compared Pluto with other objects in the solar system and found that Pluto is smaller than Earth's moon. This finding caused scientists to question whether Pluto is a planet because

Choices:
A. Pluto gets less sunlight than Earth's moon
B. the other planets are much larger than Pluto
C. the other planets have moons and Pluto does not
D. Pluto rotates on its axis and the other planets do not

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
