ind,activity_label,ctx,answer,final_prompt,len_tk_gemma2_9b_base
37507.0,Hula hoop,"She talks for awhile and then steps through the hoop with both legs. She places it on her waist and spins it for a little bit, then stops. after that",B,"Context:
""She talks for awhile and then steps through the hoop with both legs. She places it on her waist and spins it for a little bit, then stops. after that""

Which of the following endings best completes the context?

Choices:
A. she throws the ball behind her while another girl watches.
B. she talks for a bit more and then spins it on her hips for a while again.
C. , she steps onto a beam and does a flip over and over for a little bit.
D. , the lady begins to move backward in the round room with the hoop.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
41927.0,Rollerblading,Several clips of shown of a person riding down city streets on roller blades. the person,A,"Context:
""Several clips of shown of a person riding down city streets on roller blades. the person""

Which of the following endings best completes the context?

Choices:
A. continues riding along the streets and then text appears across the screen.
B. drives along part of the street crowded with cars and people and ends with a man getting up and smoking a cigarette.
C. goes over hills driven by a man in a white blue jacket down hills with slow motion speed.
D. ride down wide highway on roller blades and bumps along several streets while skis go up and down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
8207.0,Elliptical trainer,"A person is riding on a recumbent bike, then a woman is shown taking off her shoes and standing on a scale. She rides an elliptical while another woman watches. several people",C,"Context:
""A person is riding on a recumbent bike, then a woman is shown taking off her shoes and standing on a scale. She rides an elliptical while another woman watches. several people""

Which of the following endings best completes the context?

Choices:
A. are riding bikes in a competition as they play a game.
B. talk in the background, then a woman takes off her socks.
C. are shown riding elliptical trainers.
D. are seen sitting around then a man is shown again riding on the bike doing tricks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",135
44396.0,Doing karate,Two women are seen speaking to one another and leads into them performing martial arts against one another. the girls,B,"Context:
""Two women are seen speaking to one another and leads into them performing martial arts against one another. the girls""

Which of the following endings best completes the context?

Choices:
A. move with the men and end by walking away.
B. continue to fight and leads into one sitting down while the other continues to perform moves.
C. take turns cooking food into one another while speaking to the camera as well as performing martial arts moves with one another.
D. continue performing martial arts with one man shown in between and ends with one done and one kicking into a customer.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
37377.0,Canoeing,This man is canoeing in his red canoe and he is using the wooden paddle to get through water. the man,B,"Context:
""This man is canoeing in his red canoe and he is using the wooden paddle to get through water. the man""

Which of the following endings best completes the context?

Choices:
A. is running through a tunnel that has large blue and white fish on it.
B. continues to lean over looking like he could be ready to land in the water, but he stays in the canoe and keeps moving.
C. is following a white rope through the water and hanging on to it tightly.
D. talks to the camera while he has you follows by camper's still in the water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
12201.0,Washing hands,A person is seen sticking their hands under a dink and rubbing soap on their hands. The person scrubs their hands thoroughly and then runs them under a faucet. she,B,"Context:
""A person is seen sticking their hands under a dink and rubbing soap on their hands. The person scrubs their hands thoroughly and then runs them under a faucet. she""

Which of the following endings best completes the context?

Choices:
A. dries her hands under the faucet while falling backwards several times.
B. then grabs a paper towel to dry her hands and show them off.
C. dips the toothbrush into the water and dips the toothbrush in to thoroughly feel the area.
D. continues scrubbing the soap all over her body.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
4567.0,Bullfighting,"People in stands watch as two bulls walk around in a bullfighting ring, other people walk around in the ring taking pictures. The bulls lock horns, and are aggressive toward one another. one bull",A,"Context:
""People in stands watch as two bulls walk around in a bullfighting ring, other people walk around in the ring taking pictures. The bulls lock horns, and are aggressive toward one another. one bull""

Which of the following endings best completes the context?

Choices:
A. walks away from the other one, and then quickly turns to reengage in the fight.
B. runs off and is trampled by another.
C. fall down and _start_peace sign is shown.
D. knocks the other man down to the ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
13702.0,Tennis serve with ball bouncing,An introduction comes onto the screen for a video about playing tennis. and man,A,"Context:
""An introduction comes onto the screen for a video about playing tennis. and man""

Which of the following endings best completes the context?

Choices:
A. comes on to talk about the lessons that he will be teaching in the video.
B. skating under a large weight is shown playing tennis, and people standing around and showing the spectators.
C. comes onto the screen putting the tennis racket on and introducing some more.
D. is putting the ball in the sand and he goes back and forth around the court doing some of the moves three times and warming up for his rival.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
33262.0,Beer pong,"One of the men throws a beer pong ball across the table, into a cup. The other man with him throws a ball across the table, too. two other men",A,"Context:
""One of the men throws a beer pong ball across the table, into a cup. The other man with him throws a ball across the table, too. two other men""

Which of the following endings best completes the context?

Choices:
A. stand on the far right side of the beer pong table, and one of the men reaches to grab the cup where the ball fell into, and the other man bends down to catch a ball that has fallen on the floor.
B. serve and a game of table foosball continues.
C. play table tennis while a man in a red shirt watches their green cups.
D. throw a ball across the table at the same time.

Reply with exactly one uppercase letter out of A, B, C, or D.
",167
48738.0,Carving jack-o-lanterns,A fast motion video shows a picture on a pumpkin and leads into a person cutting open a pumpkin. the persons,C,"Context:
""A fast motion video shows a picture on a pumpkin and leads into a person cutting open a pumpkin. the persons""

Which of the following endings best completes the context?

Choices:
A. tools are then seen playing with the green, yellow and purple material as well as tools below.
B. knife is then sharpened and they pour oil into the pumpkin and begin cutting slivers out.
C. scoops out the pumpkin and place the picture in front, tracing the outline of the picture onto the pumpkin.
D. names are shown and the picture is then shown again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
46989.0,Starting a campfire,"After he drops the lit matchstick in the pile of wood, it ignites and bursts into flames right away. when the flames",D,"Context:
""After he drops the lit matchstick in the pile of wood, it ignites and bursts into flames right away. when the flames""

Which of the following endings best completes the context?

Choices:
A. are out, several people immediately cheer and jump off a chalk drawn structure without going near the flaming pile.
B. get big, the entire campfire lands on fire and the fire starts immediately.
C. are out, the cameraman comes on a timer and exits the room.
D. become bigger, the man retreats and sits down on a chair that is kept near the bonfire.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
44268.0,Getting a haircut,"After, the woman takes cream on her hands and comb the head of the man with her fingers to gives form to the hair. next",C,"Context:
""After, the woman takes cream on her hands and comb the head of the man with her fingers to gives form to the hair. next""

Which of the following endings best completes the context?

Choices:
A. , the woman takes light on her forehead and her jaw to give texture to the hair.
B. , the woman uses her hair to fold on top of the man and gently comb with her hands.
C. , the woman explains the hairstyle.
D. , the woman put wet hair with the comb and scissors and combs it till the head.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
46733.0,Carving jack-o-lanterns,"As she is drilling, two boys are standing next to her watching her and then they suddenly leave. the person behind the camera",C,"Context:
""As she is drilling, two boys are standing next to her watching her and then they suddenly leave. the person behind the camera""

Which of the following endings best completes the context?

Choices:
A. has a clear eye and she looks away from it and bites her finger.
B. then dresses up as estalial burritos and begins his job.
C. then picks up the top of the pumpkin to show its empty contents before the lady closes it and continues drilling.
D. has drained white paint from a box and is using it to frame her face.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
22684.0,Playing congas,They are both in unison and they're using their body parts as part of their routine to make different sounds. the men,B,"Context:
""They are both in unison and they're using their body parts as part of their routine to make different sounds. the men""

Which of the following endings best completes the context?

Choices:
A. take their turn, holding their motions very straight as the singer sings for them.
B. take an extremely brief pause before rapidly hitting the congo and end by pointing their finger at each other.
C. continue to makes different sounds in unison and stop when they find what they're looking for.
D. engage in free and horizontal somersaults and tumbling moves while doing turns.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
3414.0,Cheerleading,"The scene transitions to one cheerleader being interviewed while others stretch in the background, with occasional cheerleader-related clips interspersed. a man wearing blue",D,"Context:
""The scene transitions to one cheerleader being interviewed while others stretch in the background, with occasional cheerleader-related clips interspersed. a man wearing blue""

Which of the following endings best completes the context?

Choices:
A. with a spiked helmet and green serving racket in a soccer game is speaking while a crowd watches on.
B. shorts approaches the screen and begins to play a saxophone with the girl dressed in a black headband.
C. jacket is talking while the video continues, showing a series of face position shots as to what both people were doing.
D. is interviewed in the same setting, with occasional cheerleader-related clips interspersed.

Reply with exactly one uppercase letter out of A, B, C, or D.
",155
855.0,Running a marathon,"A camera pans away from a road and shows a person's feet moving around. Several shots are shown of people tying their shoes, hitting a button, and checking a watch. people",C,"Context:
""A camera pans away from a road and shows a person's feet moving around. Several shots are shown of people tying their shoes, hitting a button, and checking a watch. people""

Which of the following endings best completes the context?

Choices:
A. march around a room wearing funny hats, hats, and shoes.
B. then are shown washing a car.
C. are then seen running down the road one at a time followed by many more following.
D. walk along a road, using bicycles and bagpipes.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
4438.0,Mowing the lawn,The lady tries to start the mower again. Another lady comes to help and falls over. The first lady finally gets the mowers started. the lady,A,"Context:
""The lady tries to start the mower again. Another lady comes to help and falls over. The first lady finally gets the mowers started. the lady""

Which of the following endings best completes the context?

Choices:
A. throws her arm in the air and mows the lawn.
B. in dark blue runs up the stairs to start the mower again.
C. gets an electric mower out and uses it to start the mower again.
D. gets out of the water, takes a wet cloth and cleans up the water on her shirt.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
18655.0,Sharpening knives,"On the inside, several cluttered walls are present and then a set of knifes become apparent. A woman in a room is then shown sitting behind an electrical wheel sharpening a knife. several more knifes",A,"Context:
""On the inside, several cluttered walls are present and then a set of knifes become apparent. A woman in a room is then shown sitting behind an electrical wheel sharpening a knife. several more knifes""

Which of the following endings best completes the context?

Choices:
A. are then shown as well as the techniques used to sharpen then.
B. are shown sharpening with his help as well as her lifting and tossing the object.
C. appear in the same positions as before.
D. are shown with the same progress being made intermittently by people sharpening bronze knives.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
18867.0,Kite flying,"After, the man continues talking in the shop showing kites in bags, then the man and the kids fly kites in the park. a kite",C,"Context:
""After, the man continues talking in the shop showing kites in bags, then the man and the kids fly kites in the park. a kite""

Which of the following endings best completes the context?

Choices:
A. is shown dropping seeds into the air while in the air, people celebrating the successful event.
B. is seen flying in a store while a man talks, then the kite shows in magazines and then a man and a boy fly the kite and a girl walks carrying two suitcases while talking.
C. gets stuck in a tree, and two men get in the roof to recover the kite from the tree, then the man continues talking in the shop.
D. is shown on the leaves of a park.

Reply with exactly one uppercase letter out of A, B, C, or D.
",173
20966.0,Baton twirling,Two girls holding pom poms perform a dance routine in a gymnasium. Several people are shown watching in the background while the girls continue to do flexible moves. the grab canes,C,"Context:
""Two girls holding pom poms perform a dance routine in a gymnasium. Several people are shown watching in the background while the girls continue to do flexible moves. the grab canes""

Which of the following endings best completes the context?

Choices:
A. and run around while the girls continue to do the routine.
B. and practice a routine on the gym floor.
C. and continue spinning the canes while doing splits and various other dance moves.
D. and the pom poms are placed in a bag and the girls continue moving around the gymnasium.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
9597.0,Doing crunches,The man puts the weight behind his head and starts to do sit ups on the seat and he is straining to do the sit ups with the weight. he,B,"Context:
""The man puts the weight behind his head and starts to do sit ups on the seat and he is straining to do the sit ups with the weight. he""

Which of the following endings best completes the context?

Choices:
A. does a different set of sit ups and once finished he stands up and claps and then walks off.
B. puts the weight down in front of him and gets up and walks away.
C. finishes and gets it off the weight bar and gets on the bed, his eyes are wide open and lost in the chest of drawers.
D. is sweating profusely and the word embarrassed flashes across his screen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",157
47228.0,Using uneven bars,A female gymnast runs up to and mounts a pair of uneven bars in front of an audience. The gymnast performs a routine on the uneven bars. the gymnast,C,"Context:
""A female gymnast runs up to and mounts a pair of uneven bars in front of an audience. The gymnast performs a routine on the uneven bars. the gymnast""

Which of the following endings best completes the context?

Choices:
A. goes from one bar to the next alternating her steps and balancing herself.
B. flips her body back and forth from beam to beam, skipping and flipping.
C. dismounts from the bars and falls down.
D. dismounts, adjusts her gear, and mounts the bars, completing her routine.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
6510.0,Removing ice from car,The man then comes outside and starts talking about the snow holding a red plastic stick in his hand. with the stick,B,"Context:
""The man then comes outside and starts talking about the snow holding a red plastic stick in his hand. with the stick""

Which of the following endings best completes the context?

Choices:
A. he begins to add and clip to the tire on his car.
B. , he proceeds to the car and start slicing the snow off of his windshield.
C. that is attached to an attached bucket he begins explaining how to sled and why he is being so paid for for his hard work.
D. he has some snow on his shovel to serve against the snow.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
48559.0,Capoeira,Two women are seen bending down in the middle of a large circle with people cheering around them. The girls perform martial arts around one another while people still cheer on the side. more people,D,"Context:
""Two women are seen bending down in the middle of a large circle with people cheering around them. The girls perform martial arts around one another while people still cheer on the side. more people""

Which of the following endings best completes the context?

Choices:
A. are seen bending down and small gestures are shown as well as laughing and a woman hugging others.
B. begin walking around the circle on the side as well as something being shown in the end.
C. watch on the side and a female speaks to a girl about the dance and moves her hands up and down, almost looks like her up close.
D. jump in and take turns kicking and flipping around one another and end by bowing to the group.

Reply with exactly one uppercase letter out of A, B, C, or D.
",173
48110.0,Removing curlers,"She then shows how to put them in the girl's hair, keeping it in place with combs and clips. when it",D,"Context:
""She then shows how to put them in the girl's hair, keeping it in place with combs and clips. when it""

Which of the following endings best completes the context?

Choices:
A. 's all done, she finishes and shows a few poses before kneeling back down and speaking some more.
B. is done, she turns around and begins putting hair up and down on the back of her head.
C. has done, she then cutters it well to make sure it is straight.
D. 's set, she removes the curlers to show off beautiful curls.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
22414.0,Using uneven bars,A gymnast is seen standing ready and waves one arm into the air. She jumps onto a set of uneven bars and performs a gymnastics routine consisting on flips and tricks. she,D,"Context:
""A gymnast is seen standing ready and waves one arm into the air. She jumps onto a set of uneven bars and performs a gymnastics routine consisting on flips and tricks. she""

Which of the following endings best completes the context?

Choices:
A. returns and again performs a series of different tricks.
B. continues to perform ballet moves and other shows that include her actions afterwards.
C. continues flipping around and neck cracks a man as they applaud her.
D. jumps off the bars in the end and waves her arms in the air while her coach claps for her.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
169.0,Welding,He begins welding the two plates of aluminum. Then he hits the plates with a hammer and scrubs off the dust. he,C,"Context:
""He begins welding the two plates of aluminum. Then he hits the plates with a hammer and scrubs off the dust. he""

Which of the following endings best completes the context?

Choices:
A. puts all the aluminum pieces on a plate, takes the aluminum out of the door and removes it in the end.
B. uses a welding stick to measure his strategy then starts welding again.
C. shows the back side of the plates and how it is welded together.
D. then stops for a few seconds and uses a machine to clean off again before dumping the plate to the filter.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
39583.0,Clipping cat claws,A black cat with shiny eyes climbs on the lap of a man that holds a nail clipper. then,C,"Context:
""A black cat with shiny eyes climbs on the lap of a man that holds a nail clipper. then""

Which of the following endings best completes the context?

Choices:
A. , the man puts another nail clipper on the cat to begin cutting all the nails.
B. , the man paints the cat with names from the box.
C. , the man cuts the nails of the front legs o the cat, then the man pets the cat while holdings the nail clipper.
D. they add frosting along with a small bowl of chopped pasta.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
8213.0,Getting a tattoo,He asks her if it hurts and then stops to wipe down some ink with a cloth. He goes back to the arm and continues to work on the artwork again. the tattoo artist,C,"Context:
""He asks her if it hurts and then stops to wipe down some ink with a cloth. He goes back to the arm and continues to work on the artwork again. the tattoo artist""

Which of the following endings best completes the context?

Choices:
A. finishes and the camera follows him taking in the finished ogura.
B. stares at the man and adds strokes to the design.
C. stops to wipe the girls arm with a cloth and then continues once again.
D. is interviewed about it his friend is doing a background interview on it too.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
18774.0,Archery,He begins by picking up the bow and arrow to show how to correctly hold and position the arrow. He then shows how to stretch the hand to extend the bow by pulling the string towards him. he,A,"Context:
""He begins by picking up the bow and arrow to show how to correctly hold and position the arrow. He then shows how to stretch the hand to extend the bow by pulling the string towards him. he""

Which of the following endings best completes the context?

Choices:
A. also shows how to release the string in order to shoot the arrow straight across.
B. also demonstrates how to position the bow to pull back hard on the string without seeing the arrow.
C. then adjusts the lever from stringing an arrow and adjusts what other things until he is ready to hit an arrow with the bow.
D. demonstrates the correct pinata position.

Reply with exactly one uppercase letter out of A, B, C, or D.
",159
36592.0,Playing saxophone,A black male then appears with a green sweater and black hat playing the sax. The man then lays the instrument across his lap and begins talking about what he is doing. after,C,"Context:
""A black male then appears with a green sweater and black hat playing the sax. The man then lays the instrument across his lap and begins talking about what he is doing. after""

Which of the following endings best completes the context?

Choices:
A. he's finished talking, the look of amazement and disbelief then appears on his face as though he's confused or at least annoyed.
B. he is done talking, he then lays it on the drum.
C. , the guy plays some more before finally stopping to talk again.
D. he's finished, a band appear and they begin playing putting their hands out when they are done.

Reply with exactly one uppercase letter out of A, B, C, or D.
",161
8171.0,Fixing bicycle,A man is seen speaking to the camera and leads into him holding up various tools and begins putting them on a bike. the man,B,"Context:
""A man is seen speaking to the camera and leads into him holding up various tools and begins putting them on a bike. the man""

Which of the following endings best completes the context?

Choices:
A. then ties the strings on the bike while still speaking furiously to the camera and is seen pushing himself along the side.
B. demonstrates how to properly piece together a bike and peddling the bike to show how it works.
C. tires the tire and then uses a tool to tighten the hole while continuing to speak to the camera.
D. is now riding the bike around the area while speaking to the camera and holding up various obstacles on the bike.

Reply with exactly one uppercase letter out of A, B, C, or D.
",161
18644.0,Carving jack-o-lanterns,Several pictures are shown of kids decorating pumpkins that lead into video of a small boy drawing on a pumpkin and a cat sniffing the object. a man,B,"Context:
""Several pictures are shown of kids decorating pumpkins that lead into video of a small boy drawing on a pumpkin and a cat sniffing the object. a man""

Which of the following endings best completes the context?

Choices:
A. walk behind the boy wrapping up paper in either trying to find a marker or to show how to use the marker.
B. then helps the boy cut out the lines of the pumpkin while he looks excited and ends by showing the inside of the pumpkin as well as in the dark.
C. is seen center stage while taking down shingles and throwing them down at the pumpkin.
D. then makes an animated cat face and zooms into the pumpkin and pictures are interspersed.

Reply with exactly one uppercase letter out of A, B, C, or D.
",167
4159.0,Clean and jerk,"A person lifts a 90 kg weight until the shoulder and then above the head, then the man drops the weight to the floor. Then, the man lifts 95 kg weight above his head. after",B,"Context:
""A person lifts a 90 kg weight until the shoulder and then above the head, then the man drops the weight to the floor. Then, the man lifts 95 kg weight above his head. after""

Which of the following endings best completes the context?

Choices:
A. , the man lifts 290 kg weight until the shoulder.
B. , the man lifts a weight of 101 kg successfully.
C. , the man lift 79 kg weight.
D. , the man raises almost 90 kg weight above his head.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
49393.0,Doing kickboxing,This video shows viewers how to do a kickboxing elbow strike. first the man,C,"Context:
""This video shows viewers how to do a kickboxing elbow strike. first the man""

Which of the following endings best completes the context?

Choices:
A. demonstrates some kickboxing moves.
B. applies some pepper to the boot, and then applies some more pepper to the boot brush.
C. tells viewers to make the elbow sharp as possible and his hand stays inwards, elbow downwards, and his opposite hand is up.
D. sticks out his leg and takes one strike after another, quickly moving his body forward and back until he is in the exact position he was in previously.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
30738.0,Building sandcastles,They then take off running to the beach to grab more water as the boy comes and looks at their work. once they,B,"Context:
""They then take off running to the beach to grab more water as the boy comes and looks at their work. once they""

Which of the following endings best completes the context?

Choices:
A. have their water come spitting back into their mouths they continue to run around.
B. are done, both of the girls take off running to the water but then stop midway to come back and get their floats.
C. are done, a man is driving in the background to enjoy the sunshine on his car in the parking lot as someone practice their sufi skills on other cars.
D. are done, they go back to the house to finish the fishing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",161
49052.0,Playing bagpipes,A man wearing a black t-shirt describes the parts of a bagpipe and blow pipe. the man,D,"Context:
""A man wearing a black t-shirt describes the parts of a bagpipe and blow pipe. the man""

Which of the following endings best completes the context?

Choices:
A. blows smoke rings through the air.
B. begins by blow blowing several jimmies which allows you ta look behind you, talk, demonstrate and brush the putee.
C. holds his left blown out with a pipe length metal funnel.
D. demonstrates how to blow into the blow pipe with a deep inhale into the lungs and using his mouth and jaw.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
11577.0,Plataform diving,There's an outdoor swimming pool with a very high diving board. There's a woman in a green swim suit who dives down into the pool. she,B,"Context:
""There's an outdoor swimming pool with a very high diving board. There's a woman in a green swim suit who dives down into the pool. she""

Which of the following endings best completes the context?

Choices:
A. swims against the watch city and then swims apart once more.
B. is doing various diving moves such as backward, forward and pike.
C. is walking on a large rope with her legs out straight.
D. swims through several groups of people, making sure they're all all tailing her.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
1551.0,Shoveling snow,A man in a brown coat and hat is shoveling the snow from his driveway. Pictures of the man are being shown. the man,D,"Context:
""A man in a brown coat and hat is shoveling the snow from his driveway. Pictures of the man are being shown. the man""

Which of the following endings best completes the context?

Choices:
A. does not seem to notice any snow at all, until he is so deep into his task that he needs help which he receives quickly and easily.
B. vigorously shovels the snow and cow shit out of a truck.
C. 's dog is shown shoving snow into a bucket on his porch.
D. gets out a snowblower and starts snowblowing his driveway.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
8243.0,Cleaning sink,A person turns on the sink faucet and then jams the bristle brush down the faucet and pulls it up and down loosening dark gunk and forcing it into the sink. the person,D,"Context:
""A person turns on the sink faucet and then jams the bristle brush down the faucet and pulls it up and down loosening dark gunk and forcing it into the sink. the person""

Which of the following endings best completes the context?

Choices:
A. then removes the brush up and down onto a loose toenail skin then begin to scrape it intensely into the sink.
B. adds a tiny amount of lighter fluid to the sink and picks up a paintbrush and begins painting the edge.
C. put some screws on the handle and twists the handle up and down.
D. rinses the bristle brush off.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
43601.0,Roof shingle removal,From the roof we see the street where a car is parked and a man standing on the room the man begins to pry up roof shingles. the man,A,"Context:
""From the roof we see the street where a car is parked and a man standing on the room the man begins to pry up roof shingles. the man""

Which of the following endings best completes the context?

Choices:
A. adds a fixed piece of shingles and nails hem down.
B. lifts a one door sink and sprays the dishes.
C. fills a can with paint and spreads some of it on the floor.
D. removes the layer piece by piece with pliers and stuffed them in the hole, he gets down and wipes it off with a hand towel.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
45468.0,Arm wrestling,The two men arm wrestle as the make jokes and laugh while doing it. One man gives up and both of the men talk and laugh about the match. one man,A,"Context:
""The two men arm wrestle as the make jokes and laugh while doing it. One man gives up and both of the men talk and laugh about the match. one man""

Which of the following endings best completes the context?

Choices:
A. grunts and throws his hands up in victory.
B. is presented with a green card.
C. gives up and the winner sets up to fight.
D. decides that breaking the fighters arm is the best thing to do in the end and drops the hand and walks away laughing at the same time.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
45260.0,Braiding hair,"First image, the braid pattern is shown on the individuals head as some of her hair is left out around the perimeter of her head. a lady",C,"Context:
""First image, the braid pattern is shown on the individuals head as some of her hair is left out around the perimeter of her head. a lady""

Which of the following endings best completes the context?

Choices:
A. combs her hair from a top to the back with the help of a stylists.
B. now appears in a stylist's office in a velvet jacket and ear inserts as she demonstrates the texture of the braid.
C. then grabs weave, a needle and begins to sew in the hair.
D. is wearing a bandana and braiding her hair and eventually laying down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
8520.0,Futsal,"A black screen is pictured and white words begin to bounce down on the screen. After, a group of young men are pictured playing indoor soccer. the black team's forwards",D,"Context:
""A black screen is pictured and white words begin to bounce down on the screen. After, a group of young men are pictured playing indoor soccer. the black team's forwards""

Which of the following endings best completes the context?

Choices:
A. move out of the net, resulting in their loss in a pit of mud.
B. are shown in a buzzing tour.
C. are lined up and the right side of the screen is flashing a green light and a red light comes on.
D. takes the ball and begins dribbling it to make a goal and he succeeds and it is replayed in slow motion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",155
31541.0,Carving jack-o-lanterns,A person holding a moose moves the puppet and leads into someone opening a box. The person pulls pumpkins out of the box and cuts a circle around the top. he,A,"Context:
""A person holding a moose moves the puppet and leads into someone opening a box. The person pulls pumpkins out of the box and cuts a circle around the top. he""

Which of the following endings best completes the context?

Choices:
A. scoops the seeds out of the pumpkin while using the moose and uses a marker to draw on its side.
B. puts a donut on top of the pumpkin and a rack of crackers.
C. then sharpens a knife on a nail, finally showing the finished carving.
D. shows off the finished product to the camera and on the screen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
2579.0,Baking cookies,The girl in the orange hoodie squeezes a bar of butter and it falls to the floor and slams the door shut. the girl in the black blouse,A,"Context:
""The girl in the orange hoodie squeezes a bar of butter and it falls to the floor and slams the door shut. the girl in the black blouse""

Which of the following endings best completes the context?

Choices:
A. turns and walks away dejected.
B. is left standing and her feet are spread apart in a pair of small blue heeled feet and they do a kick kicking motion at her body but she makes no attempt to move.
C. , meanwhile is carving a face into a pumpkin with yellow butter on top of it and it drops to the floor.
D. runs and grabs the bowl of yellow jam and hits it with a spoon, it breaks and she takes a bite out of that too.

Reply with exactly one uppercase letter out of A, B, C, or D.
",172
1591.0,Getting a haircut,He takes a small amount of hair gel on his finger from the container and rubs it through the long section of his hair. He then combs the hair to style it. he,D,"Context:
""He takes a small amount of hair gel on his finger from the container and rubs it through the long section of his hair. He then combs the hair to style it. he""

Which of the following endings best completes the context?

Choices:
A. then takes the long band and pours a liquid from the container onto the curly hairs and roves it in.
B. valued at least ten years back hair styles for his employees and they're all very thorough and master at this task.
C. then grabs some pins to braid it, which he places behind his head and irons it.
D. runs his fingers through the hair to finish off the look.

Reply with exactly one uppercase letter out of A, B, C, or D.
",162
28612.0,Welding,A man is seen walking into frame wearing a helmet and putting gloves on. The man then grabs a tool and begins torching an area. he,C,"Context:
""A man is seen walking into frame wearing a helmet and putting gloves on. The man then grabs a tool and begins torching an area. he""

Which of the following endings best completes the context?

Choices:
A. pauses for a moment then continues torching and moving down the area while the pictures play back.
B. holds a leaf blower up to blow away some leaves.
C. pauses for a moment and continues torching followed by grabbing the camera and showing off his work.
D. continues torching and shows other people helping on the end.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
44603.0,Sharpening knives,A man is seen speaking to the camera while holding a knife in his hands and begins sharpening the knife along a board. the man,A,"Context:
""A man is seen speaking to the camera while holding a knife in his hands and begins sharpening the knife along a board. the man""

Which of the following endings best completes the context?

Choices:
A. continues sharpening the blade and then uses other boards to sharpen the knife.
B. continues cutting dips into the knife along the board and showing off the knife fully.
C. continues to polish and sharpen the knife while further sharpening his small knife.
D. then adjusts a tool and flips the board up and approaches a vat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",135
42479.0,Doing motocross,"The man then puts on a helmet, the bar is let down and he begins jumping over a hill. as the video",A,"Context:
""The man then puts on a helmet, the bar is let down and he begins jumping over a hill. as the video""

Which of the following endings best completes the context?

Choices:
A. continues, you are following the man racing through the trail and doing tricks and riding at side angles to ensure that the tricks are landed and he doesn't fall off.
B. ends he is seen sitting behind a bar holding a drink and belly dancing.
C. ends, a woman has on an apron and is wiping a snow off of her windshield.
D. ends, a young woman is shown with a minnie mouse necklace and singing with a man who has a black hat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",165
27049.0,Ice fishing,A person is seen walking along the ice dragging a sled. The person makes a hole while another walks around and makes holes. the men,A,"Context:
""A person is seen walking along the ice dragging a sled. The person makes a hole while another walks around and makes holes. the men""

Which of the following endings best completes the context?

Choices:
A. sit around the holes with a pole and one grabs a fish.
B. use the sled to capture fish while the person sits and swims behind him.
C. continue walking and ending with one playing the piano alone in the end.
D. then scale down the cliff and aside from stepping on the ice they continue.

Reply with exactly one uppercase letter out of A, B, C, or D.
",135
896.0,Playing squash,Both the players continue on a great rally without missing a shot. The player in red runs swiftly across the court to hit the ball back. then they,D,"Context:
""Both the players continue on a great rally without missing a shot. The player in red runs swiftly across the court to hit the ball back. then they""

Which of the following endings best completes the context?

Choices:
A. continue into the basket to hit it back to their opponent.
B. continue to run fast near the goal area with the goalie curling around behind them.
C. go on to attack a blue ball near a penalty.
D. play five rounds continuously using back hand swings until the player in black misses a shot.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
