ind,activity_label,ctx,answer,final_prompt,len_tk_gemma2_9b_it
41693.0,Playing guitarra,There men have chairs and are sitting int he subway way making some music. one of them,C,"Context:
""There men have chairs and are sitting int he subway way making some music. one of them""

Which of the following endings best completes the context?

Choices:
A. is tapping the other guy and the bighe player and go tug tupew on the subway.
B. is wearing earphones and begins dj singing.
C. is playing guitar and two of them are playing the violin.
D. put their face in a book and they're playing "" bach symphony orchestra "".

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
32047.0,Gargling mouthwash,The man in the black hoodie shows off a bottle of mouth wash. The two men talk to each other. the man in the blue hoodie,B,"Context:
""The man in the black hoodie shows off a bottle of mouth wash. The two men talk to each other. the man in the blue hoodie""

Which of the following endings best completes the context?

Choices:
A. begins tying a rope around his mouth.
B. pours the mouthwash in two glasses.
C. starts to shave the man in the black hoodie right by shoulder blades.
D. volunteers to scrub the man in the black hoodie with mouthwash.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
38082.0,Rope skipping,The man puts his microphone down and shows different ways to jump rope. The man sits on the floor and jumps rope while sitting. he,A,"Context:
""The man puts his microphone down and shows different ways to jump rope. The man sits on the floor and jumps rope while sitting. he""

Which of the following endings best completes the context?

Choices:
A. gets up and jumps rope a few more times before finishing and waving.
B. jumps on a bench and is greeted by other couple.
C. jumps again to check gravity and turn his body.
D. stands up and shows something else in his hand.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
14876.0,Playing bagpipes,There two men dressed scottish kilts and attire standing in the courtyard. one of the men,C,"Context:
""There two men dressed scottish kilts and attire standing in the courtyard. one of the men""

Which of the following endings best completes the context?

Choices:
A. is swimving a tablet in the background while the other man is taking his t-shirt off.
B. is practicating performance while the other man is practising one level of hurling.
C. is playing the bagpipes and the other is playing the drums.
D. walks toward the men.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
3538.0,Breakdancing,A crowd is gathered around a black tiled area. A man in black does some breakdance moves. he,B,"Context:
""A crowd is gathered around a black tiled area. A man in black does some breakdance moves. he""

Which of the following endings best completes the context?

Choices:
A. finishes his splits, and drinks the entire glass.
B. then trades off with a man in white, several breakdancers trade off displaying moves as the crowd looks on.
C. moves his arms back and forth in front of him.
D. holds one hand behind his back.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
9355.0,Camel ride,A group of people are gathered around some camels. The people seated on the camels go riding the camels. a man,B,"Context:
""A group of people are gathered around some camels. The people seated on the camels go riding the camels. a man""

Which of the following endings best completes the context?

Choices:
A. leads the camels up some stairs to a house.
B. in a white t-shirt stands in front of the group and photographs the camel walk.
C. is kneeling down tying a piece of cloth into place onto the camels.
D. is talking on front the camels.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
33766.0,Playing bagpipes,A man is standing on a show playing bagpipes while other around him watch in amazement. the man,C,"Context:
""A man is standing on a show playing bagpipes while other around him watch in amazement. the man""

Which of the following endings best completes the context?

Choices:
A. get on a break for a bit to get his breath back and plays another song.
B. on the stage stops playing the instrument for a moment to.
C. continues to play and the audience claps when he finishes.
D. continues to play the bagpipes and ends with a violin.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
15243.0,Putting on shoes,Three men drop shoes on the ground and puts them on. A fourth man talks to the three men while holding a pair of shoes. the fourth man,C,"Context:
""Three men drop shoes on the ground and puts them on. A fourth man talks to the three men while holding a pair of shoes. the fourth man""

Which of the following endings best completes the context?

Choices:
A. leaves, and the old man sits alone.
B. waves the rubber shoes and drums his hands as they talk good-bye.
C. talks to the camera while demonstrating how to wear and remove shoes.
D. shoes the fifth man.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
4658.0,Bathing dog,A woman is getting ready to bath her dog in her front yard. she,D,"Context:
""A woman is getting ready to bath her dog in her front yard. she""

Which of the following endings best completes the context?

Choices:
A. gets under the shower spray, kissing the dog on the face before stepping back out.
B. talks to the camera for a little while, then walks towards the shower.
C. allows the dog an electric bath, then she takes the dog outside.
D. takes a hose and wets the dog first.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
32380.0,Doing a powerbomb,A boy jumps on a trampoline while catching a stuffed doll on his shoulders in the air. the boy,D,"Context:
""A boy jumps on a trampoline while catching a stuffed doll on his shoulders in the air. the boy""

Which of the following endings best completes the context?

Choices:
A. then jumps up high and begins walking on the ground on the end of the trampoline.
B. is then shown climbing a tall ladder inside a house.
C. stands on the pad still holding a doll and turns around.
D. falls back and lands on his back on the trampoline.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
45854.0,Camel ride,A couple of camels are lying on the ground next to their riders. A man helps someone get on a camel and stand up. then he,C,"Context:
""A couple of camels are lying on the ground next to their riders. A man helps someone get on a camel and stand up. then he""

Which of the following endings best completes the context?

Choices:
A. gets off the camel first and helps another up onto his back.
B. leaves and a young boy walks back towards the gate.
C. guides them as they ride the camel around town.
D. leads the camels away and gets back on his camel.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
7704.0,Rock climbing,A woman is seen climbing a large rock. She is shown again from several angles making her way up the rock. she,B,"Context:
""A woman is seen climbing a large rock. She is shown again from several angles making her way up the rock. she""

Which of the following endings best completes the context?

Choices:
A. climbs back down the rock several more times.
B. continues to climb and ends by looking down.
C. holds up more rock climbing tools and shows off her progress farther up the rock.
D. climbs back down with sticks and pans around several more people climbing and speaking.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
41487.0,Braiding hair,The girl shows us the back of her hair and then curls the bottom with a curling iron. the girl,D,"Context:
""The girl shows us the back of her hair and then curls the bottom with a curling iron. the girl""

Which of the following endings best completes the context?

Choices:
A. then dresses her hair and styles it.
B. irons her hair, rotates her braid, and expertly turns the braid.
C. scrapes plaster off the back of her hair and clips until more curls are on the front.
D. makes faces and the ending title screen then loads.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
47650.0,High jump,Blonde woman is running in a race track and make a jump in an elastic bed. in the background,B,"Context:
""Blonde woman is running in a race track and make a jump in an elastic bed. in the background""

Which of the following endings best completes the context?

Choices:
A. a track athlete is running and make a dive in a rectangular bowl.
B. people are running around the court.
C. a screen is being turned on as people take pictures.
D. women or man watch throw a soccer match and play more soccer against women and end by outro.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
20006.0,Using parallel bars,A gymnast mounts a high beam in a gym. He turns and flips forward and backward on the beams. He performs forward and hand springs. he,A,"Context:
""A gymnast mounts a high beam in a gym. He turns and flips forward and backward on the beams. He performs forward and hand springs. he""

Which of the following endings best completes the context?

Choices:
A. then dismounts, raising his arms into the air.
B. completes a rhythmic dismount.
C. performs a series of flips and hand springs on the beams.
D. dismounts and mounts the beam with his arms up.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
46703.0,Playing bagpipes,A man is holding a bag pipe and talking. he,C,"Context:
""A man is holding a bag pipe and talking. he""

Which of the following endings best completes the context?

Choices:
A. grabs some tobacco out of the bag and puts it in his mouth.
B. starts walking down a track without it and several people are watching him as he soars.
C. starts playing the bag pipes.
D. smokes the pipe, takes a drink of water, holds his pipe in front of his face, and blows smoke out.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
26515.0,Archery,Two woman stand by a body of water holding bows and arrows. They each take turns shooting a bow across the water onto a target. a bigger group of people,C,"Context:
""Two woman stand by a body of water holding bows and arrows. They each take turns shooting a bow across the water onto a target. a bigger group of people""

Which of the following endings best completes the context?

Choices:
A. finally joins their team at the target board.
B. are seen in the end of the forest shooting more bows.
C. are then shown having the same target practice.
D. swims and jumps in the line of the arrows.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
36377.0,Snow tubing,A man is talking to another man in a parking lot. They take tubes to the top of a hill. they,B,"Context:
""A man is talking to another man in a parking lot. They take tubes to the top of a hill. they""

Which of the following endings best completes the context?

Choices:
A. pull the tubes in the water finding a hole to dump them out.
B. then tube down the snowy hill.
C. ride it down the hill together slowly moving the people along as they work.
D. meet up with a group of people at a jump rope competition.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
27636.0,Cricket,A man in a white shirt speaks to the camera with people practicing cricket in the background. a group of men,D,"Context:
""A man in a white shirt speaks to the camera with people practicing cricket in the background. a group of men""

Which of the following endings best completes the context?

Choices:
A. volley ball back and forth to each other.
B. in ties bow and walk forward until they reach the player holding cricket.
C. are playing baseball in a stadium.
D. practice cricket on a field with different people interviewing and gesturing different cricket moves as they speak.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
39680.0,Running a marathon,A group of runner in a marathon run passed an intersection with one man carrying a large cross like jesus. the man,C,"Context:
""A group of runner in a marathon run passed an intersection with one man carrying a large cross like jesus. the man""

Which of the following endings best completes the context?

Choices:
A. with the cross pass a building where several runners pass.
B. resets the cross that he just replaced before going back by adjusting the cross again.
C. is seen in different poses running the marathon carrying a cross.
D. mostly stumbles away from the continues crossing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
41386.0,Discus throw,"Many judges sit around a field, waiting the performance of an athlete. An athlete approaches the field area. the athlete",A,"Context:
""Many judges sit around a field, waiting the performance of an athlete. An athlete approaches the field area. the athlete""

Which of the following endings best completes the context?

Choices:
A. spins his body around and tosses a disc with maximum force.
B. jumps across the track towards the ball.
C. punches the javelina and jumps in the air.
D. 's throw is shown again, with another person running around the field following his throw.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
28307.0,Sailing,Men compete in sailing boats while standing on the border of the boat. Other people sails standing on sail surfboards. Men sail on boats that have c-kites. several adds,C,"Context:
""Men compete in sailing boats while standing on the border of the boat. Other people sails standing on sail surfboards. Men sail on boats that have c-kites. several adds""

Which of the following endings best completes the context?

Choices:
A. boat to the raft with inflatable sliding seats.
B. to the sail boat who is holding a sailboat with two mast in his hand.
C. are displayed in the screen.
D. the ramp onto the boat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
9946.0,Calf roping,A large group of people are seen standing around a pit. A man rides in a horse chasing a calf and swinging a rope around. the person,A,"Context:
""A large group of people are seen standing around a pit. A man rides in a horse chasing a calf and swinging a rope around. the person""

Which of the following endings best completes the context?

Choices:
A. captures the calf and other people run in afterwards.
B. runs away lifting himself on the rope.
C. continues riding around while the man chases after another calf.
D. is seen leading the calf and tying it up to a stand.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
39117.0,Scuba diving,A boat floats in the ocean and we see divers underwater and sealife. A diver waves and gives a thumbs up and another waves to the camera. a baby shark,D,"Context:
""A boat floats in the ocean and we see divers underwater and sealife. A diver waves and gives a thumbs up and another waves to the camera. a baby shark""

Which of the following endings best completes the context?

Choices:
A. swims in the water and the diver shakes hands with the water goers.
B. fights and men ride the boat till the camera zooms out.
C. is sleeping in the water.
D. swims along the ocean floor.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
32403.0,Playing accordion,A man sings a song with someone plays an accordion in a restaurant. The man playing accordion breaks his instrument in half. the people,D,"Context:
""A man sings a song with someone plays an accordion in a restaurant. The man playing accordion breaks his instrument in half. the people""

Which of the following endings best completes the context?

Choices:
A. continue singing and playing with each other.
B. order drinks and then, the man playing the accordion orders drinks and snacks.
C. are amaing a stekequetball court in the restaurant.
D. are startled but continue on singing the song.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
13707.0,Clipping cat claws,A woman is holding a cat in her lap. The cat is slapping at the pair of trimmers in her hand. she,C,"Context:
""A woman is holding a cat in her lap. The cat is slapping at the pair of trimmers in her hand. she""

Which of the following endings best completes the context?

Choices:
A. shaves the cat's legs and her knees.
B. is trimaying the men with the trimmers.
C. uses the trimmers to cut the cat's nails, one at a time.
D. continues examining the x-ray.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
33993.0,Beer pong,A man walks over to the end of a table that has a bunch of red cups arranged in a triangle. He begins to toss a ball into the cups. the video,C,"Context:
""A man walks over to the end of a table that has a bunch of red cups arranged in a triangle. He begins to toss a ball into the cups. the video""

Which of the following endings best completes the context?

Choices:
A. then switches to another man going over in circles.
B. ends with it showing up on the screen.
C. goes to black and a graphic appears to close the clip.
D. ends with me blowing his sleep.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
27742.0,Playing lacrosse,An athlete is seen running onto a field holding onto a lacrosse stick. The man then begins running around while the camera follows him. the man,C,"Context:
""An athlete is seen running onto a field holding onto a lacrosse stick. The man then begins running around while the camera follows him. the man""

Which of the following endings best completes the context?

Choices:
A. continues to run around on the field and end by jumping off the stage.
B. runs around again chasing the ball while he walks away.
C. continues to run up and down the field.
D. then begins pushing a puck down the field.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
43222.0,Hitting a pinata,First the man walks the blindfolded woman near the pinata and she starts swinging the broom to hit it. but she,A,"Context:
""First the man walks the blindfolded woman near the pinata and she starts swinging the broom to hit it. but she""

Which of the following endings best completes the context?

Choices:
A. misses a few times because the pinata moves up and down in the air.
B. turns around abruptly and walks away while the man tries for a second time.
C. suddenly stops and starts crying from disappointment.
D. cannot hit it very far because of some obstacles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
50109.0,Discus throw,"A man holds a disc on his right hand, then he spins and throw the disc. then",D,"Context:
""A man holds a disc on his right hand, then he spins and throw the disc. then""

Which of the following endings best completes the context?

Choices:
A. , the man spins twice and throw the disc.
B. , the man throws the disc, after he spin and throw again.
C. , the man throw the disc, while a woman assist to throw the disc.
D. , he talks to somebody, while people watch under a tent.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
44499.0,Fixing bicycle,The tire is flat and he feels it. He hooks the air pump up to the tire. Tools are sitting on a brick wall. he,D,"Context:
""The tire is flat and he feels it. He hooks the air pump up to the tire. Tools are sitting on a brick wall. he""

Which of the following endings best completes the context?

Choices:
A. works the rope to tighten it to fit the tire.
B. unscrews the tire and lets the air out.
C. gets his tools and starts cleaning the tire off the wall.
D. turns the bike upside down to look at the tire.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
40140.0,Doing fencing,Two men are dressed in fencing gear. They are battling on a court with their swords. Green lines occasionally indicate the moves they are making. they,C,"Context:
""Two men are dressed in fencing gear. They are battling on a court with their swords. Green lines occasionally indicate the moves they are making. they""

Which of the following endings best completes the context?

Choices:
A. continue to demonstrate moves, while the opponent does a fancy moves himself.
B. use character feedback notes to show their moves.
C. stab at each other with the swords and jump about the stage.
D. continue alternating with one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
33116.0,Playing harmonica,She continues playing her harmonica. There's a young boy and his mother who smile at the lady as she plays. then they,D,"Context:
""She continues playing her harmonica. There's a young boy and his mother who smile at the lady as she plays. then they""

Which of the following endings best completes the context?

Choices:
A. continue playing as they hug their new child before walking away.
B. continue to play mini harmonica's.
C. all continue to play individually on the strings of their harmonica.
D. get off the elevator when they reach their level.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
30558.0,Slacklining,"There is man wearing a blue shirt and another man in black seated on a rock, talking about rock climbing. They are seated at a very high altitude in the mountains. the person in blue",B,"Context:
""There is man wearing a blue shirt and another man in black seated on a rock, talking about rock climbing. They are seated at a very high altitude in the mountains. the person in blue""

Which of the following endings best completes the context?

Choices:
A. is talking about the walking poles at the top of mountains.
B. is demonstrating how the rope is fastened from the rocks.
C. struggles to rock climbing.
D. starts climbing the rock climbing wall.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
45398.0,Hitting a pinata,The boy is holding a long stick and wearing a blindfold. The woman stops spinning the boy and aims him at a pinata hanging from the ceiling. the boy,D,"Context:
""The boy is holding a long stick and wearing a blindfold. The woman stops spinning the boy and aims him at a pinata hanging from the ceiling. the boy""

Which of the following endings best completes the context?

Choices:
A. stands on the pinata and performs a stunt.
B. peers over the pinata and misses an object.
C. swings the stick and runs towards the pinata.
D. swings and hits the pinata once.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
16092.0,Doing motocross,"A lady pulls out a silver ladder, climbs a into a truck, and sits on a dirt bike. the lady",D,"Context:
""A lady pulls out a silver ladder, climbs a into a truck, and sits on a dirt bike. the lady""

Which of the following endings best completes the context?

Choices:
A. puts on a microphone and it pans around the dirt court.
B. checks on her pocket watch, leans over, and drinks from a brown cup.
C. rides down a hilly road on the dirt bike and dances around.
D. backs the dirt bike off the truck.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
19402.0,Baking cookies,"We see two men mixing something in a large silver bowl, and another using his hand to mix something in a vat. the men",D,"Context:
""We see two men mixing something in a large silver bowl, and another using his hand to mix something in a vat. the men""

Which of the following endings best completes the context?

Choices:
A. place no ingredient into the bowl, and we see the end screen.
B. then place a dollar on the table.
C. shake their heads and we see the ending title screen.
D. begin piping cake mix into cupcake cups and put them in the oven.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
40157.0,Throwing darts,"A man begins throwing darts at something off screen. He repeats this many times before giving up, shrugging, and turning the camera toward the dart board. we",A,"Context:
""A man begins throwing darts at something off screen. He repeats this many times before giving up, shrugging, and turning the camera toward the dart board. we""

Which of the following endings best completes the context?

Choices:
A. see that four of the darts have hit the exact same spot.
B. see him dart again, this time seven times.
C. soon see closing credits at the end.
D. see the dart board again in slow motion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
25215.0,Drum corps,A drum corp is heard drumming proudly as the cadets march down the street. The marchers begin waving to the crowd and greeting the onlookers. a long train whistle,D,"Context:
""A drum corp is heard drumming proudly as the cadets march down the street. The marchers begin waving to the crowd and greeting the onlookers. a long train whistle""

Which of the following endings best completes the context?

Choices:
A. plays behind them as the little girl in green returns to her position.
B. is blown to signal it of a boarding.
C. wakes up the crowd.
D. is heard as the cadets continue to wave to the crowd.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
26209.0,Carving jack-o-lanterns,A pumpkin is being carved by someone. They put a roll of toilet paper inside the pumpkin. they,C,"Context:
""A pumpkin is being carved by someone. They put a roll of toilet paper inside the pumpkin. they""

Which of the following endings best completes the context?

Choices:
A. cut the edges off the inside of the pumpkin and tie side to side.
B. cut a chunk out of the pumpkin and push it to the garbage can.
C. pour something from a bottle into the pumpkin and light it on fire.
D. then tape the sides and the inside.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
33075.0,Throwing darts,A boy is standing at the counter facing backwards from the dart board. His mom is standing beside him and he is getting ready to throw his dart. he,C,"Context:
""A boy is standing at the counter facing backwards from the dart board. His mom is standing beside him and he is getting ready to throw his dart. he""

Which of the following endings best completes the context?

Choices:
A. shakes his head to a no.
B. is then shown at a casino, and he is seated at a table talking.
C. throws it and completely misses the dart board all together.
D. starts against part of the board.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
18414.0,Playing accordion,A woman is seen speaking to the camera while holding an accordion and and moving her hands around. she,D,"Context:
""A woman is seen speaking to the camera while holding an accordion and and moving her hands around. she""

Which of the following endings best completes the context?

Choices:
A. continues moving her hands around while still speaking back and fourth.
B. continues moving the instrument around and ends by flipping it over.
C. continues playing the instrument and ends by walking off the stage.
D. demonstrates how to play the instrument while still speaking to the camera and moving all around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
41326.0,Hanging wallpaper,The painter uses a spatula and blade to trim a straight line on the wallpapers edge along the ceiling. the man,C,"Context:
""The painter uses a spatula and blade to trim a straight line on the wallpapers edge along the ceiling. the man""

Which of the following endings best completes the context?

Choices:
A. lies the wallpapers away and shows the finished workmanship.
B. moves the slightly curved edge to the coloring the wall and rubs a brush on the painting.
C. gets down from the ladder and unrolls the wallpaper to the floor.
D. picks out a cloth and additional tape.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
24650.0,Kneeling,"A man is seated cross legged watching a show. A man is kneeling in front of the crowd, talking. he",A,"Context:
""A man is seated cross legged watching a show. A man is kneeling in front of the crowd, talking. he""

Which of the following endings best completes the context?

Choices:
A. continues talking as the crowd is enraptured, listening to his every word.
B. is recording himself as he talks, getting himself ready and keeping his form.
C. talks as the man rinses the machine with soap.
D. speaks while perusing the music.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
18749.0,Snatch,A young man kneels to lift a heavy weight. then,D,"Context:
""A young man kneels to lift a heavy weight. then""

Which of the following endings best completes the context?

Choices:
A. , the young man lift the weight above his head to strike the plaster on the wall.
B. , the man talks using his mouth and arm.
C. , the young man drops the weight, with the second man picking the weight to raise.
D. , the young man lifts the weigh above his head while he kneels.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
19760.0,Shot put,"A guy picks up a metal ball and throws it in the air, and the ball comes down immediately. The guy rolls the ball. A male picks up the ball. a man",C,"Context:
""A guy picks up a metal ball and throws it in the air, and the ball comes down immediately. The guy rolls the ball. A male picks up the ball. a man""

Which of the following endings best completes the context?

Choices:
A. hits a ball back and forth across a court.
B. kisses a woman on front the bleachers.
C. spins with a metal ball.
D. blindfolds an opponent during a game of soccer.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
21722.0,Fixing bicycle,A man stands with a bicycle on a rack and shows its different parts and features including the wheels. the man,B,"Context:
""A man stands with a bicycle on a rack and shows its different parts and features including the wheels. the man""

Which of the following endings best completes the context?

Choices:
A. starts the bike and a timer goes off.
B. turns the crank and the wheel spins on the bike.
C. then mounts the aluminum apparatus and begins removing the handles, wheels and connection gear in one place.
D. applies a soap and a sponge and sanitizes it thoroughly.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
14575.0,Washing hands,The surgeon then rubs the palms together and builds a lather. He then rubs back of hand with palm. the surgeon,B,"Context:
""The surgeon then rubs the palms together and builds a lather. He then rubs back of hand with palm. the surgeon""

Which of the following endings best completes the context?

Choices:
A. then uses a cleaning solution on the area to dry.
B. then rubs the back of fingers with hands.
C. then washes his paper cut palms and puts it back.
D. then pours clean stone on the palms of his hands and rubs the cream on it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
18847.0,Hand washing clothes,A man is seen sitting in front of a bucket holding clothes in his hands. Another person is seen sitting next to him sticking his hand in a bucket. the men,D,"Context:
""A man is seen sitting in front of a bucket holding clothes in his hands. Another person is seen sitting next to him sticking his hand in a bucket. the men""

Which of the following endings best completes the context?

Choices:
A. then begin cleaning the inside of the bucket.
B. leave the bucket and finishes washing up.
C. then begin mixing a beer and laughing afterwards.
D. continue washing clothes next to one another while dipping them into a bucket.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
24169.0,Shoveling snow,A man in a black coat is shoveling snow with a shovel. he,C,"Context:
""A man in a black coat is shoveling snow with a shovel. he""

Which of the following endings best completes the context?

Choices:
A. is scooping snow with a machine and shoveling the side.
B. shovels the snow from the sidewalk to the street from the trench.
C. picks up a large shovel full of snow and tosses it next to him.
D. walks up to the camera and wipes snow off of the front of it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
34244.0,Beach soccer,Woman is standing talking to the camera holding a microphone and interviewing voleyball players. Men are standing in a sandy field being interviewed. men,A,"Context:
""Woman is standing talking to the camera holding a microphone and interviewing voleyball players. Men are standing in a sandy field being interviewed. men""

Which of the following endings best completes the context?

Choices:
A. are in sandy field showing he girl how to play beach soccer.
B. are standing in a city street and interviewing players.
C. starts playing field hockey in the sandy field and hitting the ball.
D. take a stand in volleyball court and play.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
11278.0,Breakdancing,"A young man in white runs on the stage dancing. Other men are dancing in the background. A smaller boy runs on stage, confused. a man with a microphone",A,"Context:
""A young man in white runs on the stage dancing. Other men are dancing in the background. A smaller boy runs on stage, confused. a man with a microphone""

Which of the following endings best completes the context?

Choices:
A. talks to the young kid.
B. collides with a boy in a red jacket.
C. talks to media who is in the room.
D. and an audience applauded and several more people present joining in dancing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
43731.0,Hand washing clothes,She puts clothes into the buckets of water that are in the sink. A white washing machine that is unplugged is shown. the woman,C,"Context:
""She puts clothes into the buckets of water that are in the sink. A white washing machine that is unplugged is shown. the woman""

Which of the following endings best completes the context?

Choices:
A. takes the rag off the machine.
B. picks it up to show that it is weird that the machines had the wall water.
C. continues to wash the clothes in the sink.
D. runs the iron down the towels and then dries the sinks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
29511.0,Fun sliding down,A little girl climbs up a pink side. An adult walks into frame. A child walks into and out of frame. the little girl,B,"Context:
""A little girl climbs up a pink side. An adult walks into frame. A child walks into and out of frame. the little girl""

Which of the following endings best completes the context?

Choices:
A. is standing, half on the ground, half on the sidewalk.
B. slides down and is caught by the adult.
C. goes to another side.
D. swings around while adults watch and leads back to the girl pulling her down the slide.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
19690.0,Kayaking,A lot of people are gathered in a pier next to a lake with a lot of people kayaking. man,B,"Context:
""A lot of people are gathered in a pier next to a lake with a lot of people kayaking. man""

Which of the following endings best completes the context?

Choices:
A. is in sal driving the boat to the lake and kayaking.
B. is being interviewed by a reporter.
C. is sitting on bench talking while people sits on water kayaking and their stares are bent over.
D. is standing in the lake and playing darts and playing with others.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
13288.0,Table soccer,The man plays a bit followed by holding up a beer can and presenting it to the camera. the man,C,"Context:
""The man plays a bit followed by holding up a beer can and presenting it to the camera. the man""

Which of the following endings best completes the context?

Choices:
A. then takes an ice cream and and speaks while holding a spoon.
B. takes a drink and presents the bottle to the camera.
C. then continues to play while the camera zooms in on the table.
D. speaks to the camera and makes a drink while watching the man.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
19453.0,Beer pong,A kid playing beer pong with some adults attempts to throw a ball into a red cup. one of the adults,B,"Context:
""A kid playing beer pong with some adults attempts to throw a ball into a red cup. one of the adults""

Which of the following endings best completes the context?

Choices:
A. assists the child and gets him to try it.
B. takes hold of the ball and hands it to his friend.
C. giveth it to the game and tries.
D. tries to throw a bottle into the cup but then we see other people play beer pong.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
38823.0,Dodgeball,"A grroup of men, boys, and girls are playing dodgeball on an indoor court. they",B,"Context:
""A grroup of men, boys, and girls are playing dodgeball on an indoor court. they""

Which of the following endings best completes the context?

Choices:
A. run back and forth, playing dodgeball by hitting the nets.
B. throw a series of balls at one another, trying to dodge and catch them.
C. run in circles, while one hops many times around the court.
D. bounce back and forth, trying to scoring.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
28359.0,Slacklining,Two people are playing on a slack line and one of them flies off and falls on the sand. A person is riding a unicycle on a slack line and falls off. a dog,C,"Context:
""Two people are playing on a slack line and one of them flies off and falls on the sand. A person is riding a unicycle on a slack line and falls off. a dog""

Which of the following endings best completes the context?

Choices:
A. is bouncing up and down on a slack line.
B. is having a hard time falling off.
C. runs up to the person.
D. falls off and we see a dog swimming in the ocean.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
32911.0,Sumo,There is a large crowd shown clapping and two hosts speaking in the beginning. A line of men are then shown wearing sumo wrestling outfits. two people,C,"Context:
""There is a large crowd shown clapping and two hosts speaking in the beginning. A line of men are then shown wearing sumo wrestling outfits. two people""

Which of the following endings best completes the context?

Choices:
A. are shown doing a felicitations routine together.
B. talk to the crowd and begin wrestling in a large gym.
C. get inside of the ring and begin fighting.
D. in sumo wrestlers playfully wrestle and one wins by smiling to the audience.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
41128.0,Beer pong,A man walks in holding a portable beer pong table. The people get excited for him. They play a few rounds of beer pong. a man,D,"Context:
""A man walks in holding a portable beer pong table. The people get excited for him. They play a few rounds of beer pong. a man""

Which of the following endings best completes the context?

Choices:
A. washes dishes then dumps them into the garbage can outside.
B. walks in carrying a harmonica.
C. puts his hands down and the crowd claps for him.
D. holds up a ping pong ball in front of a group of people.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
