ind,activity_label,ctx,answer,final_prompt,len_tk_llama3.1_8b_instruct
42426.0,Doing crunches,The young man lifts himself up and places his feet in the gap between the bar and the top of the door frame. the young man,D,"Context:
""The young man lifts himself up and places his feet in the gap between the bar and the top of the door frame. the young man""

Which of the following endings best completes the context?

Choices:
A. then closes the metal door and throws his feet in the air and begins to spin himself.
B. grabs the window controls and is confident that he can lift the bar and is confident about his step.
C. then clamps his legs together, lifts his knees and does a split in the middle while holding on to the bar bar.
D. lowers his body, extending himself the full length of the doorway, hands behind his head, elbows out.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
38604.0,Cleaning windows,Then he grabs a rolling bucket with supplies and pulls out a gadget that he uses to start cleaning the window of a house. he,D,"Context:
""Then he grabs a rolling bucket with supplies and pulls out a gadget that he uses to start cleaning the window of a house. he""

Which of the following endings best completes the context?

Choices:
A. cleans the windows with the gadget that has power in it and he takes the power off of the cleaner and sits on a bench to wash.
B. then goes a few steps further and uses another to dribble onto the glass in front of him.
C. then proceeds to clean the dents in the window by pushing the metal down.
D. uses a raf to wipe down the window and then he is done.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
21300.0,Welding,The welder is held over a steel plate and moved slowly. The man pulls the welder over a copper colored piece of metal. the man,A,"Context:
""The welder is held over a steel plate and moved slowly. The man pulls the welder over a copper colored piece of metal. the man""

Which of the following endings best completes the context?

Choices:
A. puts down his face guard and welds a spot on a piece of metal.
B. screws on a small flat plate and lower the metal plate to fit in the metal ring.
C. pointed at the metal piece and started welding the metal one ball at a time.
D. brushed it over the aluminum.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
48632.0,Discus throw,Man wearing a red outfit is standing in a green large field doing a shot put. Man is in slowly motion making a sho put in a field. man,D,"Context:
""Man wearing a red outfit is standing in a green large field doing a shot put. Man is in slowly motion making a sho put in a field. man""

Which of the following endings best completes the context?

Choices:
A. pointing to a bull and people in boxes are doing a shot put in a square field next to the bull jumping in the air.
B. am holding a single sumo stick and is int spinning around the left side of his hands.
C. is leaning backwards and making several shot put.
D. is standing in a large green grassy field.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
25614.0,Capoeira,"""professor baterista e formado sozo"" appears on a blue screen. People perform a form of acrobatic non-combat kick fighting while a small group of people watch. two of them",D,"Context:
""""professor baterista e formado sozo"" appears on a blue screen. People perform a form of acrobatic non-combat kick fighting while a small group of people watch. two of them""

Which of the following endings best completes the context?

Choices:
A. , a middle aged male student wearing blue uniform, engage in martial arts arts on a large stage with a large tv screen and a metal pole in his hand.
B. gets knocked down with their original kick kicks.
C. lift the other up, flipping him down, unison, on top.
D. pose together for a photo followed by a copyright.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
30359.0,Starting a campfire,A man is seen speaking to the camera in front of a large trailer in he moods. the man,B,"Context:
""A man is seen speaking to the camera in front of a large trailer in he moods. the man""

Which of the following endings best completes the context?

Choices:
A. is then seen outdoors and versatile beside a large pile of snow.
B. is then seen kneeling over a fire and begins lighting a flame into a pit.
C. then speaks more to the camera and begin cutting and trimming plants and towards another man who is seen laughing with another.
D. then lifts a tractor and begins pushing it along a dirt trail.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
18774.0,Archery,He begins by picking up the bow and arrow to show how to correctly hold and position the arrow. He then shows how to stretch the hand to extend the bow by pulling the string towards him. he,A,"Context:
""He begins by picking up the bow and arrow to show how to correctly hold and position the arrow. He then shows how to stretch the hand to extend the bow by pulling the string towards him. he""

Which of the following endings best completes the context?

Choices:
A. also shows how to release the string in order to shoot the arrow straight across.
B. also demonstrates how to position the bow to pull back hard on the string without seeing the arrow.
C. then adjusts the lever from stringing an arrow and adjusts what other things until he is ready to hit an arrow with the bow.
D. demonstrates the correct pinata position.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
32706.0,Mooping floor,A bag of spill master absorbant is shown on the screen. A man stands in a warehouse talking to the camera and pours some liquid on the ground. he,D,"Context:
""A bag of spill master absorbant is shown on the screen. A man stands in a warehouse talking to the camera and pours some liquid on the ground. he""

Which of the following endings best completes the context?

Choices:
A. sprays down the sole of the shoe to protect it.
B. puts in a ladder and runs water under the circle of water using a hose.
C. then shakes a bottle full and fills it with used alcohol.
D. takes a bowl of some material and sprinkled it over the spills.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
49165.0,Snatch,Men competes weightlifting successfully in the olympic games. then,B,"Context:
""Men competes weightlifting successfully in the olympic games. then""

Which of the following endings best completes the context?

Choices:
A. , the men lift bodybuilders by two bars and they slide down the bar and weightlift while people stands around watching the performance.
B. , an athlete wearing purple clothes staggers when the weight is above his head, but after the athlete raises the weight better.
C. the men rescues two volunteers and the participants works together in a large group.
D. , a streaker in yellow perform full somersault and the audience cheers.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
13461.0,Layup drill in basketball,Man throw the ball with someone in the other side of the court and make a lay up and the kids behind him in the court do the same. The coach os hlping the girl to catch the ball and run. the kid,B,"Context:
""Man throw the ball with someone in the other side of the court and make a lay up and the kids behind him in the court do the same. The coach os hlping the girl to catch the ball and run. the kid""

Which of the following endings best completes the context?

Choices:
A. walks to the court and score.
B. make a throw and then score a basket adn the kids behind her keeps doing the same.
C. hits the ball to began on the circle.
D. jump in the air and is carried to the court.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
42477.0,Doing motocross,A dark sky with a moon and cloud is shown in between trail so dirt. after,A,"Context:
""A dark sky with a moon and cloud is shown in between trail so dirt. after""

Which of the following endings best completes the context?

Choices:
A. , a man wearing a hat is shown walking down the trail and several dirt bikers racing are shown.
B. , a woman standing in the woods running, then young men interviewed her.
C. , the person begins to chop the something hanging from the branches of a tree with a mallet.
D. , a person begins trimming a christmas tree with snowboard boards.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
40198.0,Doing kickboxing,A young adult male punches and kicks a suspended punching bag. the young male,A,"Context:
""A young adult male punches and kicks a suspended punching bag. the young male""

Which of the following endings best completes the context?

Choices:
A. then starts to move around the punching bag while still punching and kicking it.
B. throws a fist in the air then does crunches in the tiled floor.
C. lifts and steps on the folded punching bag while the young male grabs a right hand and securely pushes it against the punching bag before dropping his arm to his side and his body jerk.
D. shows his foot as he moves, kicking and punching the air up and down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
20885.0,Wrapping presents,The woman talks to the camera and begins to wrap the box in gift wrapping paper using a pair of scissors to cut the gift wrapping paper and clear tape to tape the edges of the wrapping paper. the woman,A,"Context:
""The woman talks to the camera and begins to wrap the box in gift wrapping paper using a pair of scissors to cut the gift wrapping paper and clear tape to tape the edges of the wrapping paper. the woman""

Which of the following endings best completes the context?

Choices:
A. then wraps the gift with final ribbon and the camera closes up on the finishes, wrapped, product.
B. folds the bow and ends talks to the camera again.
C. continues wrapping the present with mind bending action and end by reappearing to talk to the camera.
D. then shows the wrapping paper to the camera and then places rice feathers on top to cover it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
11198.0,Doing karate,A girl is standing in her home with her hands behind her back and her legs shoulder width apart. the girl,D,"Context:
""A girl is standing in her home with her hands behind her back and her legs shoulder width apart. the girl""

Which of the following endings best completes the context?

Choices:
A. starts spinning around in circles on her shoulders.
B. then starts playing a clarinet, while holding the instrument, by moving her hand to the front not at all provoking the girl's advances.
C. jumps on the bed and begins perform arts.
D. then firmly drops her hands to her side, brings her feet together and does a bow and continues to do a routine of various karate moves.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
46220.0,Sharpening knives,We see a title screen and a lady take a mug and throws the water on the ground and uses the bottom to sharpen her knife. we,C,"Context:
""We see a title screen and a lady take a mug and throws the water on the ground and uses the bottom to sharpen her knife. we""

Which of the following endings best completes the context?

Choices:
A. see a pink bowling lane and a lady teaming with a bunch of dresses.
B. see the lady sharpening her knife on a ladian sharpener.
C. then see the lady slice her tomato with ease.
D. see the lady's knife and she points it between her legs and shows it's deeper then normal from aiming straight down between her legs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
10253.0,Putting in contact lenses,"The contact falls out of his eye and he puts it back in, but it falls out over and over. finally he",A,"Context:
""The contact falls out of his eye and he puts it back in, but it falls out over and over. finally he""

Which of the following endings best completes the context?

Choices:
A. gets it to stay and he gives the camera close up and some moves.
B. puts it on, the contact is back in, a little bit on his finger.
C. scrapes the contacts out on one by one.
D. reaches for a black eye plain with a contact glass attachment, touches the glass, rubs his eye and picks it back up.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
32319.0,Clean and jerk,"A man walks up to a barbell and bends over, lifting at the knees. He lifts the barbell up to his chest, rests for a moment, then lifts it over his head. he",D,"Context:
""A man walks up to a barbell and bends over, lifting at the knees. He lifts the barbell up to his chest, rests for a moment, then lifts it over his head. he""

Which of the following endings best completes the context?

Choices:
A. drops the barbell to the floor when he lowers it, holding it tightly as he bends over, then into the crowd before dropping it so far it lands on the floor.
B. drops the barbell as another person hits it.
C. throws the barbell across the gym to land on the white mat below him.
D. holds the pose for a few seconds before dropping it to the ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",156
4690.0,Camel ride,Two young children are seen riding on a camel past a group of people and a man leading them along. the man,B,"Context:
""Two young children are seen riding on a camel past a group of people and a man leading them along. the man""

Which of the following endings best completes the context?

Choices:
A. then puts food on the people's legs while they wrap their legs around their back and walk.
B. continues to lead the camel around with the children on top and ends with them climbing down and others walking up.
C. leads the camels while the children play in the sand and move around.
D. closes the gate leading the camel and leads the kids again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
41372.0,Ballet,A young lady dressed in a pink leotard and tuto begins prancing around a large stage. as she,A,"Context:
""A young lady dressed in a pink leotard and tuto begins prancing around a large stage. as she""

Which of the following endings best completes the context?

Choices:
A. continues her routine, she continues doing ballet leaps and swinging her arms and twisting like a ballerina.
B. is about to perform, she begins stepping up and down and one of her feet falls off.
C. leaps she twirls her legs and hocks her body as she leaves the stage to come to a stop at the end.
D. continues prancing, a small monkey appears, screaming continually and banging the girl in the face during her performance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
49631.0,Capoeira,The man throws some mock kicks at the boy while the boy tumbles in somersaults in response. The boy and man walk forward together using their hands only. the boy and man,D,"Context:
""The man throws some mock kicks at the boy while the boy tumbles in somersaults in response. The boy and man walk forward together using their hands only. the boy and man""

Which of the following endings best completes the context?

Choices:
A. continue to fly in one continuous motion for the video.
B. tie their legs and lead the boy back to square one.
C. hand hand baskets while the boy stands behind and kneels down to pick the final baskets up.
D. continue to tumble and somersault ending in an eventual hand shake at which point the boy leaves and the man walks over to the drummer.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
586.0,Applying sunscreen,More and more people begin talking and each of them has a bottle of sun screen and starts to squirt it on their arms in effort to protect their skin. a small blue bottle of the sun screen,C,"Context:
""More and more people begin talking and each of them has a bottle of sun screen and starts to squirt it on their arms in effort to protect their skin. a small blue bottle of the sun screen""

Which of the following endings best completes the context?

Choices:
A. appears and then different people carry it to a table where they mix the liquid with a straw with a straw and take turns squirting the liquid into their skin.
B. appears near each of their hair as they continue to talk but no bottle at all appear.
C. is then shown and several more people begin talking about the product.
D. zooms in on sheers that they have on the floor.

Reply with exactly one uppercase letter out of A, B, C, or D.
",157
14730.0,Futsal,A group of people are seen standing on a soccer field and leads into one falling down and being helped back up. the same shot,D,"Context:
""A group of people are seen standing on a soccer field and leads into one falling down and being helped back up. the same shot""

Which of the following endings best completes the context?

Choices:
A. is shown again in slow motion and ends with more shots of the people throwing up.
B. is shown several more time with people helping another one up as well as speaking to people.
C. is shown to the camera and the two return to play several more times while people walk around.
D. is shown again in slow motion and leads into one scoring a goal with others not paying attention.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
24428.0,Tumbling,A gymnast is seen standing ready with her arms up that leads into her running down and doing flips down a track into a pit. she,D,"Context:
""A gymnast is seen standing ready with her arms up that leads into her running down and doing flips down a track into a pit. she""

Which of the following endings best completes the context?

Choices:
A. ends with her on the middle and closing her eyes to show herself while holding her arms back up.
B. briefly gets her feet into a pair of shoes and begins jumping and flipping off and stopping in her jump.
C. stands and jumps back up many times and finally lie down beside she before turning to the camera.
D. puts her arms up to finish and her jumps are shown several more times in slow motion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
813.0,Cleaning shoes,First she adds water pours a little bit of baby powder into the small bowl and she mixes it up using the toothbrush. she,A,"Context:
""First she adds water pours a little bit of baby powder into the small bowl and she mixes it up using the toothbrush. she""

Which of the following endings best completes the context?

Choices:
A. puts the baby powder soaked toothbrush onto the shoe and starts to rub it there.
B. then puts it in her mouth and shares it with the baby.
C. then opens the cabinet and pulls out the glove box and retrieves the bottle of baby powder that's in there.
D. then adds a little bit of sugar to the other bowl to create swirl.

Reply with exactly one uppercase letter out of A, B, C, or D.
",135
38213.0,Playing bagpipes,A man is seen speaking to the camera while holing bagpipes and the camera pans around to other people laughing. The man then begins playing the instrument while others watch on the sides. the man,B,"Context:
""A man is seen speaking to the camera while holing bagpipes and the camera pans around to other people laughing. The man then begins playing the instrument while others watch on the sides. the man""

Which of the following endings best completes the context?

Choices:
A. pans around to another man where he is playing a small harmonica and also taking pictures.
B. continues playing and stops in the end to walk away.
C. continues playing while looking at the camera and ends by throwing his hands up in the air.
D. harps and plays the drums in the end while still speaking to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
45449.0,Sailing,The man is now standing on the boat and is pulling on ropes that move on the boat and then is shown once again as the boat is moving. the outro,D,"Context:
""The man is now standing on the boat and is pulling on ropes that move on the boat and then is shown once again as the boat is moving. the outro""

Which of the following endings best completes the context?

Choices:
A. appears and swoops in 3 different stages and with different cities and scenery.
B. screen then appears with family pictures overlaid.
C. appears and it seems the car is in a different location as he continues to slide along in the wakeboard while part of the car is being driven by a cop and another window is shown that has front and back view.
D. appears and it's a white screen with a picture of the boat and the words "" multihull central "".

Reply with exactly one uppercase letter out of A, B, C, or D.
",165
3788.0,Long jump,A female athlete is standing in a field and takes off running and does a long jump in to the pit. after,B,"Context:
""A female athlete is standing in a field and takes off running and does a long jump in to the pit. after""

Which of the following endings best completes the context?

Choices:
A. , she slams back down onto it gearing up and is congratulated by her coaches.
B. , she walks off and her jump is measures as they show her replay.
C. , the woman stands up and runs in to the crowd with the arm in the air and the crowd applauds.
D. , she turns her body and execute shoulder aces in the air and also down straight while trying to keep her body straight.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
12632.0,Clipping cat claws,"A man has a tool he uses to trim cat claws, he messes around with it a little bit and then he gets up to find his cat. He pets the cat a little bit as to not make it so suspicious and scared. he",A,"Context:
""A man has a tool he uses to trim cat claws, he messes around with it a little bit and then he gets up to find his cat. He pets the cat a little bit as to not make it so suspicious and scared. he""

Which of the following endings best completes the context?

Choices:
A. gets the kitty in a good position and starts feeling for her claws and one by one starts to clip them.
B. sits back down and rests for a little bit more.
C. continues to do this as he buffs and scratches the cat.
D. then smells the cat to make sure it's really clean.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
32673.0,Ping-pong,"As they both rise we see that they are actually heading to a table tennis game, the table on an actual tennis court. they",A,"Context:
""As they both rise we see that they are actually heading to a table tennis game, the table on an actual tennis court. they""

Which of the following endings best completes the context?

Choices:
A. being their match, one in a white tank top and green shorts, the other in an orange shirt and white shorts.
B. take their key cards and go over to join other players.
C. begin to go through the game and a white ball lands in a net while the single tennis player in pinata style stands over it with his hands up.
D. are playing doubles doubles, and using two sticks to hit balls.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
11904.0,Plastering,A man in a yellow construction top is inside painting the wall beige. He goes from the bottom up and grabs more paint on his tool. he,A,"Context:
""A man in a yellow construction top is inside painting the wall beige. He goes from the bottom up and grabs more paint on his tool. he""

Which of the following endings best completes the context?

Choices:
A. is making progress across the wall pretty quickly the way he is doing it.
B. wraps the wall with yellow paper then cuts it with his ker tool.
C. applies the paint pads all over the wall and then removes the pieces before continuing.
D. goes from the top up to the top and back down again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
25772.0,Fun sliding down,"A little boy is climbing up the stairs of a play gym, he stops once and points at a red tube opening but passes it. He gets to the red tube slide at the top and points to it and then slides down. once",B,"Context:
""A little boy is climbing up the stairs of a play gym, he stops once and points at a red tube opening but passes it. He gets to the red tube slide at the top and points to it and then slides down. once""

Which of the following endings best completes the context?

Choices:
A. he gets to the bottom, he waits, lifts his legs and slides but doesn't slide.
B. on the ground he walks around for a bit then turns around and points up.
C. on, he slides across it and has a great time sliding down.
D. he reaches the bottom, he comes up and grabs the gear that is underneath him and begins to slide back down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
6998.0,Playing pool,The opponent takes his turn but the stripe nine doesn't enter into the pocket and someone ends up pushing it in the hole. after the two,B,"Context:
""The opponent takes his turn but the stripe nine doesn't enter into the pocket and someone ends up pushing it in the hole. after the two""

Which of the following endings best completes the context?

Choices:
A. men take their turn, they both bump into each other, fall down and when they're done they wipe their sweat down on each other.
B. take more turns, the guy bags up his pool stick and walks away from the table.
C. players hit the blue cup in their section and the crowd goes crazy.
D. children masked the winner by scoring a goal.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
27525.0,Making a cake,All three children wipe the baking tray and pour the batter into it. Then they stick it in the oven and bake the cake. once the cake,C,"Context:
""All three children wipe the baking tray and pour the batter into it. Then they stick it in the oven and bake the cake. once the cake""

Which of the following endings best completes the context?

Choices:
A. is done, they continue to talk and tease each other before wiping it down and stopping it's doing.
B. is ready they remove the wrapping paper and show the complete cake.
C. is ready, they put some white butter forsting on and decorate the cake with sprinkles.
D. is served, they continue to bake with the cookies.

Reply with exactly one uppercase letter out of A, B, C, or D.
",135
8228.0,Trimming branches or hedges,It begins with a title showing the trimmer's name and the various equipment that comes with the trimmer. The man climbs a ladder and starts hedging. the video,C,"Context:
""It begins with a title showing the trimmer's name and the various equipment that comes with the trimmer. The man climbs a ladder and starts hedging. the video""

Which of the following endings best completes the context?

Choices:
A. sections out and the person shows the tool from several angles in red and yellow.
B. ends with the man laying down another ladder and trimming a large patch of wood.
C. then cuts to various other ways the man is using the trimmer.
D. then shows a man using trimmers while he plays the drums and cymbals.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
9446.0,Camel ride,"People sits on camels in the desert, then the camels that are on their knees stand and walk . a man",A,"Context:
""People sits on camels in the desert, then the camels that are on their knees stand and walk . a man""

Which of the following endings best completes the context?

Choices:
A. takes pictures of two woman that sit on a camel.
B. give to a child camels food.
C. stand with two sumo wrestlers, when a man on the right grabs him by his leg, another comes over to path and get in the sumo fight by his leg.
D. gives the camels a rope, then the camel stands over the people.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
37676.0,Baking cookies,Home cookies are shown in a tray and a woman is putting the cookies on it. Woman grabs the tray and put them on the oven. when cookies,D,"Context:
""Home cookies are shown in a tray and a woman is putting the cookies on it. Woman grabs the tray and put them on the oven. when cookies""

Which of the following endings best completes the context?

Choices:
A. are baked, woman squeezes special sauce and other stuff out of it including juice, sugar and bologna and polish all around the cookie dough and prep the cookies with inside.
B. are baked, the woman ship the cookies that were already put on the oven.
C. are done on top of the tray woman cookie the white frosting and the covered banana is covered.
D. are ready the woman holds the tray and take them out the oven and serve them in a blue plate.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
11324.0,Doing fencing,Two girls practice fencing in a school gym with protective gear on and a coach against the wall watching and coaching them as they fence. the two girls,A,"Context:
""Two girls practice fencing in a school gym with protective gear on and a coach against the wall watching and coaching them as they fence. the two girls""

Which of the following endings best completes the context?

Choices:
A. talk to the coach and then begin to fence with each other as the coach motions to where they should stand and navigate the space during the spar.
B. switch places on the ground where one is left standing.
C. step back, ers the camera, and an instructor steps in to take a picture after the girls are done fencing.
D. face toward the camera with the right head to avoid eye contact with the crowd, while keeping their swords in their right hands.

Reply with exactly one uppercase letter out of A, B, C, or D.
",159
37662.0,Cleaning windows,Clips are shown of men hanging off of buildings washing windows while another man speaks to the camera. the men,A,"Context:
""Clips are shown of men hanging off of buildings washing windows while another man speaks to the camera. the men""

Which of the following endings best completes the context?

Choices:
A. wash windows all along a building and stop to smoke cigarettes and speak to one another.
B. blow the windows with spray and clean their hands thoroughly using first spray on each building, start again by spraying an electronic coating on every window as well as the sidewalk.
C. continue cleaning while a man blows leaves in front of them and is seen driving.
D. wash a car in a restaurant while the other speaks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
32635.0,Arm wrestling,"She walks up to a man and shakes his hand. She walks away, perusing the items on the shelves before leaning onto the counter, flexing her biceps. the woman",C,"Context:
""She walks up to a man and shakes his hand. She walks away, perusing the items on the shelves before leaning onto the counter, flexing her biceps. the woman""

Which of the following endings best completes the context?

Choices:
A. in the ad covering her body is wearing a red tank top and black thigh-highs.
B. walks away, hitting a button on the register where there are various items for the collection.
C. shows the man her biceps before engaging in arm wrestling with him.
D. snaps and smooths her clothes with her hands.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
47565.0,Scuba diving,"While the guy is scuba diving, men are shown on the boat talking and they all eventually join the man at the bottom. a shrimp",C,"Context:
""While the guy is scuba diving, men are shown on the boat talking and they all eventually join the man at the bottom. a shrimp""

Which of the following endings best completes the context?

Choices:
A. is being shown with the god of the sea.
B. is in the middle of the ocean and then the guy stands up and starts combing off the bottom of the pool.
C. appears walking across the sand and the men continue being shown in and out of the water.
D. is being clammed up in ice water and the man gives a diver his digital seal camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
46032.0,Doing fencing,Woman is talking to the camera and people are in gym practicing fencing. People are sitting on chairs behind he girls rpacticing fencing. girl,C,"Context:
""Woman is talking to the camera and people are in gym practicing fencing. People are sitting on chairs behind he girls rpacticing fencing. girl""

Which of the following endings best completes the context?

Choices:
A. is hanging from the pullp rope and demonstrates the sword moves sreet.
B. is holding attaboy to the arm of the hand of the expert and the direction of her arm.
C. is in a hallway talking to the camera and the people playing fencingin the gym is shown again.
D. is painting a wooden fence that is white.

Reply with exactly one uppercase letter out of A, B, C, or D.
",135
16267.0,Futsal,An indoor arena appears and a brazil team is competing with a team from japan in a game of indoor soccer. a penalty kick,D,"Context:
""An indoor arena appears and a brazil team is competing with a team from japan in a game of indoor soccer. a penalty kick""

Which of the following endings best completes the context?

Choices:
A. is made and the three continue to play and the coach lets them have it for as long as they need to.
B. is thrown and the teams line up to make the strike.
C. bell is accidentally entered to signal the start of the match.
D. starts the game and the brazil teams jumps in joy because they are leading the game with a two to zero score.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
34836.0,Playing lacrosse,Several different games begin and a yellow circle is drawn around him for each play when he is running back and forth. when the highlight reel,B,"Context:
""Several different games begin and a yellow circle is drawn around him for each play when he is running back and forth. when the highlight reel""

Which of the following endings best completes the context?

Choices:
A. is complete he stands in front of a suspended cameron and gives him a giant hug.
B. is finished, a black screen appears and shows the high school as well as the name for the player.
C. stops, he is back in the water playing a game and he comes back to life and is on the other side of the island exercising.
D. starts there he's still running, then there's another you will have heard about there is a special event.

Reply with exactly one uppercase letter out of A, B, C, or D.
",158
31845.0,Tumbling,Now he is standing on the side line getting ready to do flips. He is doing some more flips and landing on the red mat. now he,A,"Context:
""Now he is standing on the side line getting ready to do flips. He is doing some more flips and landing on the red mat. now he""

Which of the following endings best completes the context?

Choices:
A. is flipping again and reverses and starts flipping the other way.
B. is on the edge of the ring and he is jumping as hard as he can.
C. is doing more flips and landing on the pink mat in the middle of the ring.
D. is jumping and landing on the line and landing on top of a hanging bag.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
18494.0,Bullfighting,Pictures of several men are shown out in a field taming a bull. Two men then appear in a field of dirt and begin to chase the bull. the bull,A,"Context:
""Pictures of several men are shown out in a field taming a bull. Two men then appear in a field of dirt and begin to chase the bull. the bull""

Which of the following endings best completes the context?

Choices:
A. then runs over a man and the other tries to help but he ends up on the ground.
B. is going into a house trying to escape the men.
C. is pushed from side to side, then the men continue chasing the bull.
D. hits them and knocks them down but the man is able to climb back up such as continue carrying the bull.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
13231.0,Snow tubing,A point of view of a person shows himself sitting in a sled holding hands of two children in sleds. a person,A,"Context:
""A point of view of a person shows himself sitting in a sled holding hands of two children in sleds. a person""

Which of the following endings best completes the context?

Choices:
A. pushes the three down a hill while still holding hands and lets go at the bottom to meet with the others.
B. teeth take a piece of a candy then slides down a hill grabbing their arms.
C. then lifts the children up and down over this rope and across it to the light and fire.
D. is then seen melting wax and welding.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
43927.0,Camel ride,There are tourists waiting to get onto the camels to enjoy a camel back ride. Men in red shirts and cowboy hats are helping the tourists get on the camels' backs. the camels,B,"Context:
""There are tourists waiting to get onto the camels to enjoy a camel back ride. Men in red shirts and cowboy hats are helping the tourists get on the camels' backs. the camels""

Which of the following endings best completes the context?

Choices:
A. are standing and showing off their front paws to the camera.
B. slowly raise themselves up and begin walking around with the tourists on their backs.
C. are taking off and taking off the arena.
D. are shown swaying back and forth, on the way to their boam.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
7250.0,Fixing the roof,One of the men points out the flaws in the pipe that caused it to leak as well as prepares the pipe to be fixed. after,B,"Context:
""One of the men points out the flaws in the pipe that caused it to leak as well as prepares the pipe to be fixed. after""

Which of the following endings best completes the context?

Choices:
A. , they smooth it out and the pipe is fitted into place.
B. preparing the pipe, the man puts some rubber compound around the pipe and attaches a new gasket.
C. , the man hands the pipe to another man that turns the tube of product to shine in the pipe.
D. relaxing, the man uses a coil of cable to clamp the pipe.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
32999.0,Sumo,Two sumos prepares to wrestle in a ring while a judge stands in middle of them. then the sumos,C,"Context:
""Two sumos prepares to wrestle in a ring while a judge stands in middle of them. then the sumos""

Which of the following endings best completes the context?

Choices:
A. kneel down while the judge stands high above them then they duel over the man.
B. begin wrestling until the judge knocks one down before one helps him up.
C. wrestle, and the thin sumo throws the fat sumo to the floor.
D. retrain to fight while the judge stands in the middle of them.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
28165.0,Disc dog,"A person throws a frisbee and the dog runs to get it. The man lays down and put his feet up, and the dog jumps on the feet. then",A,"Context:
""A person throws a frisbee and the dog runs to get it. The man lays down and put his feet up, and the dog jumps on the feet. then""

Which of the following endings best completes the context?

Choices:
A. , the man throws the frisbee and the dog runs to get it.
B. , people run to bag the frisbee, and the people are standing behind the man talking.
C. , the man puts his feet down and a dog jumped on his feet.
D. , the man the man toss the frisbee and the dog runs to fetch it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
8184.0,Triple jump,"A man in a black and white film is shown doing a running long jump. We then see several clips of men doing the same thing at competitions, including in the ussr. a man",C,"Context:
""A man in a black and white film is shown doing a running long jump. We then see several clips of men doing the same thing at competitions, including in the ussr. a man""

Which of the following endings best completes the context?

Choices:
A. lies down and runs till his lungs are filled with water and gets up and runs.
B. irons irons shoes, then sets them next to a two way mirror.
C. is finally shown doing a long landing jump.
D. then runs, kicking the sand into a pile onto the field.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
43938.0,Sharpening knives,This elderly man is standing up cutting the red tomato into slices. He is in the kitchen cutting the tomato using a cheap knife. it,D,"Context:
""This elderly man is standing up cutting the red tomato into slices. He is in the kitchen cutting the tomato using a cheap knife. it""

Which of the following endings best completes the context?

Choices:
A. takes awhile to get an image of the tomato he cut and the dried tomato they cut.
B. looked good on the bread.
C. takes 2 hours doing this before the tomato is fully cooked.
D. looks hard for him trying to use a knife that barely does anything to try and cut the tomato, but the difference shows in good products.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
