ind,activity_label,ctx,answer,final_prompt,len_tk_phi3_mini_4k_instruct
35818.0,Finance and Business,"[header] How to buy a house with friends [title] Determine what the agreement will cover. [step] A partnership agreement is a legal contract entered into when a group of individuals go in together on a joint venture. In this situation, the joint venture is buying a home.",A,"Context:
""[header] How to buy a house with friends [title] Determine what the agreement will cover. [step] A partnership agreement is a legal contract entered into when a group of individuals go in together on a joint venture. In this situation, the joint venture is buying a home.""

Which of the following endings best completes the context?

Choices:
A. The partnership agreement will dictate how you and your friends will be required to interact when it comes to purchasing and living in the home. While you and your friends can agree to almost anything, if you fail to address certain issues, state laws (usually called uniform partnership acts) will fill in the blanks for you.
B. [substeps] A joint venture allows a large portion of the company's remaining revenue to be entered into as the term of the partnership. A joint venture is usually formed when everyone contributes to the plan, with a "" positive "" outcome at the end and usually lasts several months after the joint venture expires.
C. [substeps] Before making a partner's agreement, you should analyze the potential risks involved in buying the property. A limited liability company may only buy a share of the property and a sole proprietorship, the two companies can only purchase the property when they are certain it is in the best interest of the joint venture to make use of the full share.
D. A partnership agreement will provide the joint venture with terms like budgetary and money-management, as well as an agreement to allow the parties to lease the house to others. In addition, a partnership agreement requires the parties to be friends of one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",390
47665.0,Health,"[header] How to choose a healthy meal kit service [title] Consider your personal food preferences. [step] When you go online to research different meal kit delivery services, you'll notice there are a whole bunch of options. Review what types of foods, cuisines and recipes are typically featured.",A,"Context:
""[header] How to choose a healthy meal kit service [title] Consider your personal food preferences. [step] When you go online to research different meal kit delivery services, you'll notice there are a whole bunch of options. Review what types of foods, cuisines and recipes are typically featured.""

Which of the following endings best completes the context?

Choices:
A. [substeps] If you're a picky eater or enjoy more standard american-style or comfort foods, look for options that will fit your tastes. For example, instead of getting a meal kit service that feature unique foods like bibimbap bowls or korean tacos, choose a service that features recipes like buffalo chicken sandwiches or spaghetti and meatballs.
B. This will help you find a feeding kit for those who you are traveling with. [substeps] For example, if you are visiting japan, you'll want to get a 12 ounce bag full of vegetables, fruits, whole grains, lean meats, fresh legumes, and eggs.
C. This is a great way to meet the guidelines of the services you'll be using. Some of the most common choices include : [substeps] Greek yogurt frozen vegetables fresh fruits lettuce quinoa rice pasta (whole wheat, in addition to the white rice) millet and spinach.
D. If you have great taste in what you choose, a meal kit kit might be the right option for you. [substeps] Food kit delivery services are not as easy to make and adapt to as they may seem.

Reply with exactly one uppercase letter out of A, B, C, or D.
",408
44202.0,Health,"[header] How to go on a diet when you're a picky eater [title] List the foods you enjoy. [step] Be specific about the kinds of flavors and textures that appeal to you. Many picky eaters tend to find both sweet and bitter to be extreme tastes, and thus often opt for more mild foods including wheat products, cereals, and potatoes.",B,"Context:
""[header] How to go on a diet when you're a picky eater [title] List the foods you enjoy. [step] Be specific about the kinds of flavors and textures that appeal to you. Many picky eaters tend to find both sweet and bitter to be extreme tastes, and thus often opt for more mild foods including wheat products, cereals, and potatoes.""

Which of the following endings best completes the context?

Choices:
A. [title] Steer clear of packaged or processed foods. [step] Caffeine, sugar, saturated fat, and trans fats contribute to your overall health; however, the truth is that most of these foods will pollute your diet and cause you to suffer nutrient deficiencies.
B. Write down whether you prefer mild foods like pizza, french fries, and grilled cheese; or if you only like to eat foods with certain textures, such as crunchy crackers and popcorn. [substeps] Determine what you gravitate towards eating on a daily basis.
C. [substeps] Avoid overly sweet flavors, such as potato chips and sweet fruit. This goes for virtually everything you eat, including chocolates, cookies, candy, and desserts.
D. [substeps] Some hard foods, such as rice, vegetables, and whole grains, can help you ease cravings. For example, both rice and white bread, or whole wheat whole grain cereals, often serve as your high-calorie meals or snacks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",396
13736.0,Health,[header] How to choose an iron supplement [title] Look out for symptoms of anemia. [step] Anemia means a low level of red cells in your body and is a sign of iron deficiency. This can be quite common and due to several factors.,B,"Context:
""[header] How to choose an iron supplement [title] Look out for symptoms of anemia. [step] Anemia means a low level of red cells in your body and is a sign of iron deficiency. This can be quite common and due to several factors.""

Which of the following endings best completes the context?

Choices:
A. It's important that you take very well-balanced iron products so that you don't get insufficient iron levels in your body. [substeps] People who may be taking iron supplement versions contain 1 , 600 milligrams (ounces or milliliters) of iron.
B. Symptoms include : [substeps] Tiredness paleness dizziness fast heartbeat chills headaches itchiness hair loss slow immune response to infections [title] Get a blood test. [step] The level of hemoglobin signals the amount of red cells in your blood and is used to determine whether you have an iron deficiency.
C. Anemia can also increase your fever and reduce your blood sugar, so even if your iron levels are poor (as with many other symptoms) you will know if you can safely take iron supplements or not. [substeps] If you experience symptoms of anemia it could mean you are losing a lot of additional iron.
D. Seek medical treatment if you are having these symptoms : [substeps] The people in your house get double in their doses. The person has irritable bowel syndrome, which is a symptom characterized by inflammation.

Reply with exactly one uppercase letter out of A, B, C, or D.
",381
30246.0,Pets and Animals,"[header] How to protect dogs and cats from household dangers [title] Keep certain leftovers away from cats and dogs. [step] In general, you should store leftovers in your fridge or otherwise out of reach from pets. While table food in general is not good for pets, certain leftovers should be treated with more precaution than others.",B,"Context:
""[header] How to protect dogs and cats from household dangers [title] Keep certain leftovers away from cats and dogs. [step] In general, you should store leftovers in your fridge or otherwise out of reach from pets. While table food in general is not good for pets, certain leftovers should be treated with more precaution than others.""

Which of the following endings best completes the context?

Choices:
A. [substeps] You should try to keep leftover dishes and utensils in sealed plastic bags instead of keeping leftovers on the ground. [title] Crack the refrigerator door if you're cracking it in half.
B. [substeps] Foods like onions, coffee grounds, onion powder, tomato, potato, rhubarb, macadamia nuts, and anything with mold should be kept away from pets. If you throw out bones after a meal, do so only in a secure garbage can.
C. For instance, your old chair might not stay warm enough for your dog to chew on, so refrigerate any leftovers in the refrigerator. [substeps] Fresh hay is another good choice, since the hay the dog plays with for hours on end can make a mess.
D. If a dog or cat eats a whole meal in one sitting, the dog or cat should be handled with utmost care. Keep leftovers away from curious animals or any ill health on your dog's part.

Reply with exactly one uppercase letter out of A, B, C, or D.
",380
45178.0,Pets and Animals,"[header] How to involve your kids in selecting a dog [title] Bring up the possibility of getting a dog. [step] For most kids the idea of getting a dog will be very exciting. Bring the issue up with your kids when they have time to get excited, ask questions, and generally freak out.",B,"Context:
""[header] How to involve your kids in selecting a dog [title] Bring up the possibility of getting a dog. [step] For most kids the idea of getting a dog will be very exciting. Bring the issue up with your kids when they have time to get excited, ask questions, and generally freak out.""

Which of the following endings best completes the context?

Choices:
A. Keep in mind that they may not be the most excited about the concept of having a dog, so it is important that you discuss the possibility with them a little bit before you. [substeps] For example, if you have your kids go shopping with a pet, they will probably say "" i want a dog.
B. You could say "" we are thinking about getting a dog. What do think about that idea? "" [substeps] During that initial conversation you should bring up what your kids will have to do to care for the dog if they agree to get one.
C. When the kids are getting excited about picking a dog, talk it over so they can be ready for anything. [substeps] You can pick a puppy, or puppies, and realize you are still just under 10 years old and don't really understand the complexity of adopting.
D. Keep it clear with your kids that the notion of owning a dog is not a complete myth. [substeps] Instead of saying "" if you can't afford a dog, but you're still willing to try one, why not give it a try? "" let your kids know that the idea of a dog is exciting.

Reply with exactly one uppercase letter out of A, B, C, or D.
",382
23129.0,Travel,"[header] How to plan an adventurous vacation in kuala lumpur [title] Understand your threshold for adventure. [step] Wild adventure is not for the weak hearted. You need quite a bit of gumption to withstand staggering heights, free falls into nothingness, and beating the mighty waves.",C,"Context:
""[header] How to plan an adventurous vacation in kuala lumpur [title] Understand your threshold for adventure. [step] Wild adventure is not for the weak hearted. You need quite a bit of gumption to withstand staggering heights, free falls into nothingness, and beating the mighty waves.""

Which of the following endings best completes the context?

Choices:
A. Adventure is not for someone who has lost his way through the district district; you need to go in full panic as to whether it will be safe for you to do so. An expedition in the crowd that is starving, lonely, or even violent may be a very bad idea.
B. There are greater possibilities, more importantly, less tiring to undertake with a frozen boat, but that doesn't mean you can't cram your body with a steady stream of icy water. Ski communities help appreciate larger and more numerous resorts including : [substeps] Provide tours to local museums, park and recreation areas.
C. However, kuala lumpur offers an array of activities that cater to varying thresholds. You don't have to be an adrenaline junkie to indulge in the malaysian adventure, for there are plenty of mild yet wild activities to choose from.
D. The gears are ticking in an adventurous world in a blended and low mood. With many attractions on wild adventure, there is bound to be plenty of choice but adventure is no perfect way to behave.

Reply with exactly one uppercase letter out of A, B, C, or D.
",377
22285.0,Education and Communications,"[header] How to call the philippines from the united states [title] Dial 011. [step] Pick up your phone receiver and listen for the dial tone before you dial, or turn on your mobile phone and launch the phone app. You first dial 011 because this is the international call prefix or international access code for the united states.",B,"Context:
""[header] How to call the philippines from the united states [title] Dial 011. [step] Pick up your phone receiver and listen for the dial tone before you dial, or turn on your mobile phone and launch the phone app. You first dial 011 because this is the international call prefix or international access code for the united states.""

Which of the following endings best completes the context?

Choices:
A. [title] Dial 011 from australia to the united states. [step] Your smartphone will have a screen that shows for the country where you are from, and this screen will let you know the country's mobile phone number as well as its telephone company's international lines.
B. [substeps] Any time you want to call a number abroad from the u.s., you dial this number first to indicate that you're making an international call. Every country as its own international call prefix that must be dialled before such a call can be made.
C. The international call prefix has many high-efficiency apps out in the world that can be used to call the philippines. [substeps] If you don't have a mobile phone, the mobile app is free to download, which you can download directly from the web, etc.
D. The country code for the philippines is 2989-7115. [substeps] If you are calling from outside of the united states, dial 011 unless you are accessing western europe or areas labeled "" south america "" or "" mexico.

Reply with exactly one uppercase letter out of A, B, C, or D.
",387
48014.0,Food and Entertaining,"[header] How to grill halibut [title] Go to your local supermarket or fish market and purchase halibut steaks. [substeps] Look for steaks that appear solid without a fishy smell, and keep in mind that thicker steaks take longer to grill. [title] Choose your seasonings or marinades.",D,"Context:
""[header] How to grill halibut [title] Go to your local supermarket or fish market and purchase halibut steaks. [substeps] Look for steaks that appear solid without a fishy smell, and keep in mind that thicker steaks take longer to grill. [title] Choose your seasonings or marinades.""

Which of the following endings best completes the context?

Choices:
A. [step] Cumin, chaat seasoning, lemon zest, paprika, italian seasoning, and butter are staples of salmon fillets. [substeps] Certain popular marinades, especially romaine, are marketed as appearing hearty and juicy.
B. [substeps] High-moisture roasts will absorb extra juices from the fish and stay drier than lower-moisture roasts. Choose broths with less additives if you want thinner options, since they are less likely to feel bitter if they have higher moisture.
C. [step] If you're grilling halibut steaks for specialty grilling purposes, consider on which flavor of fish you favor and what flavors of halibut you want to try. Choosing seasonings is especially important when grilling halibut raw or pre-raw.
D. [substeps] Halibut steaks go well with just about any herbs or spices, so you can season them as preferred. A tasty marinade can be easily made with lemon or lime juice, parsley, pepper, oil and other desired seasonings.

Reply with exactly one uppercase letter out of A, B, C, or D.
",390
11135.0,Health,"[header] How to increase alertness [title] Get enough sleep at night. [step] Good sleep is the single most important factor in increasing alertness. Although the amount each person requires varies, the national sleep foundation suggests 8 to 10 hours a night for teenagers and 7 to 9 hours for adults.",C,"Context:
""[header] How to increase alertness [title] Get enough sleep at night. [step] Good sleep is the single most important factor in increasing alertness. Although the amount each person requires varies, the national sleep foundation suggests 8 to 10 hours a night for teenagers and 7 to 9 hours for adults.""

Which of the following endings best completes the context?

Choices:
A. [substeps] The majority of adults need 13 or more hours a night for a minimum of 13 nights. It is recommended that teens (8 or 9 months) get 11 to 15 hours every night for the first 2 days of the week, in addition to 8 to 12 hours every night for the first four days.
B. Young adults under age 65 (or older) should aim for seven to nine hours of quality sleep that's not more than eight hours per night. [substeps] Adults ages 47 or older need 8.5 to 12 hours of sleep each night, and older people over 65 need 9 to 12 hours of quality sleep each night.
C. To get better sleep, create healthy sleep habits for yourself, such as not using a mobile device within an hour of bedtime or reading for a little bit before going to sleep every night. [substeps] If you're struggling to get an adequate amount of sleep every night, a power nap can help you recharge during the day.
D. The teen sleeping pattern, the period, and the seven day cycle in which teenagers sleep only 10 to 12 hours a night (5 to 8 hours a day) are considered sleep apnea (sleep paralysis). [substeps] It is recommended that teenagers sleep on a slept-in mattress, in order to improve their quality of sleep.

Reply with exactly one uppercase letter out of A, B, C, or D.
",447
36541.0,Home and Garden,"[header] How to iron curtains [title] Wash the curtains. [step] Unwrap the curtains if they are still packaged. After that, you should wash your curtains on a cold water delicate cycle and then dry them with low heat or no heat on a gentle cycle.",D,"Context:
""[header] How to iron curtains [title] Wash the curtains. [step] Unwrap the curtains if they are still packaged. After that, you should wash your curtains on a cold water delicate cycle and then dry them with low heat or no heat on a gentle cycle.""

Which of the following endings best completes the context?

Choices:
A. After washing, let the drapes hang for a few minutes and then remove them. [substeps] If you are ironing curtains on a delicate blend, then wait for 5 minutes and then wash them using light soap and warm water.
B. [substeps] Avoid placing curtains on a unheated dryer, especially if they are low quality like white and beige. You will want to gently dry and avoid washing them with hot, tap water.
C. Ensure you use a high temperature setting, which will speed up the process, since ultraviolet radiation from normal washing cycles can turn curtains into dry fibers. If you are using a low heat setting, then you should perform this simple chore at home : [substeps] In the washing machine wash the curtains and hang them.
D. Beyond removing residue from your curtains, washing will also make stubborn wrinkles less difficult. [substeps] If your curtains are especially dirty, as might be the case if you're swapping in old curtains that have been in storage, you may want to wash them in warm water, but only if the label recommends doing so.

Reply with exactly one uppercase letter out of A, B, C, or D.
",386
2308.0,Personal Care and Style,"[header] How to walk down stairs in high heels [title] Know how to walk in heels confidently. [step] Try to practice as often as you can, even in your room, until you can walk without stumbling. This is very important when you have to cross a surface that isn't flat.",A,"Context:
""[header] How to walk down stairs in high heels [title] Know how to walk in heels confidently. [step] Try to practice as often as you can, even in your room, until you can walk without stumbling. This is very important when you have to cross a surface that isn't flat.""

Which of the following endings best completes the context?

Choices:
A. [title] Have extra caution and have a straight posture. [step] When you first start walking in heels you may wish to be extra careful and watch your feet, but ultimately you need to learn to keep your head high, shoulders back, and back straight to reap the full benefits.
B. [title] Place your hand on your heel, your heel higher than usual, and push into your heel toward your hand. [step] Try not to bang your heel down too hard, because then you will hit yourself in the leg area where you are standing.
C. If you have a tendency to stumble at any time, however, practice your walking in heels whether you're walking on a solid floor or on an elevator. [substeps] Never put one foot on the ground while walking down a flight of stairs, and never let your heel touch any ground.
D. If you find yourself walking down stairs where there are stairs that you won't be able to walk up, stretch your legs out in front of you. [substeps] When balancing on your heels, keep your wrist at a ninety degree angle to the ground, and keep your foot in that position for 1 second.

Reply with exactly one uppercase letter out of A, B, C, or D.
",384
13812.0,Food and Entertaining,"[header] How to make fireproof paper [title] Gather your materials. [step] It is best to start with paper that you have already written on, because normal writing implements do not always write easily on wax paper. You will also need wax that you can melt down, and some basic tools to treat the paper with wax.",D,"Context:
""[header] How to make fireproof paper [title] Gather your materials. [step] It is best to start with paper that you have already written on, because normal writing implements do not always write easily on wax paper. You will also need wax that you can melt down, and some basic tools to treat the paper with wax.""

Which of the following endings best completes the context?

Choices:
A. Steel works well, because it does not melt the way wood does, and it will actually make a layer of extra melted wax. Steel usually comes with wax, but you may also need silicone, copper, or either crushed rock or crushed crystal.
B. Wax traps both heat and moisture, so it is best to have a sturdy, non-flammable surface. [substeps] Scrapbooking clay is a great choice, as it holds much more gloss and flakiness than wax alone.
C. Consider which supplies to use : [substeps] Paper clips coffee filters (for pouring wax) paper clips windshield wipers etc. Paper clips, flower clips, and other decorative materials (like toothpicks, curling irons and tweezers) work best.
D. [substeps] Wax, or candles parchment paper scissors a sealable sandwich bag hammer or mallet iron and ironing board cloth towel and paper towels [title] Separate the candle wick from the wax. [step] If you are starting out with candles rather than just wax, you need to get the wick out.

Reply with exactly one uppercase letter out of A, B, C, or D.
",404
29294.0,Finance and Business,"[header] How to become accountant in texas [title] Complete an undergraduate degree program in accounting. [step] Texas requires applicants for the uniform cpa examination complete a minimum of a bachelor's degree with at least 150 semester hours. [substeps] To obtain 150 hours, candidates must complete additional courses beyond the course requirements for an undergraduate degree in accounting.",C,"Context:
""[header] How to become accountant in texas [title] Complete an undergraduate degree program in accounting. [step] Texas requires applicants for the uniform cpa examination complete a minimum of a bachelor's degree with at least 150 semester hours. [substeps] To obtain 150 hours, candidates must complete additional courses beyond the course requirements for an undergraduate degree in accounting.""

Which of the following endings best completes the context?

Choices:
A. Most careers in accounting require at least as much coursework as they can reasonably handle, including graphic design, graphic design, and graphic design. When applied to a career in accounting, applicants must complete at least a minimum of a 3, or 1, year undergraduate degree.
B. Texas law requires applicants for the morning to study the civil war in which the law has been applied. As an alternative, you can complete an additional course after passing your degree in social work and including an associate's degree in human resource at an accredited location in an area with good programs.
C. Students may complete a master's degree program or complete additional semester hours in upper level accounting courses to meet the 150-hour requirement. The texas state board of public accountancy requires candidates complete at least 30 hours of accounting courses of the 150 semester hours.
D. Applications are given to applicants as part of their first year of medical school, as well as final requirements for their phd programs. Once completed, earning your degree requires that you take the cpa assessment examination to become a certified accounting consultant.

Reply with exactly one uppercase letter out of A, B, C, or D.
",398
26270.0,Finance and Business,"[header] How to get federal financial aid to rehabilitate historic buildings [title] Consider the national preservation tax incentives program. [step] The u.s. government supports historic-building preservation through tax incentives. The federal historic preservation tax incentives program supports the rehabilitation of historic structures of every age, size, shape and style.",A,"Context:
""[header] How to get federal financial aid to rehabilitate historic buildings [title] Consider the national preservation tax incentives program. [step] The u.s. government supports historic-building preservation through tax incentives. The federal historic preservation tax incentives program supports the rehabilitation of historic structures of every age, size, shape and style.""

Which of the following endings best completes the context?

Choices:
A. The goal of the program is to support rehabilitation of abandoned or underused schools, warehouses, factories, churches, retail stores, apartments, hotels, houses, and offices. The national park service (nps) and the irs administer the program in partnership with state historic-preservation offices.
B. The program must be funded at the cost of several years of self-catering and inventory retaining projects. [substeps] These incentives cannot be alfunded, and changes to the u.s.
C. The program is especially dependent on modern developments in budget buildings. Resources to help you deal with historical research include : [substeps] Money-projected relocation and housing might be necessary to catch federal emissions and/or damage from 650th century and 16th century usage.
D. The program focuses on preserving historic buildings and depositing a the texas historical record of the building's production in 2045, which led to the rise of historic condition. [substeps] The national historic preservation program allows historic buildings to be preserved for value by supervising a funeral service or commissioner.

Reply with exactly one uppercase letter out of A, B, C, or D.
",389
3117.0,Health,"[header] How to relieve pms with herbs [title] Be sure the pain you feel is due to pms before you treat your symptoms. [title] Note the timing. [step] If these symptoms are the same every month, and you feel relief once you finally start or finish your period, they are likely pms symptoms.",B,"Context:
""[header] How to relieve pms with herbs [title] Be sure the pain you feel is due to pms before you treat your symptoms. [title] Note the timing. [step] If these symptoms are the same every month, and you feel relief once you finally start or finish your period, they are likely pms symptoms.""

Which of the following endings best completes the context?

Choices:
A. Even if the symptoms do not appear until the third trimester, stop using herbs, as they may stop when it starts or they may actually trigger an another form of pms that might be making symptoms worse. [title] Recognize that there are no medical recommendations for specific treatment.
B. [title] Look for physical symptoms that include acne, headaches, tender breasts, joint or muscle pain, trouble sleeping, stomach or digestive problems and exhaustion. [title] Look for emotional symptoms such as depression, anxiety, irritability, mood swings and crying spells.
C. Read the following : [substeps] Cramps for normal or urgent periods fatigue nausea and vomiting [title] Look for symptoms that indicate pms. [step] Some girls will experience pain and discomfort while your period starts; however, every girl might experience pain and discomfort while the period is on and the symptoms are the same every month.
D. [substeps] For example, your period will be normal by the end of a month. Your period will likely be at its normal level two days after you begin menstruation.

Reply with exactly one uppercase letter out of A, B, C, or D.
",384
37440.0,Health,"[header] How to choose foods for healthy teeth [title] Get in regular servings of calcium-rich foods. [step] Even though teeth are not considered bones, they are still made up primarily of calcium deposits. Calcium is essential to the maintenance of healthy teeth and gums.",A,"Context:
""[header] How to choose foods for healthy teeth [title] Get in regular servings of calcium-rich foods. [step] Even though teeth are not considered bones, they are still made up primarily of calcium deposits. Calcium is essential to the maintenance of healthy teeth and gums.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Calcium not only plays a role in the maintenance of healthy teeth, but also in the maintenance of the jaw bones which hold the teeth in place preventing loose teeth, fractures or even periodontitis. Calcium is most commonly found in dairy foods-like cheese or milk.
B. Calcium is the source of important vitamins, minerals, and antioxidants that help your teeth to grow properly. Depending on how long you have been with your teeth, you should ensure that you eat enough calcium-rich foods.
C. Give yourself plenty of calcium (10-24 mg per day) when you eat solid foods such as seafood, dairy, nuts, seeds, beans, or fruit. [substeps] Avoid foods with added sugar, such as margarine, refined grains, and foods high in sugar, since they promote the growth of bacteria.
D. Most adults need 25 to 45 mg of calcium daily. [substeps] You can get the recommended intake of calcium if you're an elderly man, and for those with rpd the amount depends on your height, weight, and activity level.

Reply with exactly one uppercase letter out of A, B, C, or D.
",395
15811.0,Pets and Animals,"[header] How to treat feather plucking in conures [title] Take your conure to the vet. [step] Feather-plucking is often a product of unseen medical issues. For instance, your conure might have a hormone imbalance, a disease, or a bacterial infection.",D,"Context:
""[header] How to treat feather plucking in conures [title] Take your conure to the vet. [step] Feather-plucking is often a product of unseen medical issues. For instance, your conure might have a hormone imbalance, a disease, or a bacterial infection.""

Which of the following endings best completes the context?

Choices:
A. You may also see feather mites, finger ulcers, and toe spots. In these cases, what is the cause of your conure's feather problem? [substeps] Conures can have dental issues, more commonly known as problems with teeth-grinding, laser cutting, hair loss, and dental disease.
B. If you are having feather plucking problems or concern that your pekingese may have a medical problem, make an appointment to have it looked at. [substeps] The vet will take x-rays, blood tests, and keep a notebook of important medical information for potential diagnosis.
C. You should take your conure to the vet right away. [substeps] Symptoms of feather picking usually begin two to four weeks after weaning your conure.
D. Only a trained veterinarian can diagnose and solve these problems, so take your bird to your vet as soon as you detect feather plucking. [substeps] Conditions that can cause feather plucking include: overactive thyroid glands, addison's disease, allergies, mites, and infections.

Reply with exactly one uppercase letter out of A, B, C, or D.
",377
34747.0,Home and Garden,[header] How to buy indoor water fountains [title] Determine your budget. [step] Indoor water features can cost anywhere from tens of dollars to several thousands of dollars. [title] Familiarize yourself with the different types of indoor water fountains.,C,"Context:
""[header] How to buy indoor water fountains [title] Determine your budget. [step] Indoor water features can cost anywhere from tens of dollars to several thousands of dollars. [title] Familiarize yourself with the different types of indoor water fountains.""

Which of the following endings best completes the context?

Choices:
A. [step] There are three types of outdoor water fountains : [substeps] Automatic. One of the main features of indoor water fountains is that they use automatic pumps to quickly withdraw water from the fountain.
B. [substeps] If you're not sure how to safely handle indoor water fountains, consult a local pool resource guide that can help you learn the best techniques for using them. While it's necessary to have access to a pool, you will also have knowledge of the basic wiring, water supply and water management procedures that are part of a home built outdoor water fountain.
C. [substeps] Tabletop fountains are relatively small, portable and convenient for those who don't have a large space to devote to a fountain and/or who may want the option of experimenting with the placement of an indoor water fountain. They come in a wide variety of shapes and visual aesthetics, and are considerably less expensive than other fountain varieties.
D. [step] Which type are you looking for: deeper water fountains, miniature or grand fountains, or stand-alone fountains? Check how long the outlet is in your home, and determine how often you would expect to use water fountains. [title] Decide the types of fountains you want.

Reply with exactly one uppercase letter out of A, B, C, or D.
",410
32425.0,Finance and Business,"[header] How to be your own boss successfully [title] Establish a regular schedule. [step] This schedule may not include specific working hours, but it should include some regular work patterns. For instance, it doesn't mean that you must be in your home office at 8 a.m. on the dot if you want to sleep for 15 extra minutes.",C,"Context:
""[header] How to be your own boss successfully [title] Establish a regular schedule. [step] This schedule may not include specific working hours, but it should include some regular work patterns. For instance, it doesn't mean that you must be in your home office at 8 a.m. on the dot if you want to sleep for 15 extra minutes.""

Which of the following endings best completes the context?

Choices:
A. Rather, just assign an average time of day for completing projects, or to note the specific schedule for each project in your schedule. [substeps] For instance, it might read: "" monday is your usual time for scheduled work, when i'm most productive.
B. Also, schedule your regular work hours before you head out for dinner at night. Don't socialize late at night (after 9 a.m.) or leave for work at 7 a.m., as that may leave you overwhelmed and sleep deprived.
C. However, it does mean that you can't blow off work for the entire day just because you want to play golf, unless you've scheduled it ahead of time. Establishing some regular routines and exercising self-discipline makes you answer to yourself when you veer from your schedule.
D. Similarly, you should have some regular workperiods to yourself, like going on a walk around the block and surfing the internet, so that you can make phone calls. [substeps] In addition to respecting your schedule, also prioritize adequate social influence over lack thereof.

Reply with exactly one uppercase letter out of A, B, C, or D.
",381
43723.0,Education and Communications,"[header] How to speak russian [title] Learn the russian alphabet. [step] The alphabet is a good place to start when you're learning to speak russian. Russian is a phonetic language, which means that more or less every russian letter corresponds to a single sound.",D,"Context:
""[header] How to speak russian [title] Learn the russian alphabet. [step] The alphabet is a good place to start when you're learning to speak russian. Russian is a phonetic language, which means that more or less every russian letter corresponds to a single sound.""

Which of the following endings best completes the context?

Choices:
A. To get comfortable in the lexicon, you will want to familiarize yourself with the letters in russian. This will help you spell each letter in russian correctly, to prevent slovenly letters and to connect the letters in russian to your overall pronunciation and pronunciation.
B. To get really comfortable with the russian alphabet, try learning the russian alphabet in russian using dictionaries like russian alphabet books or english literature. Try to learn the language and make sure that you understand it in russian before you start.
C. Lexicon would be formed when gersteins do not speak russian, or pronounced ,' swaskebzkachu' as if the letters were arabic. Russian create a variety of russian sounds, including : [substeps] Hand-clapping in russian.
D. Once you have learned to pronounce every letter of the alphabet correctly, learn what other sounds the letters can make for example o can be a sometimes in russian. [substeps] The russian alphabet is derived from the cyrillic alphabet and consists of 33 letters, including 11 vowels , 20 consonants and 2 letters which make no sound, but make a word sound harder or softer.

Reply with exactly one uppercase letter out of A, B, C, or D.
",381
5609.0,Computers and Electronics,"[header] How to buy a maine lobster [title] Choose the correct animal. [substeps] Although other warm water parts of the world have animals called lobster-rock and spiny, for example-only the cold waters off the new england coast are home to true maine lobsters. Maine lobsters are distinctive do to their large claws that are full of meat.",A,"Context:
""[header] How to buy a maine lobster [title] Choose the correct animal. [substeps] Although other warm water parts of the world have animals called lobster-rock and spiny, for example-only the cold waters off the new england coast are home to true maine lobsters. Maine lobsters are distinctive do to their large claws that are full of meat.""

Which of the following endings best completes the context?

Choices:
A. The rock and spiny lobsters have no claws, so their tail only produces meat. Maine lobsters molt from july through october and some of the animals caught during this time are known as "" soft-shell.
B. Look for maine lobsters with webbed feet and pectoral fins, as the thickest parts are probably the arms and legs. More obvious, maine lobsters have webbed arms, legs, and gills, as they are most commonly found on either hands or feet.
C. Maine lobsters can be soft to the touch, but still contain large claws. You can buy lobster at many food supply stores or see "" maine lobster print "" on the mainland at http: // www.maine lobster storymonies /.
D. Lobsters are used to meal off large carcasses of creatures like giant crab, skinless scalps, louse/goose heads, and other small fish. Sure, you can use more/less meat, as long as there are no live oysters inside a certain dish.

Reply with exactly one uppercase letter out of A, B, C, or D.
",378
23770.0,Computers and Electronics,"[header] How to handle a meeting with unemployment [title] Confirm your eligibility. [step] Just because you lost your job through no fault of your own, that doesn't necessarily mean you're eligible for unemployment benefits. Your state's unemployment office website will have tools for you to determine if you're eligible.",B,"Context:
""[header] How to handle a meeting with unemployment [title] Confirm your eligibility. [step] Just because you lost your job through no fault of your own, that doesn't necessarily mean you're eligible for unemployment benefits. Your state's unemployment office website will have tools for you to determine if you're eligible.""

Which of the following endings best completes the context?

Choices:
A. You may also be eligible for benefits if you were fired or fired. You can also find state or state income insurance by visiting https: // www.baid.
B. [substeps] Generally, your eligibility is determined based on the reason you were fired and the amount of money you made during your "" base period. "" each state has its own minimum amount of money that you must have made over a specific length of time during that base period, typically 20 weeks.
C. [substeps] If you work and you made it to a job, it's more likely you'll have that job available to you. If you have medical or dental circumstances that ultimately can be the result of the challenges of a career in unemployment support, the representative needs to see your medical history and work with an exemption.
D. [substeps] In order to qualify for unemployment benefits, you must at least be at least 49 years of age. If you were employed for any specific amount of time for any period, such as 90 days or 45 weeks, you must already be over 50 years of age.

Reply with exactly one uppercase letter out of A, B, C, or D.
",379
