ind,activity_label,ctx,answer,final_prompt,len_tk_phi3_mini_4k_instruct
47351.0,Painting,"He mixes some pain and paints part of a canvas, then does another color. He keeps adding paint along the way, sometimes directly to the canvas. at the end",D,"Context:
""He mixes some pain and paints part of a canvas, then does another color. He keeps adding paint along the way, sometimes directly to the canvas. at the end""

Which of the following endings best completes the context?

Choices:
A. , he takes the brush and the canvas, and we see a synopsis.
B. he sticks a pencil (black nail) onto the canvas and beats it into a map pink.
C. , he chips off the excess paint.
D. he paints the edges around the canvas, and the finished painting is shown.

Reply with exactly one uppercase letter out of A, B, C, or D.
",161
1807.0,Hand car wash,"A person vacuum the inside of a car, while other men clean by hand the car with detergent and water. then",B,"Context:
""A person vacuum the inside of a car, while other men clean by hand the car with detergent and water. then""

Which of the following endings best completes the context?

Choices:
A. , a man tops small metal bin, cover it with rubber tape and throw it on the side, then the men polish and clean and polish the car outside in the grass around.
B. , a man dry the car with clothes.
C. , the men applies soap and ties the hair, after they dry with asian cloth.
D. , the man goes peolpe on the road.

Reply with exactly one uppercase letter out of A, B, C, or D.
",166
42848.0,Shot put,A man lifts a ball in the air and holds it against his neck and throws the ball far. The man holds the ball against his neck and twists his back and throws it. the man,A,"Context:
""A man lifts a ball in the air and holds it against his neck and throws the ball far. The man holds the ball against his neck and twists his back and throws it. the man""

Which of the following endings best completes the context?

Choices:
A. grabs the ball and takes a big step behind him and throws the ball.
B. spins around and throws the ball, lands on his feet and throws it away.
C. continues swinging around where he doesn't score but there's people filming him.
D. takes another shot his mouth, then drops the ball on the ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",166
20378.0,Wakeboarding,An aerial view of a field and animals is shown. People mill around a dartboard and then start doing lumberjack things with logs. a boat,B,"Context:
""An aerial view of a field and animals is shown. People mill around a dartboard and then start doing lumberjack things with logs. a boat""

Which of the following endings best completes the context?

Choices:
A. sails in the water next to the table, people show how to do proper messing.
B. is prepared and the group starts water skiing, wakeboarding, and the like.
C. is sail boarding from another boat and paddling with the oars.
D. rides in to finish the job and bring all of them to see it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",161
12706.0,Sailing,Various shots are shown of the ocean as well as boats riding along the water. people,A,"Context:
""Various shots are shown of the ocean as well as boats riding along the water. people""

Which of the following endings best completes the context?

Choices:
A. are seen laying on beaches as well as speaking to one another and riding behind boats.
B. are seen riding the waves with various water animals nearby performing stunts along the water.
C. are then shown surfing along the water and moving high up in the air over the waves.
D. are shown riding in the water and people drinking from bottles as well as cliffs and looking off into the distance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",164
40703.0,Surfing,"The man arrives at the beach, changes into a wets suit and begins to surf on a surfboard in the ocean, riding waves. the man",C,"Context:
""The man arrives at the beach, changes into a wets suit and begins to surf on a surfboard in the ocean, riding waves. the man""

Which of the following endings best completes the context?

Choices:
A. continues surfing on another surfboard as the others watch.
B. begins to surf on intertubes as he's being taped up.
C. then leaves the beach, in his wetsuit, with his surfboard under his arm.
D. arrives to a cave at the end of the dock with the women and he some back skiing swimming.

Reply with exactly one uppercase letter out of A, B, C, or D.
",168
23861.0,Putting on makeup,First the man puts pink lipstick on his lips and he says he's a joker. then he,B,"Context:
""First the man puts pink lipstick on his lips and he says he's a joker. then he""

Which of the following endings best completes the context?

Choices:
A. puts a white powder onto his lower lip and he shows off his own pink lipstick.
B. puts it on the side of his lips and the people laugh.
C. 's wearing black and dark lipstick and he looks like a joker as he goes around the floor.
D. takes a photograph, is holding a plaque in his fist and he smells some funny flowers.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
2666.0,Cutting the grass,A girl is riding on a yellow riding lawn mower on a very large yard filled with green grass. when the girl,C,"Context:
""A girl is riding on a yellow riding lawn mower on a very large yard filled with green grass. when the girl""

Which of the following endings best completes the context?

Choices:
A. makes it to the end of the lawn, she stops, takes a deep breath, gets off her horse and walks away.
B. stops, she is standing in front of an able to reach yellow dirt path to prepare her destination.
C. reaches the end of the yard she makes a turn and drives up in the same direction she just came from.
D. reach the end of the yard, she looked around and started to turn around and walk back to the beginning.

Reply with exactly one uppercase letter out of A, B, C, or D.
",178
5867.0,Getting a tattoo,The artist is drawing some curved lines to form a design as he intricately works with the tattooing needle. the artist,B,"Context:
""The artist is drawing some curved lines to form a design as he intricately works with the tattooing needle. the artist""

Which of the following endings best completes the context?

Choices:
A. adds a scrim for protection as he outlines key marks into the design.
B. wipes off the excess ink every time it smudges on the side.
C. is now on the canvas and she starts drawing shapes on the piece of artwork that she's working on.
D. puts more paper above the design as he uses the brush to mask the design.

Reply with exactly one uppercase letter out of A, B, C, or D.
",161
43384.0,Canoeing,A camera pans all around a lake showing the trees and mountains as well as the canoe sitting in front of him. another boy,A,"Context:
""A camera pans all around a lake showing the trees and mountains as well as the canoe sitting in front of him. another boy""

Which of the following endings best completes the context?

Choices:
A. is seen riding along the water in a canoe as well as several others paddling by.
B. is then seen riding the canoe on the lake as well as standing near the camera and looking around.
C. pushes someone else in the water and the person falls into the boat.
D. jumps into the water and grabs a fish and shows a yellow fish swimming around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
3512.0,Shoveling snow,A family is in the living room i'm trying to get out after being snowed in. A man opens the door and tries to jump over the snow that is in the way. he,D,"Context:
""A family is in the living room i'm trying to get out after being snowed in. A man opens the door and tries to jump over the snow that is in the way. he""

Which of the following endings best completes the context?

Choices:
A. gets to the other side and starts to try again.
B. does a cartwheel that backwards flips over backwards and lands on a snow covered roof area.
C. tries several times in the end and runs away.
D. gets stuck in the snow and his family tries to help him get out.

Reply with exactly one uppercase letter out of A, B, C, or D.
",155
10524.0,Using parallel bars,Man is standing on a race track ready to make gymnastics in parallels in the midle of a stadium. A lot of people are sitting or walking on stands. the man,B,"Context:
""Man is standing on a race track ready to make gymnastics in parallels in the midle of a stadium. A lot of people are sitting or walking on stands. the man""

Which of the following endings best completes the context?

Choices:
A. throw the baton on the field.
B. lands in the floor, greets and people applauds.
C. run and jump high and went down stage and also howskip and dribble to also make gymnastics.
D. is sitting with spectators watching the gymnastics event.

Reply with exactly one uppercase letter out of A, B, C, or D.
",158
44660.0,Long jump,The florida gator long jumper begins his run with a gradual forward walk then a skip and a fast sprint to the sand pit jumping marker. The florida gator long jumper jumps and flies through the air and lands in the sand. the camera,A,"Context:
""The florida gator long jumper begins his run with a gradual forward walk then a skip and a fast sprint to the sand pit jumping marker. The florida gator long jumper jumps and flies through the air and lands in the sand. the camera""

Which of the following endings best completes the context?

Choices:
A. pans to the score board showing the long jumpers results.
B. man records the event in slow motion.
C. man shows the outcome of the marathon right before it ends.
D. pans out and then returns to the ocean.

Reply with exactly one uppercase letter out of A, B, C, or D.
",162
34635.0,Rock climbing,The man in the dark green shirt places a strap and link to the climbing wall and loops a rope through the clip. the man,B,"Context:
""The man in the dark green shirt places a strap and link to the climbing wall and loops a rope through the clip. the man""

Which of the following endings best completes the context?

Choices:
A. walks into the darkened room, sits on a rock, gets a jacket, and demonstrates how to saddle up.
B. reverses the strap position and loops the rope through the strap eye link.
C. eventually goes under the stone and sits with his knees apart wearing a black mask.
D. passes the climber area and it's an open area.

Reply with exactly one uppercase letter out of A, B, C, or D.
",167
15415.0,Sailing,Several boats are shown sailing on the water as a man narrates before the start of a boat race. Stats are shown on the screen as the man explains some of the stats. the crowd,D,"Context:
""Several boats are shown sailing on the water as a man narrates before the start of a boat race. Stats are shown on the screen as the man explains some of the stats. the crowd""

Which of the following endings best completes the context?

Choices:
A. is then shown playing once more in the last few clips.
B. cheers as the race begins and the boat ping hits the water.
C. flag is waved while the boat race is being recorded.
D. is show on the sideline sitting on the grass watching with binoculars.

Reply with exactly one uppercase letter out of A, B, C, or D.
",157
14247.0,Trimming branches or hedges,The man takes a break and then climbs a ladder and uses the tool with an extended arm to trim the top of the wall from the top of the ladder. the man,A,"Context:
""The man takes a break and then climbs a ladder and uses the tool with an extended arm to trim the top of the wall from the top of the ladder. the man""

Which of the following endings best completes the context?

Choices:
A. then moves the ladder down the length of the wall to continue trimming the foliage.
B. finishes trimming the wall with an extended arm.
C. sets the tool aside and waddles back to the ladder.
D. stops trimming the wall and sits in front of the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",155
12864.0,Drinking coffee,"A woman attempts to remove her coffee from a glove compartment, but it won't budge. She leans forward, waving away the camera man as she tries to take a drink. she",C,"Context:
""A woman attempts to remove her coffee from a glove compartment, but it won't budge. She leans forward, waving away the camera man as she tries to take a drink. she""

Which of the following endings best completes the context?

Choices:
A. sips before blowing smoke out of her nose.
B. takes a sip as if she's already drunk, but instead coughs, giving up the cup.
C. finally is able to remove the cup.
D. also takes time to remove the glove from the glove, but before a second cup of coffee arrives, her beautiful cat is returned from its sleep and begins to snarl.

Reply with exactly one uppercase letter out of A, B, C, or D.
",182
17240.0,Long jump,A athlete practices his long jump on a track and field course with some light jumps. The athlete begins sprinting and jumping farther and farther. the athlete,B,"Context:
""A athlete practices his long jump on a track and field course with some light jumps. The athlete begins sprinting and jumping farther and farther. the athlete""

Which of the following endings best completes the context?

Choices:
A. pulls his pants down as he runs.
B. is now running full out and jumping full out.
C. walks backwards trying to get all the way to the end of the field.
D. performs high jumps over a net while hopping and beginning over a field which easily grabs him around the waist.

Reply with exactly one uppercase letter out of A, B, C, or D.
",157
47750.0,Doing karate,Then another master comes forward to punch a wooden baseball bat while two other masters kneel down and hold the bat. the master,B,"Context:
""Then another master comes forward to punch a wooden baseball bat while two other masters kneel down and hold the bat. the master""

Which of the following endings best completes the context?

Choices:
A. throws the ball further away and a more powerful man hits a ball down and, winner receives a trophy.
B. first kicks the bat, retreats and then comes back with force and kicks it hard to split it into two pieces.
C. then hits the wood and the catcher jumps up.
D. hit a wooden ball through a hole in the ground to hit the other ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",162
10666.0,Ice fishing,There are two camping out in the winter for an ice fishing trip. One of the men comes out of his camping tent with a fish in his hand. the two men,C,"Context:
""There are two camping out in the winter for an ice fishing trip. One of the men comes out of his camping tent with a fish in his hand. the two men""

Which of the following endings best completes the context?

Choices:
A. then take their backpacks and they get into the cold water with the fish.
B. are swimming in the frozen lake.
C. are sitting in their make shift tent, fishing through a hole in the frozen lake.
D. fill their gear on sith an get ready to catch the fish.

Reply with exactly one uppercase letter out of A, B, C, or D.
",156
40789.0,High jump,An different lady from uzbekistan performs a high jump and we see her score. The first lady performs again and knocks the bar over and looks disappointed. the lady from china,D,"Context:
""An different lady from uzbekistan performs a high jump and we see her score. The first lady performs again and knocks the bar over and looks disappointed. the lady from china""

Which of the following endings best completes the context?

Choices:
A. starts to do a split and check one more time.
B. does a second set and she scores half the bars and another two ladies score a third bar.
C. performs a low jump this time and it lands on the bar and hangs for a few seconds before dismounting.
D. has a second turn and also knocks over the bar and looks mad.

Reply with exactly one uppercase letter out of A, B, C, or D.
",166
7997.0,Cutting the grass,"After, the woman takes out the container of the mower and puts the dead grass in a trash bag, then she puts back the container in the mower. a boy",C,"Context:
""After, the woman takes out the container of the mower and puts the dead grass in a trash bag, then she puts back the container in the mower. a boy""

Which of the following endings best completes the context?

Choices:
A. is guiding the girl with a pick.
B. makes a sweat log, then he does the same, after the woman begins to mow around the yard area, the boy come on to help.
C. stands watching the woman.
D. runs using the mower behind the house and high kicks some grass, then he goes to play with other boys.

Reply with exactly one uppercase letter out of A, B, C, or D.
",164
14304.0,Assembling bicycle,Several shots are shown of the inside of a shop followed by a person unboxing a bike. the man,B,"Context:
""Several shots are shown of the inside of a shop followed by a person unboxing a bike. the man""

Which of the following endings best completes the context?

Choices:
A. cleans up the bike, putting on a jack o lantern and packaging the cycle.
B. then brings out tools and tightens them along the bike and is shown peddling the bike with his hands and showing off the finished bike.
C. changes parts of the bike while speaking to the camera and leads into him making a purchase.
D. then looks to the camera and speaks while.

Reply with exactly one uppercase letter out of A, B, C, or D.
",166
48383.0,Longboarding,A camera pans around a boy sitting on the ground and leads into him riding a skateboard. Several shots are shown of people riding around on skateboards as well as falling down and laughing. more clips,C,"Context:
""A camera pans around a boy sitting on the ground and leads into him riding a skateboard. Several shots are shown of people riding around on skateboards as well as falling down and laughing. more clips""

Which of the following endings best completes the context?

Choices:
A. are shown of people sitting around a gym and speaking to one another.
B. are shown of people falling down in the front and still shots of kids riding around on the skateboards.
C. are shown of kids performing tricks on skateboards and riding past the camera.
D. are shown of people performing tricks falling off skateboards in the streets and taking photos of themselves.

Reply with exactly one uppercase letter out of A, B, C, or D.
",187
27503.0,Smoking a cigarette,Two women are outside walking away from a blue building with the sign owen's above it. as they,A,"Context:
""Two women are outside walking away from a blue building with the sign owen's above it. as they""

Which of the following endings best completes the context?

Choices:
A. walk, the woman begins smoking a cigarette and looking out into the city.
B. walk further and farther they exit the building and walk down a path through a parking lot.
C. walk past the building, a man is interviewed backstage during the segment and leads to a person grooming a dog.
D. walk, old people are skateboarding by the street.

Reply with exactly one uppercase letter out of A, B, C, or D.
",156
35196.0,Getting a tattoo,The woman stands up to show her tattoo and the woman is briefly shown sunbathing with the tattoo covered up. a close up of her tattoo,C,"Context:
""The woman stands up to show her tattoo and the woman is briefly shown sunbathing with the tattoo covered up. a close up of her tattoo""

Which of the following endings best completes the context?

Choices:
A. is shown being spread out and a tattoo artist tattooing and then drawing the design on the artwork.
B. is shown followed by her blowing leaves and walking away.
C. is shown and words appear over it that say's "" democrats are more likely to have tattoos "", then a white screen appears with the blue words in the middle that say "" howcast "".
D. and her angel and god are shown.

Reply with exactly one uppercase letter out of A, B, C, or D.
",183
15422.0,Slacklining,A young man is seen bouncing up and down on top of black slack line with it in between his crotch. more men,D,"Context:
""A young man is seen bouncing up and down on top of black slack line with it in between his crotch. more men""

Which of the following endings best completes the context?

Choices:
A. zooms in on the man bouncing down while another man watches on the side.
B. line up to perform and the man gives them thumbs up and kissing their heads and walks away.
C. are seen running around with equipment and continuing to bounce up and down.
D. appear on the slack line doing tricks back and forth and landing on the slack line and performing for the crowd surrounding them.

Reply with exactly one uppercase letter out of A, B, C, or D.
",172
22025.0,Tango,A man dressed in a black suit and woman dressed in a black dress are dancing together to latino music. They are doing a combination of ball room dancing and waltz. they,D,"Context:
""A man dressed in a black suit and woman dressed in a black dress are dancing together to latino music. They are doing a combination of ball room dancing and waltz. they""

Which of the following endings best completes the context?

Choices:
A. have lots of black outfits and a white shirt is next to them.
B. are posing for a photo as the music plays.
C. twirl them like a milling dance floor.
D. are dancing on the sidewalk of a city where there are several bystanders observing and watching them dance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
40523.0,Baking cookies,"The person opens an oven and pulls out a tray of chocolate chip cookies. The woman stares at the cookies, and a second batch is checked. the woman",B,"Context:
""The person opens an oven and pulls out a tray of chocolate chip cookies. The woman stares at the cookies, and a second batch is checked. the woman""

Which of the following endings best completes the context?

Choices:
A. touches the thick treats to her face while smiling, and finishes by touching them to her nose and smiling.
B. scoops the cookies off the tray, loosening them.
C. puts the tray in the oven and watches it in slow motion.
D. pours oil and chocolate powder into the tray.

Reply with exactly one uppercase letter out of A, B, C, or D.
",168
22984.0,Triple jump,The video leads into several shots of people running down a long track and jumping into a sand pit. more women,A,"Context:
""The video leads into several shots of people running down a long track and jumping into a sand pit. more women""

Which of the following endings best completes the context?

Choices:
A. are shown running down the track and landing into the sand pit as others watch.
B. are shown performing long jump as well as shoes and different clips of people wearing shoes.
C. are seen constantly jump and do several tricks in her record time and end by jumping and walking away to a high beam.
D. are seen trying to jump but end up falling when a person holds her leg up.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
30710.0,Playing rubik cube,A man is seen spinning a rubix cube into his hands followed by more people attempting to solve the puzzle and speak to the camera. more people,D,"Context:
""A man is seen spinning a rubix cube into his hands followed by more people attempting to solve the puzzle and speak to the camera. more people""

Which of the following endings best completes the context?

Choices:
A. are seen completing the puzzle and then more kids and individuals are interviewed.
B. are seen flipping their sticks and speaking to the camera.
C. demonstrate their solutions arriving into the screen, dining, and showing off their mics for the viewers.
D. are shown attempting to solve the puzzle as well as speaking to the camera and smiling.

Reply with exactly one uppercase letter out of A, B, C, or D.
",164
26953.0,Vacuuming floor,A woman places the attachment parts into holders on the vacuum cleaner. The woman detaches and holds up the filter on the vacuum cleaner. the woman,B,"Context:
""A woman places the attachment parts into holders on the vacuum cleaner. The woman detaches and holds up the filter on the vacuum cleaner. the woman""

Which of the following endings best completes the context?

Choices:
A. tapes the rim on the vacuum cleaner bed with the attachments.
B. stores the vacuum cleaners in a closet.
C. wraps the attachments on the vacuum and shows off the nails she just removed.
D. decorates the vacuuming room with its appliance, wearing a green apron.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
21710.0,Making a cake,A camera zooms in on various foods and ingredients as well as a pan on a stove. a person wearing gloves,D,"Context:
""A camera zooms in on various foods and ingredients as well as a pan on a stove. a person wearing gloves""

Which of the following endings best completes the context?

Choices:
A. boils eggs boiling in water followed by measuring them into measuring cups.
B. uses an ax to split oats in two.
C. turns on a burner and pans the pan around the pan to show he has a food that is inedible.
D. is seen spreading food onto a plate followed by a large pastry and spreading butter on it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
6232.0,Sharpening knives,The man uses stacked pennies to get the angle of the knife to be sharpened and demonstrates how to sharpen kitchen knives using a stone. the man,B,"Context:
""The man uses stacked pennies to get the angle of the knife to be sharpened and demonstrates how to sharpen kitchen knives using a stone. the man""

Which of the following endings best completes the context?

Choices:
A. uses an electric knife sharpener to sharpen the knife.
B. slides the knife on the stone while pressing the knife with his fingers.
C. then straps a loop of gold metal onto the handle of the knife and tightens it to cut the metal and leans forward to prepare the bend.
D. sets down the knife and continues talking while demonstrating sharpening the knife.

Reply with exactly one uppercase letter out of A, B, C, or D.
",182
2474.0,Croquet,Several shots are shown of children hitting the balls as well as speaking to the camera. more kids and adults,A,"Context:
""Several shots are shown of children hitting the balls as well as speaking to the camera. more kids and adults""

Which of the following endings best completes the context?

Choices:
A. speak to the camera while showing how they hit the ball.
B. run up and down the court and speak to the camera.
C. watch as all of them bounce balls around and then stand around with goalie clothes on in speak to the camera and pretend to shoot balls.
D. are seen playing with one another followed by a large policed smoker walking in.

Reply with exactly one uppercase letter out of A, B, C, or D.
",156
37556.0,Painting furniture,He starts with the side then he goes across the bottom to the other side on the couch. the guy,A,"Context:
""He starts with the side then he goes across the bottom to the other side on the couch. the guy""

Which of the following endings best completes the context?

Choices:
A. then left the head rest part of the couch and spray on top and in between.
B. commentates and then takes the leaves out of the trash and dumps them out in a white bucket with yellow petals all over it.
C. begins to put lights on the car as well as aftershave.
D. starts to play the game and adds his moves to the game also by moving the board.

Reply with exactly one uppercase letter out of A, B, C, or D.
",162
26008.0,Making a sandwich,Several shots are shown of a restaurant with a man speaking to the camera. The man then puts butter into a pan as well as bread and other ingredients. he,A,"Context:
""Several shots are shown of a restaurant with a man speaking to the camera. The man then puts butter into a pan as well as bread and other ingredients. he""

Which of the following endings best completes the context?

Choices:
A. then finishes by making a sandwich and cutting it up to show to the camera.
B. removes all of the ingredients off the stove and begins cooking a large meal on a fire.
C. proceeds to demonstrate how to mix several ingredients together with a pan in a frying pan.
D. shows how he makes the bread, and how chocolate chip cookies are made from those ingredients.

Reply with exactly one uppercase letter out of A, B, C, or D.
",182
7433.0,Making a cake,"A white screen appears with his logo on the left, and all of his detailed information for his shop and contact information on the right. the man and his workers",A,"Context:
""A white screen appears with his logo on the left, and all of his detailed information for his shop and contact information on the right. the man and his workers""

Which of the following endings best completes the context?

Choices:
A. are now outside of the shop where they carefully load the large cake into their red company car.
B. and competitors begin to fall off their track as they both score a point in one or the other jumps.
C. talk about the repeat course for having a christmas party.
D. then unscrew a tire and peel it off.

Reply with exactly one uppercase letter out of A, B, C, or D.
",159
43834.0,Making a sandwich,The man holds up a jar of peanut butter and a bottle of jelly after pulling out two pieces of bread while standing in front of a kitchen countertop. the man,B,"Context:
""The man holds up a jar of peanut butter and a bottle of jelly after pulling out two pieces of bread while standing in front of a kitchen countertop. the man""

Which of the following endings best completes the context?

Choices:
A. then places the bread onto a plate and begins cooking it in a pan on the stove top.
B. puts jelly and peanut butter on the bread.
C. then begins playing the clarinet while avoiding eye contact.
D. puts peanut butter under liquid and re-tops the jar when the camera pans around in a 360 circle to show him taking off the jelly and making sure the spoon strikes the outside surface of the peanut butter.

Reply with exactly one uppercase letter out of A, B, C, or D.
",198
3109.0,Spinning,She leads the class in a bicycle riding class and inspires her students to peddle hard like this. the people,D,"Context:
""She leads the class in a bicycle riding class and inspires her students to peddle hard like this. the people""

Which of the following endings best completes the context?

Choices:
A. are seated at the desk when she shows off the white bicycle with the red handle to the class.
B. continue to ride down the road together and end by turning their bicycles over.
C. use the pedals to trip a hose up.
D. smile along with her as the camera pans over several shots of the people.

Reply with exactly one uppercase letter out of A, B, C, or D.
",155
30350.0,Braiding hair,The lady in black is doing a hairstyle tutorial and demonstrating on another woman who is seated next to her. she,C,"Context:
""The lady in black is doing a hairstyle tutorial and demonstrating on another woman who is seated next to her. she""

Which of the following endings best completes the context?

Choices:
A. brings in a new hair and then sprays with anaesthesia and sprayberry and applies a coat to the new hair.
B. adjusts the seating her head to make her comb and her head look up without giving the hair and continue the tutorial on something else.
C. shows the hairspray that she has used on the model.
D. is sniping and smoothing out the hair and curls.

Reply with exactly one uppercase letter out of A, B, C, or D.
",170
15416.0,Sailing,Stats are shown on the screen as the man explains some of the stats. The crowd is show on the sideline sitting on the grass watching with binoculars. the boats,A,"Context:
""Stats are shown on the screen as the man explains some of the stats. The crowd is show on the sideline sitting on the grass watching with binoculars. the boats""

Which of the following endings best completes the context?

Choices:
A. begin to bunch together as the horn blows for the beginning of the race.
B. are shown and a skier tries to inflate his boat into a sail, he loses and it barely stays afloat.
C. are hung from a tree while people riding kayaks past.
D. come closer and as they pass through a break in the thick crowd they stop and all wave.

Reply with exactly one uppercase letter out of A, B, C, or D.
",171
167.0,Welding,He shows two aluminum plates that are joined together for demonstration purposes. He takes the nova rod and shows how he can weld the two pieces together. he,C,"Context:
""He shows two aluminum plates that are joined together for demonstration purposes. He takes the nova rod and shows how he can weld the two pieces together. he""

Which of the following endings best completes the context?

Choices:
A. moves the star shaped welder on the one side of the sandy area because of the sand that covered it.
B. lays down the rod and shows how he can weld the outside of a car from the inside.
C. begins welding the two plates of aluminum.
D. then demonstrates how to weld with a pump until the concrete is clean.

Reply with exactly one uppercase letter out of A, B, C, or D.
",169
43306.0,Powerbocking,He is demonstrating how to walk on stilts. He is joined by two other men who also join him in the tutorial. the man on stilts,C,"Context:
""He is demonstrating how to walk on stilts. He is joined by two other men who also join him in the tutorial. the man on stilts""

Which of the following endings best completes the context?

Choices:
A. do several yoga moves on a sidewalk while the team look on in amazement.
B. speeds up his walk by giving each of them points with his hands.
C. shows how fast he can run while on the stilts as well as jump high up.
D. finally reaches the top and stands on top of the platform for a long time.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
7996.0,Cutting the grass,"A woman takes a swing chair to the side of the backyard. Then, the woman mows the grass of the backyard. after",B,"Context:
""A woman takes a swing chair to the side of the backyard. Then, the woman mows the grass of the backyard. after""

Which of the following endings best completes the context?

Choices:
A. , the woman takes an umbrella to hold in case of rain.
B. , the woman takes out the container of the mower and puts the dead grass in a trash bag, then she puts back the container in the mower.
C. , the woman walk to the other side of the yard a man comes to her to help her.
D. , the woman jumps the chair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
10727.0,Elliptical trainer,"A treadmill is shown, then a woman, using the treadmill in the living room is shown, she is wearing blue top and black shorts. she",C,"Context:
""A treadmill is shown, then a woman, using the treadmill in the living room is shown, she is wearing blue top and black shorts. she""

Which of the following endings best completes the context?

Choices:
A. begins running, then she shorts again and takes off.
B. does puts of in an exercise machine with some weights, then she is shown exercising in slow steps.
C. adjusted the monitor, then a treadmill adjustments and meters are shown with numbers on it.
D. gets on the treadmill with difficulty, stands for a while.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
27779.0,Walking the dog,A man is seen speaking to the camera while walking a dog on the side of him. the man,C,"Context:
""A man is seen speaking to the camera while walking a dog on the side of him. the man""

Which of the following endings best completes the context?

Choices:
A. then holds up scissors and continues shaving the dog's shoulder.
B. then points to the dog's ears and begins begins to pain them while the dog continuously struggles to get away.
C. continues walking down the street with the dog right by his side and passing by various houses.
D. then grabs a soccer ball and throws it to the dog trying to get it off of his back.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
35890.0,Disc dog,The dog is black and white and the lady is throwing an orange frisbee around to her to catch in her mouth. each time the girl throws it,B,"Context:
""The dog is black and white and the lady is throwing an orange frisbee around to her to catch in her mouth. each time the girl throws it""

Which of the following endings best completes the context?

Choices:
A. , another dog runs by as the lady continues to find her treats.
B. , the dog catches it and returns it anticipating more.
C. , the dog with its face caught on the frisbee and the lady gets a blue drink from the fridge at the end.
D. the dog chases it and runs after it and while the woman finally catches the brown frisbee and throws it as far as she can.

Reply with exactly one uppercase letter out of A, B, C, or D.
",178
9890.0,Getting a piercing,A woman is seen sitting in a chair with a woman wearing gloves speaking to the camera. The woman then holds the girls nose in place and shoves a needle through it. the woman,B,"Context:
""A woman is seen sitting in a chair with a woman wearing gloves speaking to the camera. The woman then holds the girls nose in place and shoves a needle through it. the woman""

Which of the following endings best completes the context?

Choices:
A. continues speaking and the woman pointing to her nose.
B. finishes the piercing and shows it to the girl in the mirror.
C. then puts tissue in the girl's nose and pushes a needle through it.
D. holds the nose in one hand while still speaking.

Reply with exactly one uppercase letter out of A, B, C, or D.
",154
44593.0,Making a lemonade,A news reporter is talking about a local fund raiser held by a nursery school. There are several people gathered to support the cause. there,C,"Context:
""A news reporter is talking about a local fund raiser held by a nursery school. There are several people gathered to support the cause. there""

Which of the following endings best completes the context?

Choices:
A. are many children helping to prepare for the event.
B. are several clips of variety ranging from action figures to comic structure.
C. is a lemonade stand set up where people are purchasing lemonade to donate money for a cause.
D. are dozens of people putting soft padded seats onto the dacha children's vehicles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",161
5516.0,Drinking coffee,"After, the dog begins to mess with the guy and the snobby lady places her dog on the ground. to pass time",B,"Context:
""After, the dog begins to mess with the guy and the snobby lady places her dog on the ground. to pass time""

Which of the following endings best completes the context?

Choices:
A. , the men walk in and out of frame.
B. , the man grabs a newspaper to read as the woman begins drinking out of bottle while two people come to get them.
C. , the dog does small tricks with the older guy's hands.
D. the lady grabs the dog's foot and use it to dig her deeper in the sand.

Reply with exactly one uppercase letter out of A, B, C, or D.
",159
7669.0,Hand car wash,"The woman throws water with the hose to the female who grabs the hose. Then, the female rinse the car with the hose. after",D,"Context:
""The woman throws water with the hose to the female who grabs the hose. Then, the female rinse the car with the hose. after""

Which of the following endings best completes the context?

Choices:
A. , the female puts on water a metal hose then washes the vehicle using the green hose.
B. , the female wash the car with her mouth, and then rinse with the hose.
C. , the woman leaves and puts the wet car on the ground.
D. , the female throws water with the hose to the woman.

Reply with exactly one uppercase letter out of A, B, C, or D.
",158
16014.0,Getting a piercing,An introduction comes onto the screen for a video about a piercing method. A woman sits and waits as she prepares to get a piercing in her cheek. she,B,"Context:
""An introduction comes onto the screen for a video about a piercing method. A woman sits and waits as she prepares to get a piercing in her cheek. she""

Which of the following endings best completes the context?

Choices:
A. will wrap her finger around the butt of the piercing to keep it out of sight and sits as she gets the piercing out of her nose.
B. lays down and receives the piercing in her cheek, then sits up to wipe her face.
C. does a small shiner on her cheek after the procedure makes it into place.
D. has a piercing cabinet, but it looks extremely ornate at the moment.

Reply with exactly one uppercase letter out of A, B, C, or D.
",184
