ind,activity_label,ctx,answer,final_prompt,len_tk_gemma2_9b_it
8799.0,Playing violin,"A band is playing and lights are flashing on a stage. A band is shown on stage, and a man is quickly playing a violin. the other instruments",A,"Context:
""A band is playing and lights are flashing on a stage. A band is shown on stage, and a man is quickly playing a violin. the other instruments""

Which of the following endings best completes the context?

Choices:
A. are played as the focus remains on the violin.
B. join in on song, hitting into one another with harmonicas and zings.
C. hit the violin and man continues playing the piano.
D. are carried off and people dance as they play along.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
30149.0,Sailing,A man is shown in someone rocky water sailing by himself in the water. the waves,A,"Context:
""A man is shown in someone rocky water sailing by himself in the water. the waves""

Which of the following endings best completes the context?

Choices:
A. become harder and the man has to hold on as the boat moves to the side ensuring that he won't fall out.
B. take him hard and he s saved many times by going down rapidly.
C. pick him up quickly, knocking him into the side.
D. are strong and the boat crashes to the water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
44889.0,Getting a tattoo,The boy seems to like it and asks him to do it on his other hand too. The man tickles the little boy's other hand too. the boy,C,"Context:
""The boy seems to like it and asks him to do it on his other hand too. The man tickles the little boy's other hand too. the boy""

Which of the following endings best completes the context?

Choices:
A. laughs and the man slaps the boy on the back.
B. is getting very upset after the trick and slightly kicks the man holding him to the side.
C. smiles and asks for more.
D. looks sad and the camera cuts to the man.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
29027.0,Camel ride,A tiger walks on top a fallen tree covered with green plants. then a iguana,A,"Context:
""A tiger walks on top a fallen tree covered with green plants. then a iguana""

Which of the following endings best completes the context?

Choices:
A. walks on a field with dead vegetation, while porcupines rest on stones.
B. is shown on a couch, it starts fighting with a man in black.
C. puts a bucket at the front of the tiger and is eating food.
D. enters the room with bees and starts to eat the leaves of the fallen tree along with the plant.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
6447.0,Playing guitarra,Two men are seen sitting down playing guitar with one another. One man uses his hands and another uses tools to play. the men,C,"Context:
""Two men are seen sitting down playing guitar with one another. One man uses his hands and another uses tools to play. the men""

Which of the following endings best completes the context?

Choices:
A. continue playing until one grabs his ear and grimaces.
B. continue to play the guitar and gradually turn it around and add new sections.
C. continue playing with one another and end by looking to the camera.
D. continue to play as the camera pans around the people playing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
36245.0,Beer pong,A group of people compete in an indoor beer pong tournament. a man in a red and black shirts,A,"Context:
""A group of people compete in an indoor beer pong tournament. a man in a red and black shirts""

Which of the following endings best completes the context?

Choices:
A. talks to the camera in a close up shot before the scene cuts away to a room filled with people playing or watching people plat beer pong.
B. walks out onto the green grass.
C. then begins to hit the ball lightly with his racket.
D. goes up to the display and places the balls in the circle.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
40192.0,Playing lacrosse,"A team is on a field, trying to get the ball from their opponents. They are playing a game of lacrosse. they",B,"Context:
""A team is on a field, trying to get the ball from their opponents. They are playing a game of lacrosse. they""

Which of the following endings best completes the context?

Choices:
A. fight over the ball to see who will win.
B. fight over the ball, trying to get it into a goal.
C. hit the ball back and forth over the net.
D. cross back and forth over the scoreboard, trying to get the ball into the goal.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
10127.0,Arm wrestling,Two men sit together at a booth and compete in an arm wrestling match. The friends gathered around watching make challenges with the arm wrestlers after the match. the men,B,"Context:
""Two men sit together at a booth and compete in an arm wrestling match. The friends gathered around watching make challenges with the arm wrestlers after the match. the men""

Which of the following endings best completes the context?

Choices:
A. stand up and stand in the middle of stage a man lifts up the man on the arm wrestling match.
B. shake hands and talk after the match.
C. side arm wrestle with available hands.
D. fight someone on the right because he is the short one.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
24273.0,Getting a tattoo,Then he applies some cream over the skin to minimize bleeding. He begins to use the tattoo machine to draw on the tattoo over the outline. he,B,"Context:
""Then he applies some cream over the skin to minimize bleeding. He begins to use the tattoo machine to draw on the tattoo over the outline. he""

Which of the following endings best completes the context?

Choices:
A. then uses scissors to finish it off.
B. also shows how he uses different colors to fill in the outline of the design.
C. gives each tattoo tattoo two or three lines on the wrist that resemble a tattoo gun.
D. applies more material and continues to draw designs that show abs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
41435.0,Dodgeball,There are about five to six young boys bouncing and jumping in an enclosed bouncy house with basketballs in their hands. The coach is guiding them by blowing the whistle as the children continue to bounce and jump. they,A,"Context:
""There are about five to six young boys bouncing and jumping in an enclosed bouncy house with basketballs in their hands. The coach is guiding them by blowing the whistle as the children continue to bounce and jump. they""

Which of the following endings best completes the context?

Choices:
A. take turns to throw the orange balls as instructed by their coach.
B. continue bouncing some and jump some.
C. do a long jump in between the bars.
D. continue skipping and hopping in between the walls as they go.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
1998.0,Playing water polo,Some boys are in the pools playing with volleyballs. there,C,"Context:
""Some boys are in the pools playing with volleyballs. there""

Which of the following endings best completes the context?

Choices:
A. is a boy carrying a metal ball and a black net on the back of his back.
B. is a man in a blue suit standing in front of them with a thick rope around his neck.
C. is a large swimming team swimming and throwing the ball around to their team mates, scoring.
D. is a game going on called soccer being played.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
2913.0,Playing pool,Two young man and a man play pool hitting white balls with a cue stick. the young man,A,"Context:
""Two young man and a man play pool hitting white balls with a cue stick. the young man""

Which of the following endings best completes the context?

Choices:
A. hits balls that land in the pocket of the pool table.
B. turn along side the pool and handle the stick using both hands.
C. again hits the balls and points to the white and the man continue shooting balls.
D. throws the white ball, followed by the man covering the white ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
17847.0,Wrapping presents,A woman is seen sitting at a table speaking to the camera and begins wrapping a present. she,C,"Context:
""A woman is seen sitting at a table speaking to the camera and begins wrapping a present. she""

Which of the following endings best completes the context?

Choices:
A. then takes out a toy gun and clips onto the toy.
B. then pins the paper up around the url and gives the girls a picture.
C. demonstrates how to properly wrap a present as well as tape up the sides and present the box in the end.
D. shows off a pink box and holds up a small violin.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
28150.0,Ironing clothes,A young child is seen using a toy iron to play with clothes and holding them up. the child,C,"Context:
""A young child is seen using a toy iron to play with clothes and holding them up. the child""

Which of the following endings best completes the context?

Choices:
A. pours over the clothing while still using his iron.
B. peels the front of the clothes off in the end to reveal more clothes and shows off toys as well as chairs.
C. continues using the toy on the clothes while looking up and smiling to the camera.
D. then irons clothes on a belt while a person cooks at the stove.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
31179.0,Decorating the Christmas tree,A person spreads out the branches on a christmas tree. The person drapes shiny tinsel strands around the tree. The person hangs christmas bulbs on the tree. a child,C,"Context:
""A person spreads out the branches on a christmas tree. The person drapes shiny tinsel strands around the tree. The person hangs christmas bulbs on the tree. a child""

Which of the following endings best completes the context?

Choices:
A. plays on the grass with a paddle.
B. takes a flashlight and pierces the christmas lights around the tree.
C. comes and watches the person decorating the tree then runs around playing.
D. cuts the leaves from the tree.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
43611.0,Playing pool,"A view is seen of a pool table, balls being triangled, and numerous people shooting the balls into the corner pockets during a competition. a woman",C,"Context:
""A view is seen of a pool table, balls being triangled, and numerous people shooting the balls into the corner pockets during a competition. a woman""

Which of the following endings best completes the context?

Choices:
A. throws the shot and everyone cheers for her.
B. has a shot made and then another takes their place.
C. walks around holding a scorecard as they play.
D. is seen speaking to the camera while others walk around the pool table and hug followed by many more socializing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
10638.0,Mooping floor,The man puts the mop into the blue mop bucket first and then he starts mopping. First he mops near the stove and the counter. then he,D,"Context:
""The man puts the mop into the blue mop bucket first and then he starts mopping. First he mops near the stove and the counter. then he""

Which of the following endings best completes the context?

Choices:
A. moves around the counter the floor sweep the points near the stove.
B. starts to cut the cake mix with knife and sharpener.
C. comes back and starts mopping in the kitchen.
D. mops on the floor that between the refrigerator and another counter.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
35616.0,Cutting the grass,A large yard is seen followed by a man moving in and out of frame. the man,C,"Context:
""A large yard is seen followed by a man moving in and out of frame. the man""

Which of the following endings best completes the context?

Choices:
A. then travels through areas while being seen moving all over the yard.
B. moves out of frame multiple times while people play soccer on the beach.
C. uses a lawn mower up and down the yard.
D. then puts a tire on a bike and installs some wheels onto it and parts of the bike.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
45850.0,Laying tile,Two women are watching the men working on the floor. Man is on the floor cleaning the terminations between the tiles. one of the man,D,"Context:
""Two women are watching the men working on the floor. Man is on the floor cleaning the terminations between the tiles. one of the man""

Which of the following endings best completes the context?

Choices:
A. is now on a rental and the other one is painting the floors.
B. cleans the other mans shoes and arms.
C. lifts the tile up revealing the exterior and outside of the building.
D. put the tile on the floor and adjust it while the other people in the room are watching him.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
33003.0,Playing ice hockey,A hockey player talks in an interview on tv. Several stills of him playing ice hockey are shown as he talks. he,A,"Context:
""A hockey player talks in an interview on tv. Several stills of him playing ice hockey are shown as he talks. he""

Which of the following endings best completes the context?

Choices:
A. continues talking as the pictures flash across the screen.
B. is then interviewed on stage and shows several more clips of him talking.
C. is having trouble scoring quickly, demonstrating several motions.
D. is then interviewed by a doctor one night in a different sterile room, where they continue talking about hockey.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
657.0,Tango,The couple spin multiple times while the audience cheers them on loudly. They continue performing their dance routine and several people on look using phones and cameras. the couple,B,"Context:
""The couple spin multiple times while the audience cheers them on loudly. They continue performing their dance routine and several people on look using phones and cameras. the couple""

Which of the following endings best completes the context?

Choices:
A. ends the dance and stand on front a crowd watching them both.
B. does one last spin and eventually takes a bow.
C. stops and walk together to the side before walking away out of the audience.
D. continue spinning and turning on the dance floor way up high.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
21281.0,Waterskiing,A person water ski in the water holding a rope attached to a boat in the river. the person,B,"Context:
""A person water ski in the water holding a rope attached to a boat in the river. the person""

Which of the following endings best completes the context?

Choices:
A. gets in the water holding the rope, then continues water skiing with the boat in the water.
B. pass on front a boat in the river while waterskiing.
C. water ski while holding the rope by fishing in the water.
D. tramples using the line, before the person water ski once more.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
21768.0,Preparing pasta,"The woman drops salt in a pot of water and turns the burners on. Once, boiling, she adds the pasta in the pot. she",B,"Context:
""The woman drops salt in a pot of water and turns the burners on. Once, boiling, she adds the pasta in the pot. she""

Which of the following endings best completes the context?

Choices:
A. rinses the pasta and puts it in a sauce tray.
B. stirs the pasta, and then empties the pot in a colander once the pasta is al dente.
C. then dabs it on a plate.
D. then pours both the pasta and the boiling water into the bowl.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
4630.0,Polishing shoes,A person is then seen wiping the boot down with a cloth and more texts show up. a close up of the silver can being opened by a hand,B,"Context:
""A person is then seen wiping the boot down with a cloth and more texts show up. a close up of the silver can being opened by a hand""

Which of the following endings best completes the context?

Choices:
A. then an image of a man riding a skateboard appear.
B. is showing the contents in it and how to use the contents on a boot.
C. is shown with several barcodes shown before the video ends.
D. and the person not attached to the boot is seen again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
7305.0,Rope skipping,Four woman and one man jump rope doing tricks with the rope. two women,C,"Context:
""Four woman and one man jump rope doing tricks with the rope. two women""

Which of the following endings best completes the context?

Choices:
A. are doing sit ups while doing something else.
B. are doing somersaults and the third woman gets a rope up and starts walking and jumping in the pit passing one rope over another.
C. turns two ropes while a woman jumps, and a woman and a man jumps alone.
D. are together and the camera pans to show them down the drain.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
34637.0,Rock climbing,The man in the bright green shirt continue climbing to the top of the wall. the man in the dark green shirt,C,"Context:
""The man in the bright green shirt continue climbing to the top of the wall. the man in the dark green shirt""

Which of the following endings best completes the context?

Choices:
A. climbed the opposite side of the wall in several different places.
B. comes close to the top of the wall moving his car from side to side.
C. continues talking to the camera.
D. climbs to the top and stands about 5 yards below the top of the wall.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
31806.0,Surfing,A person is seen riding waves on the water as well as people partying at a house. a dj,B,"Context:
""A person is seen riding waves on the water as well as people partying at a house. a dj""

Which of the following endings best completes the context?

Choices:
A. plays music in a casino behind the people.
B. is shown playing music as well as people dancing around and surfers surfing.
C. plays music and shows people sitting on the beach as well as interacting with others.
D. plays music with people on the water as well as on the boat riding.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
33640.0,Hand washing clothes,A woman is seen kneeling over a bucket on an old tv show. she,A,"Context:
""A woman is seen kneeling over a bucket on an old tv show. she""

Which of the following endings best completes the context?

Choices:
A. is seen washing clothes in the bucket while looking off into the distance.
B. pours soap in the paint and scrubs the paint off her hands over and over.
C. is removing grout from a roof and placing it into place.
D. picks up the bucket and a dog walks into frame using a knob in his hair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
34463.0,Plastering,The man in grey along with his partner begin to apply a coating on the wall together. The man in grey watches and gives tips to his friend. the man in grey and the friend,A,"Context:
""The man in grey along with his partner begin to apply a coating on the wall together. The man in grey watches and gives tips to his friend. the man in grey and the friend""

Which of the following endings best completes the context?

Choices:
A. both apply plaster together higher up on the wall and ceiling.
B. both talk about the process before paddling through the room in different outfits.
C. in gray finishes looking around the room.
D. in gray fade out and a lady appears in the room.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
18421.0,Kayaking,People are standing in a lakeside praticing how to use the rows standing next to kayaks. People on the lake is kayaking slowy. people on the lakeside,C,"Context:
""People are standing in a lakeside praticing how to use the rows standing next to kayaks. People on the lake is kayaking slowy. people on the lakeside""

Which of the following endings best completes the context?

Choices:
A. are riding sled under a blue croquet course.
B. are rowing a kayak in action.
C. sits on the kayak and get into water.
D. are standing next to rafts holding wallops in their hands and wearing green bolis aprons.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
48108.0,Removing curlers,A blonde girl twirls her hair happily as she sits in a chair. a woman,C,"Context:
""A blonde girl twirls her hair happily as she sits in a chair. a woman""

Which of the following endings best completes the context?

Choices:
A. adds makeup to her face and shows a screen with a blurry sign out title.
B. grapes a lemon, peeling them, while two peeling bulbs stand on the table next to her.
C. shows off a display of hot rollers in a case.
D. lays tile on a wall where it looks like someone lays tile.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
35491.0,Shot put,An athlete is seen standing ready in the middle of a small circle and then throws a shot put off into the distance. the man,A,"Context:
""An athlete is seen standing ready in the middle of a small circle and then throws a shot put off into the distance. the man""

Which of the following endings best completes the context?

Choices:
A. walks away shaking his arms and his throw is shown again several times.
B. then runs down and throws a shot put far off into the distance.
C. throws the shot put further off into the distance and walks away.
D. then stands back up and continues running around on huddles and celebrating.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
34992.0,Preparing pasta,"The lady grabs a noodle to show how it should look when cooked. The lady drains the water, adds sauce, and adds some of the cook water. she",C,"Context:
""The lady grabs a noodle to show how it should look when cooked. The lady drains the water, adds sauce, and adds some of the cook water. she""

Which of the following endings best completes the context?

Choices:
A. shakes the pohuurig, and spoons it into a bowl.
B. boils grated chicken and stirs it well.
C. puts it on a plate.
D. takes off the lid and takes a bite to extract the cook oil in it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
36244.0,Making a cake,A woman is standing in a kitchen surrounded by floating images of foods. She is then shown with several baking ingredients. she,B,"Context:
""A woman is standing in a kitchen surrounded by floating images of foods. She is then shown with several baking ingredients. she""

Which of the following endings best completes the context?

Choices:
A. presses tins of baking soda into a sink, and mixed with foam.
B. mixes the ingredients together and makes a bundt cake.
C. dumps the contents of a baking tube onto a white plate.
D. pours the ingredients in the pot, another woman is shown and hugs her.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
17195.0,Getting a tattoo,A man is seen speaking to the camera and leads into him holding his arm out. another man,B,"Context:
""A man is seen speaking to the camera and leads into him holding his arm out. another man""

Which of the following endings best completes the context?

Choices:
A. is seen performing a stunt while riding along alone and stops to speak to the camera.
B. is shown tattooing his arm while looking to the camera.
C. then uses a pair of scissors to cut a piece of his arm.
D. walks in and begins putting plaster onto a wall and moving around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
26436.0,Kneeling,A woman in a red top is kneeling on a blue mat. The woman rises and stretches forward and back on the mat. the woman,B,"Context:
""A woman in a red top is kneeling on a blue mat. The woman rises and stretches forward and back on the mat. the woman""

Which of the following endings best completes the context?

Choices:
A. sprayies forward mid thrust, stretches again, does flips and lands flat on her stomach.
B. returns to a kneeling position.
C. harnesses to the human body some weights.
D. uses her feet to spread her legs and kneel, the same moves she used on the mat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
29199.0,Having an ice cream,The camera follows a woman as she joins a queue. The woman the camera is following acquires ice cream from a truck. several individuals,B,"Context:
""The camera follows a woman as she joins a queue. The woman the camera is following acquires ice cream from a truck. several individuals""

Which of the following endings best completes the context?

Choices:
A. are shown at the store.
B. are shown eating ice cream and talking to the camera.
C. stand arms in an embrace as the woman's ice cream container is being taken apart.
D. receive ice cream and rub it in their faces as they sit in a truck.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
32727.0,Having an ice cream,There's a woman dressed in a sparkly golden dress is eating a magnum chocolate truffle ice cream bar. she,C,"Context:
""There's a woman dressed in a sparkly golden dress is eating a magnum chocolate truffle ice cream bar. she""

Which of the following endings best completes the context?

Choices:
A. holds both of them out towards the camera followed by crunching.
B. takes half of the ice cream, licks it with the straw, and presents it to the camera.
C. talks about her favorite flavor being chocolate.
D. is trying very hard to ignore the taste and to enjoy herself.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
35025.0,Chopping wood,Two athletes enter through a hallway then place boards into a log to stand on while chopping it down. athletes,B,"Context:
""Two athletes enter through a hallway then place boards into a log to stand on while chopping it down. athletes""

Which of the following endings best completes the context?

Choices:
A. try to stand on the board with muscles, but loses efforts with shrugging his shoulders and reaching back in.
B. compete in a chainsaw competition and saw through large logs before congratulating each other.
C. are then shown getting into jump stilts and preparing to jump.
D. solve the rubix cube before the judges.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
21744.0,Javelin throw,Several athletes compete for the javelin world championships. The russia dimitri is 3rd bronze medal in the competition. The japanese jenki is silver medal. till,B,"Context:
""Several athletes compete for the javelin world championships. The russia dimitri is 3rd bronze medal in the competition. The japanese jenki is silver medal. till""

Which of the following endings best completes the context?

Choices:
A. javelin 1990 the russian javelin champion anna rubens is strong.
B. from germany won the gold medal.
C. loesos facility there is no competition.
D. now the french have won each javelin every round.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
3956.0,Playing drums,"He busts on of the buckets and in frustration, stabs it with the stick. He replaces the bucket and starts over in his beat as a crowd gathers. he",B,"Context:
""He busts on of the buckets and in frustration, stabs it with the stick. He replaces the bucket and starts over in his beat as a crowd gathers. he""

Which of the following endings best completes the context?

Choices:
A. crashes into squares and bluffs for his short work when he breaks.
B. rearranges the buckets once again and continues drumming.
C. lays on his back on a red table, laughs and talks into the camera while looking over.
D. finishes and his friends disperse.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
15881.0,Waterskiing,A group of people are seen sitting on a dock while another group rides away in a boat. The people talk back and fourth while one man sits on a pair of skis. the boat,C,"Context:
""A group of people are seen sitting on a dock while another group rides away in a boat. The people talk back and fourth while one man sits on a pair of skis. the boat""

Which of the following endings best completes the context?

Choices:
A. continues on being shown.
B. moves through the water with people following behind.
C. takes off and the man rides in the back.
D. speeds along the water and the people follow behind the other on their snowboards.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
37729.0,Fun sliding down,A young boy is seen sitting before a ball pit and looking towards the camera. He crawls around a play area and goes down a slide. he,B,"Context:
""A young boy is seen sitting before a ball pit and looking towards the camera. He crawls around a play area and goes down a slide. he""

Which of the following endings best completes the context?

Choices:
A. joins a dog who is also crawling around.
B. continues walking around and playing in a ball pit.
C. jumps up and down as the people around him laugh and run around.
D. continues back up the slide as he does tricks in between crawls.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
4252.0,Spinning,Several other people in the class can be seen on stationary bicycles in the mirror behind the instructor. The woman is then shown on the ground demonstrating an exercise. the spin class,B,"Context:
""Several other people in the class can be seen on stationary bicycles in the mirror behind the instructor. The woman is then shown on the ground demonstrating an exercise. the spin class""

Which of the following endings best completes the context?

Choices:
A. continues to teach the way to ride around on the bike.
B. is shown again still in progress.
C. ends and the people run straight into each other.
D. begins to use a fast sort of machine that moves swiftly and gracefully.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
8166.0,Bullfighting,A matador got knocked down by a bull and the bull injured him. another matador,A,"Context:
""A matador got knocked down by a bull and the bull injured him. another matador""

Which of the following endings best completes the context?

Choices:
A. helped him get away after he was gored in the neck.
B. on a red horse killed a bull and the bull ran after the matador.
C. lost his archery pole to a bull that knocked him to the ground.
D. is injured but is shot and the bull tries to eat him.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
30441.0,Dodgeball,". a still shot picture of a man holding two balls and black words scrolling from the bottom to the top with the word and number "" jardine 77 """,D,"Context:
"". a still shot picture of a man holding two balls and black words scrolling from the bottom to the top with the word and number "" jardine 77 """"

Which of the following endings best completes the context?

Choices:
A. followed by a website in the bottom right corner of the screen declaring him the bars king.
B. .
C. is on the bottom and below each text involved a sticker with the number and the number located near the bottom of the screen.
D. is at the top.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
28811.0,Shaving,The man plays the video in reverse to look as if he's putting shaving cream on with the razor. the men,D,"Context:
""The man plays the video in reverse to look as if he's putting shaving cream on with the razor. the men""

Which of the following endings best completes the context?

Choices:
A. saddle up and prepare to ride camels.
B. change angle, the news player and shows more of the video.
C. continue playing as the man grabs his shaving cream and showing the shaved area.
D. then uses a different razor to put more hair on his face and smile to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
30972.0,Calf roping,A teenage boy on a horse spinning a rope in the air chases after a little cow. The cow is running and the boy throws the rope around its neck. it,A,"Context:
""A teenage boy on a horse spinning a rope in the air chases after a little cow. The cow is running and the boy throws the rope around its neck. it""

Which of the following endings best completes the context?

Choices:
A. causes the cow to fall over after being pulled back by the rope.
B. works and the cow walks away.
C. drops the rope and flies up into the air.
D. lets the rope go and the cow runs after it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
30504.0,Washing hands,A little girl smiles and talks to the camera. She and other children are then shown washing their hands at sinks. they,D,"Context:
""A little girl smiles and talks to the camera. She and other children are then shown washing their hands at sinks. they""

Which of the following endings best completes the context?

Choices:
A. are shown washing their arms.
B. are once again shown covered in soap and a towel and shown using their fingers.
C. are then seen doing tricks to put soap in their hands as steam hangs off of them.
D. talk about singing the birthday song or counting to know how long they should wash their hands.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
15421.0,Cleaning windows,A person is seen cleaning a window and pouring liquid into a bucket. The person holds up tools and dips them in the bucket. he,A,"Context:
""A person is seen cleaning a window and pouring liquid into a bucket. The person holds up tools and dips them in the bucket. he""

Which of the following endings best completes the context?

Choices:
A. cleans a window using several tools and looking at the window.
B. then pours water into the bucket and runs water back and fourth.
C. then pours water into a sink while the camera pans around him.
D. then brushes the window clean while still moving toward the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
34845.0,Surfing,Several pictures are shown of a beach and landscapes as well as people walking on the beach. several clips,D,"Context:
""Several pictures are shown of a beach and landscapes as well as people walking on the beach. several clips""

Which of the following endings best completes the context?

Choices:
A. are shown of people in the water posing for pictures and partying with trophies.
B. are shown of people playing water polo and speaking to the camera while surfing in a large wave.
C. are then shown of people playing sand angels while others walk near.
D. are then shown of people riding along the water and surfing the waves.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
1029.0,Kite flying,A large kite is seen flying over a beach with people wandering around on the sides. A man is seen flying the large kite while others watch him on the side. another kite,C,"Context:
""A large kite is seen flying over a beach with people wandering around on the sides. A man is seen flying the large kite while others watch him on the side. another kite""

Which of the following endings best completes the context?

Choices:
A. flies overhead and people talk about him.
B. goes off but falls back down.
C. is shown flying beside his and leads into a show of the ocean.
D. is shown flying around and a child chases him around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
18004.0,Wrapping presents,The girl shows how to wrap a gift by wrapping a plain box while kneeling on the floor. the girl,A,"Context:
""The girl shows how to wrap a gift by wrapping a plain box while kneeling on the floor. the girl""

Which of the following endings best completes the context?

Choices:
A. adds a bow and shows the finished box.
B. zooms in close to the camera and shows clips of her wrapping gifts and showing the finished gift when other female gifts are presented.
C. shows a square shaped present with padding.
D. places money on the returned gift and places a blue ribbon around the bottom of the gift.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
49497.0,Decorating the Christmas tree,A small family is seen standing in front of the camera and leads into them decorating a tree. The family stops to pose for the camera and leads into more shots of them decorating. in the end,C,"Context:
""A small family is seen standing in front of the camera and leads into them decorating a tree. The family stops to pose for the camera and leads into more shots of them decorating. in the end""

Which of the following endings best completes the context?

Choices:
A. , they all end up dressed up and eating ice cream.
B. they pan away and walk to their bedroom to look at the tree.
C. the tree is shown finished.
D. they walk away from the camera and carry on with decorating.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
821.0,Playing rubik cube,A young man solves a cube puzzle while a man stand on front him. then,B,"Context:
""A young man solves a cube puzzle while a man stand on front him. then""

Which of the following endings best completes the context?

Choices:
A. , the young man solve the cube puzzle, then he stands on front an explain.
B. , a man writes on a paper and shows the young man.
C. , the young man solves a puzzle, then he stands on front a man.
D. , the man break a cube and solve it by himself and the person by side.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
16975.0,Polishing shoes,A man is seen speaking to the camera. He shows off various objects on a table and puts lotion on a shoe. he,A,"Context:
""A man is seen speaking to the camera. He shows off various objects on a table and puts lotion on a shoe. he""

Which of the following endings best completes the context?

Choices:
A. then wipes off a shoe with a rag and presents it to the camera.
B. rubs it onto the shoe with a sponge.
C. then uses a razor to wash a shoe.
D. then rubs it all over the shoe and looks above to speak to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
17602.0,Hurling,"There is a lacrosse game going on on a really big field. There are many viewers in attendance to watch the games, one of them is recording it. the teams",D,"Context:
""There is a lacrosse game going on on a really big field. There are many viewers in attendance to watch the games, one of them is recording it. the teams""

Which of the following endings best completes the context?

Choices:
A. continue to play and they get frustrated when they don't get shot.
B. are standing on the field measuring each other.
C. play lacrosse, and the announcers are seen recording the game.
D. are wearing green and white stripes and the other blue and white.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
39425.0,Putting on shoes,The boy tries to put on another pair of shoes. The boy resumes talking to the camera while interacting with the fourth pair of shoes. the boy,A,"Context:
""The boy tries to put on another pair of shoes. The boy resumes talking to the camera while interacting with the fourth pair of shoes. the boy""

Which of the following endings best completes the context?

Choices:
A. puts on the fourth pair of shoes.
B. exits the room and returns talking again.
C. gives another little boy a high five and stops in the end to hold the shoes up to hide his disappointment.
D. undoes the laces on the second pair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
48892.0,Snow tubing,Several shots are shown of people riding in tubes as well as one grabbing one and dragging it up a hill. people,C,"Context:
""Several shots are shown of people riding in tubes as well as one grabbing one and dragging it up a hill. people""

Which of the following endings best completes the context?

Choices:
A. are seen wave and get further into the water as well as stop and hug one another.
B. are then shown growing up with tubes around them and seeing more people riding.
C. are seen bringing the tubes up the hill and beginning to ride down.
D. float down the hill carrying tubes and zoom in on others.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
