ind,activity_label,ctx,answer,final_prompt,len_tk_gemma2_9b_it
47297.0,Home and Garden,"[header] How to grow sweet william plants [title] Find out when your sweet william will bloom. [step] Due to the multiple varieties of sweet william and the different methods of growing them, you may hear conflicting information on when your flowers will grow and how long they will last. Biennial varieties bloom in their second year, and then die.",C,"Context:
""[header] How to grow sweet william plants [title] Find out when your sweet william will bloom. [step] Due to the multiple varieties of sweet william and the different methods of growing them, you may hear conflicting information on when your flowers will grow and how long they will last. Biennial varieties bloom in their second year, and then die.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Genderages plants can survive longer than female versions. In a genderage, plants can endure roughly 40 to 50 years in bloom before flowering again.
B. [title] Pick your flower from the base of a tree. [step] Simple flower harvests last for several years, so it's useful to begin doing this when the next bloom rolls up so when it flies down, the plant will add a few days to the fertility season.
C. Perennial varieties are supposed to regrow flowers year after year, but sweet william perennials usually take two years to bloom and often die before they bloom a second time. [substeps] Correct care of sweet william perennials increases the chance of reseeding, as described in the section on caring for sweet william.
D. During this time, by winter (or, as soon as the weather warms, during late spring and fall) the flowers will no longer bloom. [substeps] If you live in a dry climate and expect to transplant more flowers than you want, look for areas with high humidity during the winter months.

Reply with exactly one uppercase letter out of A, B, C, or D.
",336
34941.0,Home and Garden,"[header] How to measure your windows [title] Measure the width at three points and use the smallest measurement. [step] Use a tape measure or extendable slide rule to measure the width of the window opening at the base, middle, and top. Write down the smallest of these measurements as the width.",A,"Context:
""[header] How to measure your windows [title] Measure the width at three points and use the smallest measurement. [step] Use a tape measure or extendable slide rule to measure the width of the window opening at the base, middle, and top. Write down the smallest of these measurements as the width.""

Which of the following endings best completes the context?

Choices:
A. Be sure to measure from the surface of the jambs or frame, not from the short extensions that hold the window in place. [substeps] A slide rule with extension may result in more accurate interior measurements.
B. [substeps] If you want to use a zip-locked sliding window, you can remove the top half of the roll and insert a straight edge through the center of each roll. If you don't want to take the roll off the top, use a ruler or tape measure to get the measurements.
C. [substeps] If you need an 8 inch window opening for each room in your house, use the same measurement as with the width. If you want to measure for every square foot of your house, such as the width of your front porch, then the distance from the top of the front porch to the bottom is 1 foot.
D. Draw a straight line along the length of your window, leaving a noticeable "" clue "" of measurements around that length. [substeps] If your windows/windows/windows/windows/building use came with instructions, follow those directions.

Reply with exactly one uppercase letter out of A, B, C, or D.
",333
22795.0,Home and Garden,"[header] How to write an affirmative action plan [title] Gather demographic data. [step] The first part of your affirmative action plan typically includes information regarding the numbers of employees you currently have of different races and genders. [substeps] Federal regulations require you to analyze your workforce and employment practices, although there is no mandatory method of doing this.",B,"Context:
""[header] How to write an affirmative action plan [title] Gather demographic data. [step] The first part of your affirmative action plan typically includes information regarding the numbers of employees you currently have of different races and genders. [substeps] Federal regulations require you to analyze your workforce and employment practices, although there is no mandatory method of doing this.""

Which of the following endings best completes the context?

Choices:
A. In addition to the basic information, a current example of an affirmative action plan would include information about your recent employees' economic experiences, finances, and projected income. The work does not have to be performed by one person, but rather by another employee.
B. You may want to review sample affirmative action plans, or approved affirmative action plans in place for organizations similar to yours, to determine the best ways to collect and analyze the necessary data. For example, the department of labor has some sample affirmative action plans available for download at http: // www.dol.
C. However, government agency agencies may set up a reward program, like a rewards plan or rewards bank balance for certain companies. Since your product will likely change the numbers of situations you used in various states, you'll need to include examples to help prove that your company is the primary reason for making this change.
D. For each employee who works at a company, you must have enough reports to evaluate all company employees. If an individual employee is a member of the commission on your nonprofit, then you should get some statistics from other managers before you begin looking into how many employees you currently have.

Reply with exactly one uppercase letter out of A, B, C, or D.
",347
44775.0,Finance and Business,"[header] How to sell used camera equipment [title] Search prices online for your camera. [step] You may be tempted to try to sell your camera for the amount you bought it for. However, equipment bought in the last 10 years has gone down in value, even if you bought it new.",D,"Context:
""[header] How to sell used camera equipment [title] Search prices online for your camera. [step] You may be tempted to try to sell your camera for the amount you bought it for. However, equipment bought in the last 10 years has gone down in value, even if you bought it new.""

Which of the following endings best completes the context?

Choices:
A. To make it easier to sell your camera, keep an image of it on the internet and use it to market for cheap, cheap cameras. [substeps] Pictures in high quality should not be sold in multiple places: in a store, at a garage sale, at bike shops, or posted around, but could also be used as buyers.
B. Too many people reuse or use an older camera they aren't quite sure how to sell it for. Go to large retail locations like walmart or even opopattraction and see what prices are for the lighter equipment (mobile, digital, and other).
C. If you've found a game that you actually like, the cost might not be as high as it might have been before. This is called "" craigslist, "" and is other than the item described below.
D. Conduct a google search on your brand and model to get an idea of how much your camera is worth now. [substeps] In general camera bodies and accessories depreciate in value about 20% each year, but lenses only decrease about 10% each year if they are kept in good condition.

Reply with exactly one uppercase letter out of A, B, C, or D.
",338
18969.0,Education and Communications,"[header] How to end a letter in german [title] Be aware of your audience's age. [step] Language is constantly changing, and this is reflected in verbal as well as written communication. For older generations, it's always safer to go with a more formal letter structure and ending.",B,"Context:
""[header] How to end a letter in german [title] Be aware of your audience's age. [step] Language is constantly changing, and this is reflected in verbal as well as written communication. For older generations, it's always safer to go with a more formal letter structure and ending.""

Which of the following endings best completes the context?

Choices:
A. Since child-aged students may have more difficulty keeping up with a formal letter structure, younger students can improve their communication skills if they develop their own tone and form. [substeps] Gauge the position of your audience so that it is a reflection of what the letter is really about.
B. For younger generations, you might be able to remain more colloquial. [substeps] A good rule of thumb is to be more formal (yes, even in informal letters) with people 60 years of age and older.
C. Therefore, the letter structure may not go well with a young adult, especially if they are in a wordy frame of mind. [substeps] If your receiver will respond with a simpler "" ex-congratulations, i know you can wait for more reasons "" rather than a more formal ending, it is probably best to use a lower-grade letter structure.
D. You should also be aware of how your guests will react to your greeting; german is a very personal language. If you don't want your recipient to get on your nerves, opt for a traditional english greeting (e.g.

Reply with exactly one uppercase letter out of A, B, C, or D.
",333
4292.0,Family Life,"[header] How to travel by plane with an infant or toddler [title] Use an approved restraint if possible. [step] Lap travel, while legal for children under 2 years of age, is much less safe than traveling in an approved seat. The faa recommends that all children use a restraint on board from birth to 40 pounds.",D,"Context:
""[header] How to travel by plane with an infant or toddler [title] Use an approved restraint if possible. [step] Lap travel, while legal for children under 2 years of age, is much less safe than traveling in an approved seat. The faa recommends that all children use a restraint on board from birth to 40 pounds.""

Which of the following endings best completes the context?

Choices:
A. [title] Use a seatbelt if you are traveling over distances of less than 4 1/2 meters. [step] Less than 4 , 000 feet (8 , 260 m) can cause significant harm to an infant or toddler.
B. Although each airline has additional regulations regarding proper safety precautions, these regulations can be handled by the faa. [substeps] The faa requires that all passengers be licensed, tested, and insured, from the age of 10 to 17, for at least a year.
C. For all states, even though safety restrictions may be in place, you should still consult the faa before making your trip. The americans with disabilities act of 1967 prohibits children under the age of 14 from dangerous activity.
D. It also comes in handy because you can attach toys or pictures to the top, a mirror to the side, and a pillow to the back for comfort while sleeping. [substeps] However, in europe, australia, asia, the use of a lap belt onboard is normal and approved by their safety regulations.

Reply with exactly one uppercase letter out of A, B, C, or D.
",342
26806.0,Home and Garden,"[header] How to change the string on a lawn trimmer [title] Prepare the line. [step] The length and width of line you need varies based on your trimmer. If you purchase the wrong width of line, the trimmer will not work correctly, so don't waste your money by simply guessing at the hardware store.",A,"Context:
""[header] How to change the string on a lawn trimmer [title] Prepare the line. [step] The length and width of line you need varies based on your trimmer. If you purchase the wrong width of line, the trimmer will not work correctly, so don't waste your money by simply guessing at the hardware store.""

Which of the following endings best completes the context?

Choices:
A. If you are not sure what size line your trimmer uses, check online-the manufacturer's website often has instructions, and if not the customer service department should be able to help you. The length to which the line should be cut also varies, from around 10' to 25'.
B. [substeps] Use a marker to mark the line so you can differentiate it from other lines so you know what kind of tool to use to cut the line. If the length is the same, the string you use to cut the line may not work properly.
C. Most trimmers come with a flexible line, rather than a heavy line, so take your time to figure out the best way to customize it. [substeps] Make sure your line length is proportional to the attachment of the trimmer, so the line width will not change when you trim off a grass shoot.
D. [title] Attach the line to your trimmer with a detachable clip. [step] On both trimmers, find a start on the length portion of the trimmer and use the detachable clip to attach the entire line to it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",337
41006.0,Family Life,"[header] How to plan for retirement in your 30s [title] Discuss retirement with your partner, if you have one. [step] Work with your partner to set retirement age goals, estimate retirement expense and income, and set savings goals. Factor in their retirement accounts, if they have individual savings, and social security earnings.",D,"Context:
""[header] How to plan for retirement in your 30s [title] Discuss retirement with your partner, if you have one. [step] Work with your partner to set retirement age goals, estimate retirement expense and income, and set savings goals. Factor in their retirement accounts, if they have individual savings, and social security earnings.""

Which of the following endings best completes the context?

Choices:
A. [title] Evaluate if you'd like to finance an 401 (k) plan. [step] If you have any life goals beyond retirement or if you've already committed to retirement, you may want to consider a plan.
B. Since all of you are getting into retirement, separate your retirement income from your social security account to help figure out what's in each account and where you will be spending money per year. [title] Determine whether or not to raise money by yourself.
C. To make retirement requirements as easy as possible for both of you, you should communicate your financial situation with your partner and say the following : [substeps] "" i know you're under a bit of uncertainty about your retirement age. It doesn't hurt to set an additional financial goal for either of us to discuss.
D. Talk about how you each foresee living in retirement and about your expectations for your living standards. [substeps] For example, discuss whether you intend to save money in retirement by moving into a smaller home or condo in a location with a lower cost of living.

Reply with exactly one uppercase letter out of A, B, C, or D.
",336
34707.0,Holidays and Traditions,"[header] How to get the perfect valentine's gift for your boyfriend [title] Cook for him. [step] Take advantage of that old saying: "" the way to a man's heart is through his stomach. "" whether it's a simple dessert or a full-fledged meal, presenting your boyfriend with food is a tangible demonstration that you care.",B,"Context:
""[header] How to get the perfect valentine's gift for your boyfriend [title] Cook for him. [step] Take advantage of that old saying: "" the way to a man's heart is through his stomach. "" whether it's a simple dessert or a full-fledged meal, presenting your boyfriend with food is a tangible demonstration that you care.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Prepare him dinner the night he wakes up from work or get him something a little tastier. A one-size-fits-all box of fresh spinach makes for a fantastic challenge.
B. Here are some timeless options : [substeps] Make him cookies. Don't know his favorite kind of cookie? Now's the time to find out! Or, if you want it to be a surprise, go with classic crowd-pleasers like chocolate chip or sugar cookies.
C. It's important to show your boyfriend that you are serious about your relationship, and staying around for christmas instead of dinner is another way to show him how much you care. [substeps] Try to decide if he'd like to hang out after work each weekend, as well.
D. It isn't just the smell of bread, but a fragrance that gets him's heart on fire. Below are some of the most delicious foods suitable for a man : [substeps] Chicken chicken red wine canned soup mashed potatoes [title] Make the meal a memory of him.

Reply with exactly one uppercase letter out of A, B, C, or D.
",338
34502.0,Personal Care and Style,[header] How to do a flat top [title] Establish how much hair to take off. [step] Talk with the person whose hair you're cutting and decide how long the top and sides should be. This information can help you decide which clipper blades to purchase (see step 3).,A,"Context:
""[header] How to do a flat top [title] Establish how much hair to take off. [step] Talk with the person whose hair you're cutting and decide how long the top and sides should be. This information can help you decide which clipper blades to purchase (see step 3).""

Which of the following endings best completes the context?

Choices:
A. [substeps] Do they want it thicker around the sides, or do they want skin showing around the head? How much hair do they want to leave on top? [title] Purchase a hair clipper from a local beauty supply store or online. [step] Three major brands are oster, wahl, and andis.
B. Keep in mind that the more hair your hairstylist can cut off, the more space and extra work they'll have to put in. [substeps] As the hairdresser, you probably already have several ideas in mind when it comes to cutting your hair-but it's important to make sure you know them before you get started.
C. [substeps] Although scissors can safely cut on hair, cutting too short can result in a slightly uneven ponytail. Stay away from using nylon hair detangling gels as they may rub against your hair, damaging the sections of hair you cut while cutting.
D. Only use clippers that are larger than, say, a inch or two in length. Those with the smaller ones will not cut as deep as those with the bigger ones, so as to avoid damaging the cuticles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",338
7911.0,Pets and Animals,"[header] How to help your cat breathe easier [title] Watch out for nasal discharge. [step] Runny noses are common in cats. If your cat has some nasal discharge around her nose, it may be mucus or muco-purulent, which is mucus stained with pus.",A,"Context:
""[header] How to help your cat breathe easier [title] Watch out for nasal discharge. [step] Runny noses are common in cats. If your cat has some nasal discharge around her nose, it may be mucus or muco-purulent, which is mucus stained with pus.""

Which of the following endings best completes the context?

Choices:
A. These sorts of mucus are often yellow or green in color. [substeps] Some cats with nasal allergies may have a clear, dripping discharge from their nostrils, but this can be difficult to spot if the cat regularly licks it away.
B. While you should have your cat's and other feline's noses looked at by a vet, for example, if it is visibly bloody or has nasal infection, you should rule out any other abnormality as a cause for concern. [substeps] See your vet if your cat's nose is crusty with a foul smell.
C. Because this often manifests as bloody mucus or outside mucus, it is a good idea to watch out for any such discharge, just in case you notice it at any time. [substeps] It's possible the cat doesn't like to continue her breathing, but you may want to have it run lightly.
D. If your cat has nasal discharge, take care not to drip any of the fluid from its nostrils onto your cat. If your cat has a runny nose, and does not seem to be breathing right, or if the mucus looks milky around her nose and remains there, it may be a sign of infection.

Reply with exactly one uppercase letter out of A, B, C, or D.
",345
20806.0,Finance and Business,"[header] How to write a product review [title] Research the product. [step] In order to demonstrate to your readers that your review is reliable, make sure to conduct as much research as possible before you begin writing. A thorough knowledge of the product, its evolution and its competition will allow you to write something approaching an expert review.",A,"Context:
""[header] How to write a product review [title] Research the product. [step] In order to demonstrate to your readers that your review is reliable, make sure to conduct as much research as possible before you begin writing. A thorough knowledge of the product, its evolution and its competition will allow you to write something approaching an expert review.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Read the manufacturer's website, as well as any manufacturer information included with the product you are reviewing. Beware of publicity material released by manufacturers and retailers-readers will often stop reading if they sense that publicity material is being used rather than observations drawn from real-life experience.
B. [substeps] Typically speaking with a marketing professional or a person who knows the product (or at least knows you as a company) may prove helpful to your complaint. They will also be able to provide you with leads on a way of commensurating to your product.
C. [substeps] For instance, an review about the product's health will need to be researched by a medical professional who specializes in parameters. Research analysis (ap) involves more research, but it is effective in many ways and can be used in reviewing the diagnosis or investment risk to certain customers on a product.
D. [substeps] Ask relevant topics, important information, or other data to bring to the attention of potential customers. Ask real-world questions or things to improve your reading and experiencing of the product.

Reply with exactly one uppercase letter out of A, B, C, or D.
",335
32362.0,Family Life,[header] How to retire in mexico [title] Consider if you need to hire a relocation consultant or specialist. [step] Moving between countries can be complicated. And there's no need to learn all the details on your own.,B,"Context:
""[header] How to retire in mexico [title] Consider if you need to hire a relocation consultant or specialist. [step] Moving between countries can be complicated. And there's no need to learn all the details on your own.""

Which of the following endings best completes the context?

Choices:
A. If you are moving to mexico, you need to find your precise position, what the country and time can give you, and possibly costs points. In order to figure out how much you need to accumulate and eventually-in the fall or summer months-you'll need to find out what the country your relocated to is.
B. Relocation consultants or specialists exist that can help you with all the details your personal situation requires. Do keep in mind, however, that hiring a consultant or specialist will add to your retirement expenses, but in the long-run, it may be money well spent.
C. The problem is that while you may find the most uses in your home country, it won't offer the same kinds of benefits that a uk exit does. [substeps] Seminars are a great way to explore the different canadian destinations you visit and get some perspective while you arrange your accommodations.
D. So in order to save money and be realistic about your level of experience, examine the following of an rc truck. [substeps] Adjust the values of your emissions levels based on your family's preferred use of the vehicle: license to drive, mileage, mileage, and interest rates for relocating.

Reply with exactly one uppercase letter out of A, B, C, or D.
",333
46015.0,Personal Care and Style,"[header] How to get nice skin [title] Be consistent with any skin care routine. [step] Whatever routine you create, the important part is to be consistent. As with most things when it comes to taking care of your body, it's more important that you're doing anything at all.",D,"Context:
""[header] How to get nice skin [title] Be consistent with any skin care routine. [step] Whatever routine you create, the important part is to be consistent. As with most things when it comes to taking care of your body, it's more important that you're doing anything at all.""

Which of the following endings best completes the context?

Choices:
A. You can't put any responsibility on your skin, it takes a lot of time to complete in a day. [substeps] Like any other body type, there are a lot of aspects that create healthy skin: you don't have to worry about your skin being clean and odor-free.
B. You won't be going to bed at dawn, and neither will your friend or family, for starters. [substeps] If you want to get nice skin, you have to commit to doing as little or as much as possible every day.
C. [substeps] Consistent eating habits and exercising can help create smoother, more supple skin, and the way that you take care of your face and body can improve the quality of your skin too. If you work out everyday, consider getting some exercises.
D. That means that if you're going to be better about doing a shorter, simpler routine every day rather than sporadically doing something more complex once every two weeks, just do the simpler routine. [substeps] A routine which you can really be regular about is more likely to be something that you keep up over time.

Reply with exactly one uppercase letter out of A, B, C, or D.
",338
44573.0,Family Life,"[header] How to use kaufman cards [title] Determine what the child's speech difficulties. [step] To begin working with the kaufman cards, you must know what kit level to use. That means understanding what vowels, consonants, and syllable shapes the child has already mastered.",A,"Context:
""[header] How to use kaufman cards [title] Determine what the child's speech difficulties. [step] To begin working with the kaufman cards, you must know what kit level to use. That means understanding what vowels, consonants, and syllable shapes the child has already mastered.""

Which of the following endings best completes the context?

Choices:
A. The kaufman speech praxis test for children is often used to determine a child's level. [substeps] It's best to have a speech therapist administer the test to the child to ensure that the results are accurate.
B. [substeps] If the child struggles with identifying sounds, or has a hard time understanding terms under "" active voice, "" say "" active voice "" followed by a + or a b in between the letters. [title] Find out about the child's vocabulary.
C. How you use the cards determines which steps you take when you order the cards online, in person, and in the store. [substeps] Some online cards may offer more basic food cues, with half of it understood and the other half almost exclusively included in the kit.
D. [substeps] If the child cannot speak, ask questions like, "" what is it that is causing the straining? "" or "" what does this sound like? "" read through the cards aloud to see which words are used in speech. Note the correct pronunciation for the child's native languages, and add to the description as needed.

Reply with exactly one uppercase letter out of A, B, C, or D.
",331
13970.0,Computers and Electronics,"[header] How to wear booties [title] Choose your heel height according to your fashion style, if you can't decide which ones to get. [step] Booties come in all sorts of shapes and styles. Certain heel heights, however, are associated with certain styles.",A,"Context:
""[header] How to wear booties [title] Choose your heel height according to your fashion style, if you can't decide which ones to get. [step] Booties come in all sorts of shapes and styles. Certain heel heights, however, are associated with certain styles.""

Which of the following endings best completes the context?

Choices:
A. For example, heeled booties are often seen as being more chick fashionable, while flat ones are seen as being more casual and down to earth. [substeps] Booties with a flat heel are best for a hipster or boho look, especially if they are made from brown leather.
B. Some to talk about are : [substeps] If you are tall one foot to the side of the other and so on, your support position for this pull-up will be highest. With this in mind, however, you probably want to order the opposite foot from the other heel.
C. Common heights range from maintaining a height of 8 inches (20. 3 cm), looking different from one that is shorter, to standing for a while, as the knee height is determined by the gender of your shoes.
D. In particular, the top of your red dress, or lower also puts a wedge-shaped heel on the bottom of your shoe. Shoes with weight frames can make it look slightly higher in order to fit more easily, so for a go-to style you can pair it with something professional like skinny or houndstooth tops or skirts.

Reply with exactly one uppercase letter out of A, B, C, or D.
",333
14763.0,Pets and Animals,"[header] How to buy already trained dogs [title] Look online. [step] There are many places online where people can post ads for dogs that need homes. Many of these dogs will have had previous homes, and they may be trained already.",C,"Context:
""[header] How to buy already trained dogs [title] Look online. [step] There are many places online where people can post ads for dogs that need homes. Many of these dogs will have had previous homes, and they may be trained already.""

Which of the following endings best completes the context?

Choices:
A. Dogs with good behaviors or adequate skills are more likely to be ideal housemates and think highly of their owners, than old dogs that seem to thrive on a catalog of previous people's junk. If you think of something you believe would be right for your dog, then what will become your dog's new home? [substeps] Most of the websites will tell you what dog owners are looking for.
B. This gives you the advantage of starting your search on dog-specific classified ads. [substeps] Be wary of petfinder's scam ads, which tell other dog owners that a home is already planned to be available.
C. Enter keywords such as "" trained dog, "" "" adult dog, "" or "" housetrained "" into the search field to view a list of trained dogs being sold or offered new homes in your local area. Some websites you might try include : [substeps] Petfinder adopt a pet aspca [title] Call local breeders.
D. You can also look at brick and mortar pet shops and animal shelters, but these are probably where the dog could eventually be trained. [substeps] Consider brands of dog food available in different markets.

Reply with exactly one uppercase letter out of A, B, C, or D.
",334
47665.0,Health,"[header] How to choose a healthy meal kit service [title] Consider your personal food preferences. [step] When you go online to research different meal kit delivery services, you'll notice there are a whole bunch of options. Review what types of foods, cuisines and recipes are typically featured.",A,"Context:
""[header] How to choose a healthy meal kit service [title] Consider your personal food preferences. [step] When you go online to research different meal kit delivery services, you'll notice there are a whole bunch of options. Review what types of foods, cuisines and recipes are typically featured.""

Which of the following endings best completes the context?

Choices:
A. [substeps] If you're a picky eater or enjoy more standard american-style or comfort foods, look for options that will fit your tastes. For example, instead of getting a meal kit service that feature unique foods like bibimbap bowls or korean tacos, choose a service that features recipes like buffalo chicken sandwiches or spaghetti and meatballs.
B. This will help you find a feeding kit for those who you are traveling with. [substeps] For example, if you are visiting japan, you'll want to get a 12 ounce bag full of vegetables, fruits, whole grains, lean meats, fresh legumes, and eggs.
C. This is a great way to meet the guidelines of the services you'll be using. Some of the most common choices include : [substeps] Greek yogurt frozen vegetables fresh fruits lettuce quinoa rice pasta (whole wheat, in addition to the white rice) millet and spinach.
D. If you have great taste in what you choose, a meal kit kit might be the right option for you. [substeps] Food kit delivery services are not as easy to make and adapt to as they may seem.

Reply with exactly one uppercase letter out of A, B, C, or D.
",336
6485.0,Work World,"[header] How to make your self worth about more than your career [title] Think about what inspires you. [step] Step outside of what you may typically find inspiring--your job, money, or outward appearances. Think about what inspires your heart and soul.",B,"Context:
""[header] How to make your self worth about more than your career [title] Think about what inspires you. [step] Step outside of what you may typically find inspiring--your job, money, or outward appearances. Think about what inspires your heart and soul.""

Which of the following endings best completes the context?

Choices:
A. Do you live the role of a genius or a nerds by missing out on small moments of self-discovery? Or do you live outside of what you enjoy and deeply love? [substeps] Identify your central energy. If you care about your health, nurture it! If you love a healthy diet, look into plans to eat healthy or exercise more.
B. By examining all the things that inspire you, you can begin to see what other things matter beyond your career. [substeps] Create a list of attributes that you value in yourself and in others.
C. What goals, passions, and goals of growth can you envision in your self image? [substeps] Consider key characteristics about yourself to help you empirically feel fulfilled. For example, figure out if you enjoyed lying or molesting in school, and if so, what made you do it in the first place.
D. [substeps] If you like a certain movie, or an art show, some people can be an emotional influence, yet if you feel passionate about a certain television show, you may be drawn to it more. Think about the important ones in your life: friendships, family and a vast array of different interests.

Reply with exactly one uppercase letter out of A, B, C, or D.
",339
8922.0,Education and Communications,"[header] How to figure out your college gpa [title] Write down your grades. [step] Write down a list of what classes you took during the term. Next to each class, write down the grade you earned.",A,"Context:
""[header] How to figure out your college gpa [title] Write down your grades. [step] Write down a list of what classes you took during the term. Next to each class, write down the grade you earned.""

Which of the following endings best completes the context?

Choices:
A. Don't worry about writing down a percentage, just note the letter grade that you got. For example, your list may look something like this : [substeps] Biology: b calculus: a history: a spanish: c [title] Use a grading scale to note how many points each letter grade is worth.
B. This list could include an accredited degree in a specific field, like biology or english, or a few comparisons between the graduate school and your current gpa. Be sure to use your notes to reference or refer to your grade so you can remember what you were doing in the term during that time.
C. This will help you identify the amounts of your gpa and how you could use the extra credit you've available. [substeps] For example, if you had a ppa of 4.1 on the first day of school in grad school, write down more issues you worked on during the term.
D. Next, put on a rubber band or tape measure and mark all the students' work and school work on these marks as you begin studying. Write down the day a week or month after that, as it will help you be accurate in how you might actually have tracked to graduation.

Reply with exactly one uppercase letter out of A, B, C, or D.
",338
44188.0,Finance and Business,"[header] How to get pet life insurance [title] Assess your finances. [step] Before going after a pet life insurance policy, think critically about why you would need this coverage and how much you would want to take out. Also, you need to consider how this would impact your overall budget and income.",A,"Context:
""[header] How to get pet life insurance [title] Assess your finances. [step] Before going after a pet life insurance policy, think critically about why you would need this coverage and how much you would want to take out. Also, you need to consider how this would impact your overall budget and income.""

Which of the following endings best completes the context?

Choices:
A. Can you really afford to plan for your young pet's untimely demise? [substeps] Evaluate the kinds of costs that would generally be caused by your pet's death. If you are able to easily pay these on your own, then pet life insurance coverage may be an unnecessary expense.
B. For example, your home expenses might be $4 , 031 a month. You will need to pay $1 , 1337 a month for pet life coverage.
C. [substeps] Medical expenses can exacerbate pet life insurance premiums if you are under 250 or more years of age. If you have loved ones who are sick, for example, now is the time to budget an amount that you can expect to pay for vet care.
D. Some important things to consider include : [substeps] If your goal is to have a pet pet, and you are aware that you will need to bring along a companion, such as a sibling, mother, grandparents, or a friend. You may not need a policy if your goal is to get a job or a pet house.

Reply with exactly one uppercase letter out of A, B, C, or D.
",332
48357.0,Health,"[header] How to easily lose weight [title] Set realistic weight loss goals for yourself. [step] Setting huge goals for yourself can be a recipe for disaster. If your goals are not realistic, then you may struggle to accomplish them and eventually give up.",D,"Context:
""[header] How to easily lose weight [title] Set realistic weight loss goals for yourself. [step] Setting huge goals for yourself can be a recipe for disaster. If your goals are not realistic, then you may struggle to accomplish them and eventually give up.""

Which of the following endings best completes the context?

Choices:
A. Build a list of everything you want to achieve in your plan and then set a goal that you can achieve in a short amount of time. [substeps] For example, if you had a goal of losing five pounds every month, set a goal that you can accomplish in one month.
B. To step away from setting realistic goals and towards setting more realistic goals for yourself, you might consider asking yourself what you want to lose each month. [substeps] For example, if you have an idea of what you want to lose and your actual weight goal is to lose 150 pounds, then you may set a goal of walking 30 minutes five times a week until you reach your goal weight.
C. If your goals for yourself are realistic and by accomplishing a large goal, you will progress into just setting smaller and more manageable goals. [substeps] If your goal is to lose one pound per week, then think of it as a gradual series of goals.
D. Instead, try setting small, realistic goals that you are confident you can accomplish and then break your goal into even smaller objectives that you can work on. [substeps] For example, instead of setting a goal to lose 50 pounds, set a goal to lose 5 pounds to start.

Reply with exactly one uppercase letter out of A, B, C, or D.
",356
42701.0,Home and Garden,"[header] How to chalk a baseball field [title] Use a line chalker. [step] Line chalkers are small devices used to apply chalk to baseball fields. There are many varieties of line chalkers available, and specific directions for use vary with the product you purchase.",B,"Context:
""[header] How to chalk a baseball field [title] Use a line chalker. [step] Line chalkers are small devices used to apply chalk to baseball fields. There are many varieties of line chalkers available, and specific directions for use vary with the product you purchase.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Line chalkers pass the line in front of the ball, second from the pitching line, through the concrete surface and walls of the field. Line chalkers remove grit from the surfaces of the concrete, which a regulation chalk perimeter is and can then easily wipe off with a sweep.
B. Generally, though, you can just fill the device with marking chalk, then set it to your preferred width and wheel it across the baseball field. [substeps] Line chalkers can often be set to make either a two-inch (five cm) or four-inch (10 cm) line.
C. [substeps] This method is best when you first start. If you don't know how to use your line chalker, you'll have to focus on using a metal line chalker which is available at a sporting goods store.
D. [substeps] For example, if you want to begin the chalk sweeping effect on a baseball field you'll need to learn how to execute the chalk sweeping motion on a baseball field. You can use lines chalker can help train a coach in visual memorization, so make sure you figure out the operating concepts carefully when you're practicing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",347
34608.0,Home and Garden,"[header] How to plant a child friendly garden [title] Avoid planting toxic plants. [step] A child-friendly garden should ideally be free from toxic plants, particularly ones that may look inviting. Plants with berries that look edible but are actually toxic should be avoided.",C,"Context:
""[header] How to plant a child friendly garden [title] Avoid planting toxic plants. [step] A child-friendly garden should ideally be free from toxic plants, particularly ones that may look inviting. Plants with berries that look edible but are actually toxic should be avoided.""

Which of the following endings best completes the context?

Choices:
A. Try to avoid plants that have fruit flowers, flowers containing toxic chemicals that might harm the child, or grapes that may be poisonous to the child. [substeps] If you have a succulent garden, for example, you may ideally wish to plant an aloe vera plant, which is an amazonite plant that is pleasantly plump.
B. Toxic plants include : [substeps] Azaleas aloes columbines parakeets plulopids grapefruit brown berry [title] Plant every two to three weeks in good weather. [step] This is by no means a short-term water requirement but it has been shown to help the whole plant grow better.
C. These plants include nightshade, ivy, laburnum and yew. [substeps] It's important to warn children about not touching plants such as poison ivy, nettles, and thistles as they may encounter these elsewhere (but hopefully not in your garden).
D. Plants with seeds that are important for a child's health but are too immature or have difficulty with reproducing-such as pansies, tulips, roses, daisies, and tall grass-may not thrive. [title] Maintain a garden with compact, well-groomed gardens.

Reply with exactly one uppercase letter out of A, B, C, or D.
",343
