ind,activity_label,ctx,answer,final_prompt,len_tk_phi3_mini_4k_instruct
16912.0,Computers and Electronics,"[header] How to convert a libreoffice spreadsheet into a database for mail merge documents [title] Put all your mail merge information into a spreadsheet file (. Ods). [substeps] Put headings in the first row to serve as labels for your information. An example of headings would be the words "" firstname "", "" lastname "", "" address "", "" state and zip "".",B,"Context:
""[header] How to convert a libreoffice spreadsheet into a database for mail merge documents [title] Put all your mail merge information into a spreadsheet file (. Ods). [substeps] Put headings in the first row to serve as labels for your information. An example of headings would be the words "" firstname "", "" lastname "", "" address "", "" state and zip "".""

Which of the following endings best completes the context?

Choices:
A. Put all your mail merge information into a word processing program with just a few keystrokes. Save your new url and press "" save.
B. Fill columns with the actual data that will be merged into your document, one contact per row. The contact data should match the first row header.
C. Place enough headings in each list, that the spreadsheet is called a database. If you align the headings with rules defined by the formatting system, then you can see the significance of your database.
D. Here's how to identify them correctly: an "" l "" means a web address, and vice versa. Have a separate server for your private ip address and a separate server for your individual email.

Reply with exactly one uppercase letter out of A, B, C, or D.
",280
13296.0,Food and Entertaining,"[header] How to feed a lory or lorikeet [title] Purchase pre-made nectar from a pet store. [step] Nectar is the main source of food for lorikeets kept in captivity. Without nectar, your lorikeet will not thrive and could possibly die.",B,"Context:
""[header] How to feed a lory or lorikeet [title] Purchase pre-made nectar from a pet store. [step] Nectar is the main source of food for lorikeets kept in captivity. Without nectar, your lorikeet will not thrive and could possibly die.""

Which of the following endings best completes the context?

Choices:
A. [substeps] An alternative to natural nectar is chick eggs. Babies can eat these, but only after they have pupated.
B. To serve your lory nectar, simply follow the directions on the product you purchase. Some popular types of products include : [substeps] Liquid foods that don't require you to add water.
C. Buy pre-made nectar yourself from a pet store. Choose a quality nectar that has high glucose content.
D. [substeps] The amount of nectar you provide as the food will depend on the type of bird you're raising. Non-canlaying lorikeets, for example, usually require about one cup of nectar per bird, while young lorikeets can receive just as much nectar.

Reply with exactly one uppercase letter out of A, B, C, or D.
",300
38081.0,Computers and Electronics,[header] How to make a brochure in adobe illustrator [title] Prepare your file by making it print ready. [substeps] Create a letter size document (11x8.5 inches) and change the document color mode to cmyk. You can do this by going to file] document color mode] cmyk color.,B,"Context:
""[header] How to make a brochure in adobe illustrator [title] Prepare your file by making it print ready. [substeps] Create a letter size document (11x8.5 inches) and change the document color mode to cmyk. You can do this by going to file] document color mode] cmyk color.""

Which of the following endings best completes the context?

Choices:
A. Click on view in the lower right hand corner of the document. Go to format] insert, typewrite or import image.
B. Add color swatches such as red, pink, green, yellow and dark yellow. Keep in mind that you can also choose your own colors.
C. Paste this document to a toolbar and ensure that the font is in the right color blue and black. [title] When the page has been edited be you erasing jotting in a bunch of text and using lines for special overviews [title] Go to photoshop and cut out the documents.
D. [title] Create a text code, if needed, and change the font color to 2501.256 (1689). [title] Paste the picture image into the text code and save.

Reply with exactly one uppercase letter out of A, B, C, or D.
",300
16399.0,Family Life,"[header] How to start walking for exercise [title] Find a good place to walk. [step] Generally, the locations for walking have a flat terrain, straight path, smooth surface and minimal traffic. The convenient choice would be the neighborhood around your block, but if the road is too steep, curvy or just not what you're looking for, you might want to consider other areas around your town.",B,"Context:
""[header] How to start walking for exercise [title] Find a good place to walk. [step] Generally, the locations for walking have a flat terrain, straight path, smooth surface and minimal traffic. The convenient choice would be the neighborhood around your block, but if the road is too steep, curvy or just not what you're looking for, you might want to consider other areas around your town.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Bicycle routes are typically also good options. If you're a beginner, the chances are good you'll find a local trail that's easy to follow.
B. [substeps] Ensure you are wearing appropriate footwear as walking puts a bit of pressure on your feet which can cause pain. Also, be sure you are wearing the correct footwear for the weather.
C. [substeps] If possible, find a public park. You might even want to stop in an actual parking lot in your neighborhood.
D. [substeps] You want a place that has a lot of traffic, not an area where people might be stopping. This can take a bit of time and effort, so find a safe and distraction free area to walk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",304
14866.0,Computers and Electronics,"[header] How to configure voip using the cisco phone adapter [title] Connect the device, power supply and phone set. [step] Plug in the power supply then connect the device into your broadband router or gateway with an ethernet cable and your phone into port 1. You should see the green lights.",C,"Context:
""[header] How to configure voip using the cisco phone adapter [title] Connect the device, power supply and phone set. [step] Plug in the power supply then connect the device into your broadband router or gateway with an ethernet cable and your phone into port 1. You should see the green lights.""

Which of the following endings best completes the context?

Choices:
A. [title] Connect the ethernet (green) to your wi-fi port and the internet to wi-fi port 1. [step] The lan adapter should be compatible with the router.
B. [title] Connect the device to the router. [step] You should see' power' icons on the back of the phone.
C. [title] Find your device's ip address. [step] Once the device is powered and connected, pick up the phone handset and dial * * * * (four stars) for the configuration menu.
D. For the iphone, the power supply is charging. Do not attempt to disconnect it at this point.

Reply with exactly one uppercase letter out of A, B, C, or D.
",264
45172.0,Health,"[header] How to prevent headaches after air travel [title] Try ibuprofen. [step] Oftentimes, headaches that occur during or after flight are due to a sudden change in altitude. The painkiller ibuprofen may effectively prevent altitude related headaches before they begin.",D,"Context:
""[header] How to prevent headaches after air travel [title] Try ibuprofen. [step] Oftentimes, headaches that occur during or after flight are due to a sudden change in altitude. The painkiller ibuprofen may effectively prevent altitude related headaches before they begin.""

Which of the following endings best completes the context?

Choices:
A. [substeps] To make sure ibuprofen is safe for you, purchase ibuprofen in the main aisle of your car. To take it, only apply to the wound, or pull it out before you hit the ground.
B. [substeps] Follow the steps above for ibuprofen. If you do not already have a painkiller, purchase one in health food stores.
C. Only use an effective ibuprofen for up to one month or more. This should not interfere with your daily flight.
D. [substeps] In a recent study, hikers preparing for a high altitude journey were given doses of ibuprofen in the 24 hours prior to their journey. A little over 40% of hikers who took ibuprofen developed altitude-related headaches and nausea.

Reply with exactly one uppercase letter out of A, B, C, or D.
",304
42265.0,Home and Garden,"[header] How to clean food coloring off skin [title] Wash the stain with warm water and soap. [step] Be sure to rub the area with soap to get a good lather. Sometimes, this is all you need in order to get the dye off.",B,"Context:
""[header] How to clean food coloring off skin [title] Wash the stain with warm water and soap. [step] Be sure to rub the area with soap to get a good lather. Sometimes, this is all you need in order to get the dye off.""

Which of the following endings best completes the context?

Choices:
A. [title] Rub your garment in a circular motion with your hand or with a paper towel until all of the stain has been removed. [title] Rinse your garment with warm water.
B. Keep your skin damp, and don't dry it off yet. [title] Get some non-gel toothpaste.
C. Don't worry if this stain doesn't come off completely, since the stain is a part of what makes a dye coloring agent. [title] Wipe off any excess dye with a cotton ball.
D. One alternative is to soak a q-tip in a bit of warm water. You can place the q-tip in a bowl, since the water will dilute it better.

Reply with exactly one uppercase letter out of A, B, C, or D.
",273
35575.0,Health,"[header] How to create a chart from a pivot table [title] Launch the microsoft excel application. [title] Browse to, and open, the file containing the pivot table and source data from which you want to create a chart. [title] Decide on the statement you want your pivot chart to represent.",A,"Context:
""[header] How to create a chart from a pivot table [title] Launch the microsoft excel application. [title] Browse to, and open, the file containing the pivot table and source data from which you want to create a chart. [title] Decide on the statement you want your pivot chart to represent.""

Which of the following endings best completes the context?

Choices:
A. [substeps] This decision will determine how you craft your pivot chart. The style of the chart and the columns that are used will depend on this one statement of conclusion.
B. [title] Wait for the pivot table to print out. [step] When it does print out, transfer it into your existing clipboard.
C. [step] Your statement might be "" html data columns "", "" braille data charts "", "" gimpcharts data columns "", "" weitzdale data columns "", etc. [title] Explore the pivot table decor table.
D. [step] It may be a series of columns (1), rows (2), numbers (3), sub-columns (4), or horizontal columns (5). [title] Navigate to the pivot table you want to make by selecting the view tab (right click the column) and selecting "" slide.

Reply with exactly one uppercase letter out of A, B, C, or D.
",298
38152.0,Education and Communications,"[header] How to read histograms [title] Recognize the difference between a bar chart and a histogram. [step] Bar charts and histograms are similar, but with some very specific differences. A bar chart groups numbers into categories, while histograms group numbers into ranges.",A,"Context:
""[header] How to read histograms [title] Recognize the difference between a bar chart and a histogram. [step] Bar charts and histograms are similar, but with some very specific differences. A bar chart groups numbers into categories, while histograms group numbers into ranges.""

Which of the following endings best completes the context?

Choices:
A. Histograms are generally used to show the results of a continuous data set such as height, weight, time, etc. [substeps] A bar graph has spaces between the bars, while a histogram does not.
B. The category distinction is often earned by the number of cells in a series, which are grouped together in a single column. A bar chart generally uses only the average number of cells in a row, not all of the cells in a column are in the same column.
C. These bar charts can describe what the company makes, where the bar supplies is, what temperature the bar serves and how much bar costs. To read a bar chart, find the date where the bar is located on a page you want to review and then click on it to see if the bar's location varies significantly in appearance.
D. The distinction is getting more and more narrow over time. [substeps] Determine if the bars represent the total number of calories a friend should consume per day or if they each list 10 (100 grams) total calories.

Reply with exactly one uppercase letter out of A, B, C, or D.
",338
8415.0,Relationships,"[header] How to attract an alpha male [title] Practice good posture to show confidence. [step] By practicing the physical act of appearing confident, you will actually start to feel more confident. Stand with your feet shoulder-width apart, hold your chin up, relax your shoulders, and breathe deeply.",C,"Context:
""[header] How to attract an alpha male [title] Practice good posture to show confidence. [step] By practicing the physical act of appearing confident, you will actually start to feel more confident. Stand with your feet shoulder-width apart, hold your chin up, relax your shoulders, and breathe deeply.""

Which of the following endings best completes the context?

Choices:
A. It may feel like hunching over, but you're actually putting considerable tension in your muscles. If that's why you feel that way, then you're dressing to impress.
B. If you've got downtime in your schedule, try to calm down. [substeps] Keep your posture long as you work on a healthy body image.
C. This will naturally make you seem more attractive to anyone who's around you. [substeps] The more you practice good posture, the more natural it will feel.
D. All of these actions will also tell him how proud you are of your power as an alpha male. Examples of good posture are : [substeps] Keeping your chin up, and your hands at your sides.

Reply with exactly one uppercase letter out of A, B, C, or D.
",286
23201.0,Computers and Electronics,[header] How to travel without stress [title] Allow extra time. [step] Things go wrong during travel all the time. Allow yourself extra time to plan all the details of your trip.,C,"Context:
""[header] How to travel without stress [title] Allow extra time. [step] Things go wrong during travel all the time. Allow yourself extra time to plan all the details of your trip.""

Which of the following endings best completes the context?

Choices:
A. Traveling on calendar day can greatly increase your stress. Expect details that have not always been discussed with you.
B. This may seem time-waster, but studies show that when you remember a last trip, it's able to feed your dormant feelings. Plan as little as one or two weeks, instead of three or four.
C. Whether it's budgeting your expenses or going to the airport, allow yourself more than enough time to get things done. You'll avoid a lot of stress if you know that you have made the necessary reservations and feel confident that you will always arrive on time.
D. This will reduce stress on you as you travel because you'll be pursuing the destinations you've always wanted to visit. If you're planning on being outside in the world, spend some time soaking in nature, reading books, and even watching a movie.

Reply with exactly one uppercase letter out of A, B, C, or D.
",282
38229.0,Sports and Fitness,[header] How to become an olympic fighter in taekwondo [title] Sign up for a taekwondo class. [step] Choose a usa taekwondo affiliated school which teaches olympic style taekwondo. These are recognized by the us olympic committee and the national governing body for taekwondo in the united states.,A,"Context:
""[header] How to become an olympic fighter in taekwondo [title] Sign up for a taekwondo class. [step] Choose a usa taekwondo affiliated school which teaches olympic style taekwondo. These are recognized by the us olympic committee and the national governing body for taekwondo in the united states.""

Which of the following endings best completes the context?

Choices:
A. This body educates coaches and checks their background for safety, so you can be sure that you are being trained safely and conscientiously. [substeps] Use the team usa taekwondo club locator app on the team usa website to find a local school.
B. The program educates you on both warrior-and/or bully fighting in boxing and judo. It also gives you will skills that will help you balance your skills in fighting and lower your initial injuries.
C. [substeps] The regular classes consists of jitsu, or stretching, knee presses, sit ups, and landings with the moves of a squat-down fighter. Practice yoga as part of your "" work-up.
D. Elite students from high schools and gyms will have the best chance of achieving entry level classes in a new facility. [title] Learn how you can improve your technique.

Reply with exactly one uppercase letter out of A, B, C, or D.
",333
6145.0,Finance and Business,"[header] How to promote your business through newsletters [title] Create a simple newsletter template in microsoft word, but if you have microsoft publisher, you can create a fancier template. [step] You have plenty of newsletter template options within microsoft publisher, but if you don't like any of those, check out the online template collection at microsoft office online. [title] Click on the template you want to use.",C,"Context:
""[header] How to promote your business through newsletters [title] Create a simple newsletter template in microsoft word, but if you have microsoft publisher, you can create a fancier template. [step] You have plenty of newsletter template options within microsoft publisher, but if you don't like any of those, check out the online template collection at microsoft office online. [title] Click on the template you want to use.""

Which of the following endings best completes the context?

Choices:
A. [step] It should be sitting on a pushup bar directly in front of you in microsoft office. Once you first see it, click on the button with the name "" create template.
B. [step] Click on create site to create a sponsored newsletter. Then click on "" buy it! "" but keep in mind, you will wish to entice a balance between sales and expansion in your newsletter.
C. [step] In the customize box, choose the color scheme you want. Using the same colors that are in your logo or other branding materials is a nice touch for a sense of consistency.
D. [step] If you keep seeing a number of templates that interest you or that are up for adoption right now, click directly on the template you want to use. There's no need to go right click on the description.

Reply with exactly one uppercase letter out of A, B, C, or D.
",326
46215.0,Finance and Business,"[header] How to tell someone you can't cash their check [title] Explain to the customer, that because they do not have an account at the bank, you are unable to cash their check. [step] Do this in an apologetic manner, by talking in a calm, empathetic voice. [title] Wait for the customer to respond.",D,"Context:
""[header] How to tell someone you can't cash their check [title] Explain to the customer, that because they do not have an account at the bank, you are unable to cash their check. [step] Do this in an apologetic manner, by talking in a calm, empathetic voice. [title] Wait for the customer to respond.""

Which of the following endings best completes the context?

Choices:
A. [step] Perhaps you will have to wait for a few minutes to be heard, or alternatively, they may respond in a more sympathetic manner. You will also have to give the customer some extra money.
B. [step] Do not worry if the customer does not respond right away. If they do reply, let them know: "" i did not mean to force you to cash this check, i am asking you to cash it for me.
C. [step] If they do not answer, try re-speaking to them in a loving and understanding manner. You can either hand them the check in the store, or send them a gift card from a friend who made it for you.
D. [step] Often customers may become upset and ask why. This is when you must explain to them that it is the bank's policy.

Reply with exactly one uppercase letter out of A, B, C, or D.
",308
33620.0,Food and Entertaining,"[header] How to replace an empty ink cartridge [title] Write down the printer brand and model number. [step] You will need to know both in order to find the correct replacement ink cartridges. If you can't find the model number, check the documentation that came with your printer.",D,"Context:
""[header] How to replace an empty ink cartridge [title] Write down the printer brand and model number. [step] You will need to know both in order to find the correct replacement ink cartridges. If you can't find the model number, check the documentation that came with your printer.""

Which of the following endings best completes the context?

Choices:
A. [title] Make sure you have a replacement ink cartridge in your printer. [step] When replacing ink cartridge wheels with brushes, you may need to change the size, type, and label on the ink cartridge to ensure it has the correct replacement ink.
B. [title] Look for a small blemish. [step] If you have a wet ink cartridge that needs replacing, check for a patch on the cartridge to find it.
C. You may find the model number online or buy a registration kit in order to use the printer for ink scrapping. [substeps] Write down the kit's date, the type of ink cartridge you have, and the ink that came with it.
D. [title] Turn on your printer and open the lid/flap that encloses the cartridges. [step] The cartridges should slide to the center of the printing area.

Reply with exactly one uppercase letter out of A, B, C, or D.
",320
37519.0,Health,"[header] How to kill mosquitoes [title] Find a large box fan. [step] You can purchase a high-volume fan which sucks air in rather than out when compared to traditional fans from a home improvement store or a department store. Choose one with a metal frame, since you'll be using magnets in this trap.",A,"Context:
""[header] How to kill mosquitoes [title] Find a large box fan. [step] You can purchase a high-volume fan which sucks air in rather than out when compared to traditional fans from a home improvement store or a department store. Choose one with a metal frame, since you'll be using magnets in this trap.""

Which of the following endings best completes the context?

Choices:
A. With this and a few other supplies, you can create a trap that will reduce the number of mosquitoes around at least in the short term. Its effect on long-term populations is unknown, but following the advice in the breeding prevention section as well is recommended.
B. [substeps] Ideal temperatures range from 68 to 72 degrees fahrenheit (24 to 24 degrees celsius) for mosquito control, and the air temperature is neither too cold nor too hot for mosquito control. [title] Use catnip or a young succulent for your enclosure.
C. [substeps] Choose a cotton swab for pulling dirt out of the box. Get creative and try stitching rags or beads onto the box fan if your yard provides it.
D. [substeps] Read reviews of the product you buy to get an understanding of the best features possible. [title] Lay out a thick towel nearby so that mosquitoes won't get in the way.

Reply with exactly one uppercase letter out of A, B, C, or D.
",351
43809.0,Relationships,[header] How to help your bi friend come out [title] Make sure that your friend knows that bisexuality is okay. [step] Tell them you have a positive attitude towards lgbt people. Try to find out if they also respect lgbt people.,B,"Context:
""[header] How to help your bi friend come out [title] Make sure that your friend knows that bisexuality is okay. [step] Tell them you have a positive attitude towards lgbt people. Try to find out if they also respect lgbt people.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Women can have an issue, and it should be addressed in a positive light. If you think your friend is gay or lesbian, but they are not fully lgbt, put that stick in their shoe.
B. If you find out that your friend hates/disrespects lgbt people, don't try this method with them. [title] Invite your friend to an appropriate location.
C. If they don't, you could also try to find out more about this topic with a close friend or family member. [substeps] For example, you might try saying, "" do you know that..."", "" i feel..."" and asking them if they accept this topic.
D. [substeps] Explain your beliefs if you don't know what they believe to be true. For example, "" i believe in bisexuality because of my religious views.

Reply with exactly one uppercase letter out of A, B, C, or D.
",299
20441.0,Health,"[header] How to organize your belongings [title] Figure out what you need, and only what you need. [step] Your backpack, work bag, or purse is likely to be the place you store the belongings you use most often. After all, you carry it with you most of the day, so it must be storing the important items.",B,"Context:
""[header] How to organize your belongings [title] Figure out what you need, and only what you need. [step] Your backpack, work bag, or purse is likely to be the place you store the belongings you use most often. After all, you carry it with you most of the day, so it must be storing the important items.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Although you may not take things like pencils, pens, and erasers with you everywhere, try to remember not to bring used items in those areas, as they often contain stains. Oftentimes, these items end up in your bag as well.
B. That being said, most people have a way of stuffing items in there and gradually accumulating junk. So start by emptying the bag out, completely.
C. Think about the task, and determine what you'll use it for. [substeps] You might want to keep it non-perishable or even airtight.
D. [substeps] Many people carry backpacks for other reasons. If you live with a roommate, ask them what things you need most often.

Reply with exactly one uppercase letter out of A, B, C, or D.
",294
33009.0,Family Life,"[header] How to use a baby bath tub [title] Decide if your baby needs a bath. [step] Babies, especially young babies, don't need to bath everyday. Before you decide to bathe your baby, take a few minutes to determine if they need a bath that day.",D,"Context:
""[header] How to use a baby bath tub [title] Decide if your baby needs a bath. [step] Babies, especially young babies, don't need to bath everyday. Before you decide to bathe your baby, take a few minutes to determine if they need a bath that day.""

Which of the following endings best completes the context?

Choices:
A. If your baby needs a bath monthly, you can offer a bath at bedtime. If your baby needs a bath every 3-4 weeks, simply opt for a cup or two.
B. Make sure your baby is well-fed and rests before you bathe them. Since babies can age very quickly, you don't want to have to wait until they get older to give them a bath.
C. If they are not fussy, you may have to water them a couple of times, but that's okay. You can also create a bathing schedule to help you bathe your baby.
D. Keep some of the following ideas in mind when deciding if you need to bathe your baby : [substeps] Babies under two to three weeks old should only have sponge baths. You can give a tub bath once the umbilical cord has fallen off and the stump has healed.

Reply with exactly one uppercase letter out of A, B, C, or D.
",314
14634.0,Youth,"[header] How to look good for a party [title] Groom your hands and feet. [step] Finger nails can play a big role in your overall look. Before the day of the party, make sure you clean up your fingernails.",B,"Context:
""[header] How to look good for a party [title] Groom your hands and feet. [step] Finger nails can play a big role in your overall look. Before the day of the party, make sure you clean up your fingernails.""

Which of the following endings best completes the context?

Choices:
A. Don't worry how you look, but make sure to do it in the shower everyday (between applying soap and body wash or regular soaps). You don't want to smell bad (which is okay), but you also want to make sure your hands and feet are clean and healthy.
B. This includes trimming your nails and removing old nail polish. [substeps] If you are wearing shoes that show your toes, be sure to clean up your toenails as well.
C. Dry nail polish allows makeup to drip off, so a quick and very simple hand wash can seem over-the-top. You can also just use a buff or cream makeup remover to clean up your nails.
D. A fresh manicure or polish can also help your nails become loose and ready to go. [title] Make sure to wear your headphones.

Reply with exactly one uppercase letter out of A, B, C, or D.
",305
32610.0,Pets and Animals,"[header] How to care for persian cats [title] Start brushing your cat's fur at an young age. [step] To make sure that your persian accepts being brushed a lot, you will have to start brushing her at an early age. From day one, make a point of brushing your kitten so that she gets used to this experience.",B,"Context:
""[header] How to care for persian cats [title] Start brushing your cat's fur at an young age. [step] To make sure that your persian accepts being brushed a lot, you will have to start brushing her at an early age. From day one, make a point of brushing your kitten so that she gets used to this experience.""

Which of the following endings best completes the context?

Choices:
A. Continue brushing your cat until she starts to accept brush grooming. Once your cat stops using an object, you can start changing the use of it.
B. If you don't start brushing her at an early age, she may develop a dislike for being brushed that can ultimately make it much harder to maintain her coat. [substeps] One way to help your cat accept being brushed is to brush her right before a mealtime.
C. Begin with a one-minute grooming session and take measures to prevent any accidental grooming from happening. The only time you will even begin brushing your persian's fur is when you first bring her home.
D. If you've never been to the shelter before, start by hand brushing your persian cat. [substeps] Use a slicker brush or a soft brush or comb to work the fur.

Reply with exactly one uppercase letter out of A, B, C, or D.
",322
40605.0,Computers and Electronics,[header] How to determine if you should quit facebook [title] Notice how often you use facebook. [step] Start by considering how much time you spend on facebook on a daily basis. Do you change your facebook status every hour on the hour? Do you end up scrolling through your newsfeed for way too long? Do you tend to check your facebook a little too often? These may be signs that you are spending too much time on facebook.,C,"Context:
""[header] How to determine if you should quit facebook [title] Notice how often you use facebook. [step] Start by considering how much time you spend on facebook on a daily basis. Do you change your facebook status every hour on the hour? Do you end up scrolling through your newsfeed for way too long? Do you tend to check your facebook a little too often? These may be signs that you are spending too much time on facebook.""

Which of the following endings best completes the context?

Choices:
A. [title] Analyze what you do on a daily basis. [step] If you review every day what you do on a daily basis is there are likely to be patterns in your daily habits.
B. [title] Notice if you report to facebook's news feed only. [step] Ask yourself if you spend more time gossiping, snooping around, or randomly checking facebook.
C. [substeps] You can also think about your facebook use on a weekly basis. For example, maybe you spend an average of two hours a day on facebook.
D. [substeps] Facebook often asks for news in a very new area of your life. If you only just met someone, they may ask you for notifications they haven't seen in awhile.

Reply with exactly one uppercase letter out of A, B, C, or D.
",307
25209.0,Finance and Business,[header] How to start a film production company [title] Decide what kind of work you want to produce. [step] Another basic aspect of a film production company is your company's vision. This is the kind of work you see yourself producing as a team.,D,"Context:
""[header] How to start a film production company [title] Decide what kind of work you want to produce. [step] Another basic aspect of a film production company is your company's vision. This is the kind of work you see yourself producing as a team.""

Which of the following endings best completes the context?

Choices:
A. Imagine that working for someone else doing the same thing is very hard. Take an outline of your career goals and determine how you plan to achieve them.
B. You will want a lot of sets, many sides for marketing, many stories to write, a number of panels on your website, and maybe even just a great movie to make. Be sure you have a solid idea of what kind of work you want to produce.
C. The more ideas you have in mind, the better you want to do. [substeps] The goal is to create your company's vision as a whole, without having your ideas overshadow theirs.
D. Film production companies focus on a variety of different types of films. Spend some time carving out your company's niche before moving forward.

Reply with exactly one uppercase letter out of A, B, C, or D.
",272
34567.0,Youth,"[header] How to dress like a "" rocker "" [title] Try out ripped jeans. [step] If you want to get that unkempt cool swag in your style, try out some jeans with well-placed rips. Carefully take a razor to the knees of an old pair of jeans and cut some well-placed holes in them and you'll be screaming "" rocker.",D,"Context:
""[header] How to dress like a "" rocker "" [title] Try out ripped jeans. [step] If you want to get that unkempt cool swag in your style, try out some jeans with well-placed rips. Carefully take a razor to the knees of an old pair of jeans and cut some well-placed holes in them and you'll be screaming "" rocker.""

Which of the following endings best completes the context?

Choices:
A. "" wash and then run the jeans through the washing machine. [substeps] You can also try pairing jeans with a tank top to easily add that 80s/glam vibe to your look.
B. "" slip on ratty, ratty old sneakers or a pair of old converse and some dark green socks. Wear these torn or exposed jeans and get dressed like a rocker.
C. "" [title] Pair ripped jeans with a tee, sport coat, of course. [step] You can dress up any outfit from a start with torn jeans but often that's not possible and it's best to cut or mix up a major outfit or two.
D. "" or, just wear the heck out of a pair of jeans you've already got and wait until they distress themselves for a more authentic tattered look. Loose-fitting or slimmer styles both look cool with distressed holes and tattered rips.

Reply with exactly one uppercase letter out of A, B, C, or D.
",364
16817.0,Health,"[header] How to avoid getting the flu in winter [title] Get the flu shot every year. [step] Every person over the age of 6 months should get a flu shot every year, usually in the early fall before flu season begins. There are a few different flu shots available, so ask your doctor or pharmacist which vaccine is right for you.",B,"Context:
""[header] How to avoid getting the flu in winter [title] Get the flu shot every year. [step] Every person over the age of 6 months should get a flu shot every year, usually in the early fall before flu season begins. There are a few different flu shots available, so ask your doctor or pharmacist which vaccine is right for you.""

Which of the following endings best completes the context?

Choices:
A. The most common flu vaccines are chlorhexidine, fluconazole, griseofulvin, and neuronoxiclovir. [substeps] The proper dosage for you should be 1-600 mg once a day.
B. Get your flu shot at a doctor's office, clinic, pharmacy, college health center, or even in some schools and workplaces. [substeps] Last year's shot won't protect you from this year's flu-get a shot every year.
C. [substeps] Flu shots can be given as an infant, as an adult, or during pregnancy. For children between the ages of two and five years old, the flu can be given as an injection into the child's brain.
D. [substeps] Some vaccines also require people to have a provisional vaccination at least every one year. See if your doctor specifies the brand, type, species, and year of the flu for medical assistance with choosing a shot that will meet your needs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",362
32072.0,Food and Entertaining,"[header] How to make modeling clay in a slow cooker [title] Preheat the slow cooker. [step] To ready your slow cooker for cooking the clay, it's important to preheat it. Plug it in, and set the temperature to low.",A,"Context:
""[header] How to make modeling clay in a slow cooker [title] Preheat the slow cooker. [step] To ready your slow cooker for cooking the clay, it's important to preheat it. Plug it in, and set the temperature to low.""

Which of the following endings best completes the context?

Choices:
A. That will allow the slow cooker to heat up slowly. [substeps] While children can help with the measuring and mixing of the ingredients, an adult should handle preparing and heating the slow cooker.
B. Cover the slow cooker and leave it somewhere out of the way where it won't be disturbed as it cooks. Doing this early will make your clay easy to mix and smooth.
C. Avoid getting hot coals inside the slow cooker. [substeps] Make sure there are no ashes or scraps of food stuck onto the bottom of the slow cooker before cooking the clay.
D. Allow the slow cooker to heat up to about 325 degrees fahrenheit (260 degrees celsius) for 1 hour. [substeps] Do not allow the temperature to go above the cool bar when you shut the electric slow cooker.

Reply with exactly one uppercase letter out of A, B, C, or D.
",309
9018.0,Home and Garden,"[header] How to align garage door sensors [title] Turn off the power to your sensors by tripping the fuse for your garage. [step] You'll find this in your home's breaker box. [substeps] You won't actually be working with the electrical wiring, but it's always best to be safe when working with electricity.",D,"Context:
""[header] How to align garage door sensors [title] Turn off the power to your sensors by tripping the fuse for your garage. [step] You'll find this in your home's breaker box. [substeps] You won't actually be working with the electrical wiring, but it's always best to be safe when working with electricity.""

Which of the following endings best completes the context?

Choices:
A. [title] Locate and unbolt the circuit breaker. [step] You'll know it is located along the bottom of the door.
B. [title] Flip the power switch on your garage door. [step] Circuit breakers usually come in three forms : [substeps] Led, led, or anode.
C. ) [title] Slide the cool switch on the bottom of your garage door's range fuse fixture. [step] The cool switch will activate the house's fuse.
D. [title] Loosen the screws that mount each of your garage door sensors. [step] Don't take them all the way out.

Reply with exactly one uppercase letter out of A, B, C, or D.
",285
18608.0,Home and Garden,"[header] How to hang a vanity mirror [title] Use mounting hooks if the mirror is large and has a heavy frame. [step] Mounting hooks are ideal for vanity mirrors that weigh 15 to 30 pounds (6.8 to 13. 6 kg) and have a frame made of wood, metal, or plaster. The mounting hooks will ensure the mirror hangs correctly and is well supported on the wall.",C,"Context:
""[header] How to hang a vanity mirror [title] Use mounting hooks if the mirror is large and has a heavy frame. [step] Mounting hooks are ideal for vanity mirrors that weigh 15 to 30 pounds (6.8 to 13. 6 kg) and have a frame made of wood, metal, or plaster. The mounting hooks will ensure the mirror hangs correctly and is well supported on the wall.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Mounting hooks can be purchased online or in hardware stores. They are often designed to provide support or hold for things like camelback frames.
B. [substeps] Mounting hooks can be purchased online or at most drugstores. [title] Identify your vanity mirrors by their size.
C. [substeps] Weigh the mirror on a bathroom scale to ensure you get mounting hooks that are strong enough to support the weight. The weight restrictions for the mounting hooks will be noted on the package.
D. [substeps] Mounting hooks can be purchased at any hardware store or online. [title] Purchase mounting hooks for a frame for a vanity mirror that's made out of solid wood or plaster.

Reply with exactly one uppercase letter out of A, B, C, or D.
",319
