ind,activity_label,ctx,answer,final_prompt,len_tk_phi3_mini_4k_instruct
20620.0,Surfing,"Various people are seen wandering around a beach, followed by waves moving along the water and people sitting in the water. several people",D,"Context:
""Various people are seen wandering around a beach, followed by waves moving along the water and people sitting in the water. several people""

Which of the following endings best completes the context?

Choices:
A. jump into the water and swim around as well as catch fish.
B. ride waves as well as dancing in the water.
C. are then seen paddling along the water, leads into people taking pictures followed by the people sitting in the water.
D. surfing the waves while people on the sidelines watch the athletes move.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
30874.0,Making a sandwich,He puts bread on the tin foil with butter and cheese. He puts the iron on the sandwich. He opens the tin foil and cuts the sandwich in half. he,C,"Context:
""He puts bread on the tin foil with butter and cheese. He puts the iron on the sandwich. He opens the tin foil and cuts the sandwich in half. he""

Which of the following endings best completes the context?

Choices:
A. pours the sliced sandwich into water and cooks it for a while.
B. puts the sandwich onto the bread.
C. takes a bit of the sandwich.
D. puts a cop eyeball in the narrow slices.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
9639.0,Skiing,This man is skiing in the snow while holding a selfie stick recording himself. first he,A,"Context:
""This man is skiing in the snow while holding a selfie stick recording himself. first he""

Which of the following endings best completes the context?

Choices:
A. starts at the start line where racers are who participate in skiing competitions.
B. uses the selfie stick to paint himself and a couple of other people around him.
C. pulls several flags one at a time and then es rolls them through the tube.
D. takes his glasses off, then he puts his contacts in to solve the puzzle.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
47598.0,Doing a powerbomb,Some boys are in a room joking and playing around. Some of the boys lift one of the boys into the air. when they,D,"Context:
""Some boys are in a room joking and playing around. Some of the boys lift one of the boys into the air. when they""

Which of the following endings best completes the context?

Choices:
A. are done with the boy laying still, the boy gets up and they look at the girls and smile.
B. lift him, he does a backward handsit.
C. all drop the one in the top lays down on the ground.
D. get him into the air, the drop him down and the boy smiles at the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
15216.0,Getting a piercing,He expresses severe pain as he tries to pierce his ear lobe. He takes an ice cube to soothe his ear lobe. then he,A,"Context:
""He expresses severe pain as he tries to pierce his ear lobe. He takes an ice cube to soothe his ear lobe. then he""

Which of the following endings best completes the context?

Choices:
A. uses a cigarette lighter to heat the earring to sanitize it.
B. needs to remove something from the hole in his right ear.
C. pierces his ear instrument and talks about it.
D. inserts more piercing pliers into his ear lobe.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
14470.0,Playing beach volleyball,Different girls are shown playing beach volley ball as the narrator tells the story of their road to the championship. many of the team members,A,"Context:
""Different girls are shown playing beach volley ball as the narrator tells the story of their road to the championship. many of the team members""

Which of the following endings best completes the context?

Choices:
A. are shown talking on the court and strategizing for the win.
B. come by and begin coaching them on how to play.
C. bounce up and down as the game becomes more heated.
D. are shown in the video running up after the ball and finishing by scrolling down the screen as the camera pans out again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
6617.0,Carving jack-o-lanterns,The man goes into the living room and comes back and carves the pumpkin. The man goes to the sink then leaves the room and comes back. the man,D,"Context:
""The man goes into the living room and comes back and carves the pumpkin. The man goes to the sink then leaves the room and comes back. the man""

Which of the following endings best completes the context?

Choices:
A. blows bread then continues working in the living room.
B. pierces the pumpkin a second time and sits on the couch.
C. shows another pumpkin and puts wax on it then cleans it and puts more wax on it.
D. finishes carving and walks away.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
28249.0,Skiing,People are shown skiing down a ski slope and having a good time while someone records them. One man is struggling to ski while he only goes very slowly down the slope. other people,D,"Context:
""People are shown skiing down a ski slope and having a good time while someone records them. One man is struggling to ski while he only goes very slowly down the slope. other people""

Which of the following endings best completes the context?

Choices:
A. are shown skiing down stairs and around landscapes.
B. continue skiing down the slopes and end up skiing with people on speed boards.
C. are shown riding down on snowboards covered with snow.
D. whiz by as the man struggles to ski.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
45059.0,Using the pommel horse,"He continues doing front and back hand springs. After he's done, he gets off the bar and walks towards the judges and other contestants. the spectators",B,"Context:
""He continues doing front and back hand springs. After he's done, he gets off the bar and walks towards the judges and other contestants. the spectators""

Which of the following endings best completes the context?

Choices:
A. cheer him on as he bows and shakes their hands.
B. cheer for him and the judges shake hands with the gymnast.
C. applaud as he begins to compete.
D. gather around the judges as he stretches and gets ready to go.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
34022.0,Making a cake,The man stirs the mix then turns the mixer back on. The man mixes the mix and pours it into cake pans. the man,A,"Context:
""The man stirs the mix then turns the mixer back on. The man mixes the mix and pours it into cake pans. the man""

Which of the following endings best completes the context?

Choices:
A. taps the pans then puts the cake in the oven.
B. goes back and forth over the mix and smells it out before mixing the cookies.
C. places the pans in a trash can.
D. plays inside the fridge and adds bread and milk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
4709.0,Using the pommel horse,The man does a handstand and throws his open legs over the pommel. The man spins around on the pommel horse. The man does a handstand and dismounts. the man,A,"Context:
""The man does a handstand and throws his open legs over the pommel. The man spins around on the pommel horse. The man does a handstand and dismounts. the man""

Which of the following endings best completes the context?

Choices:
A. raises his arms and walks away.
B. spins on the pommel horse.
C. lifts his legs off the pommel horse and dismounts.
D. then mounts his pommel horse and dismounts.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
46639.0,Beer pong,A display is set up for a game of beer pong. People clap and shake hands before the game. they,A,"Context:
""A display is set up for a game of beer pong. People clap and shake hands before the game. they""

Which of the following endings best completes the context?

Choices:
A. try to throw the small balls into the red cups.
B. are released on to curling shows, followed by other scenes of them playing and warming up.
C. are then shown running down the court playing beer pong.
D. put a mask on and raise their hammers to hit the ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
36203.0,Washing face,Kermit the frog is talking to the camera in a doctor's office. a jungle,C,"Context:
""Kermit the frog is talking to the camera in a doctor's office. a jungle""

Which of the following endings best completes the context?

Choices:
A. gym is seen with a person dressed as a man doing special effects for the monkey.
B. is shown and there are lots of other people playing and swimming in the vast green swimming pool.
C. is shown and a fruit fall from a tree.
D. gym is building some scary and hairy enemies in the gym.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
20123.0,Cleaning sink,The female then uses the rag to rub the inside of the sink. The same female then uses a different rag to rub the sink surface. the female,B,"Context:
""The female then uses the rag to rub the inside of the sink. The same female then uses a different rag to rub the sink surface. the female""

Which of the following endings best completes the context?

Choices:
A. wipes down the window with a towel and takes off the rag.
B. puts more cleaner on the rag and cleans the counter top.
C. then uses a different rag to rub the mirror away from the camera without success.
D. then uses a lifter to rub in the drying product attached to the faucet.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
12158.0,Waterskiing,Several young men board a small powered boat on a very nice and sunny day. the,B,"Context:
""Several young men board a small powered boat on a very nice and sunny day. the""

Which of the following endings best completes the context?

Choices:
A. boat is then driven by a truck loaded with various components from an air raft.
B. slowly back the boat out to go water skiing.
C. company boat is sailing under the strong current, the city skyline is highlighted and then we see the interior of a beautiful tower.
D. two, one lets go of the sail to touch the water water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
16405.0,Wrapping presents,"First, the woman puts two books on both ends of the cloth and she folds both ends of the cloth together. then",B,"Context:
""First, the woman puts two books on both ends of the cloth and she folds both ends of the cloth together. then""

Which of the following endings best completes the context?

Choices:
A. she holds one end and folds the fabric studding the book.
B. when she's finished, it looks like a real purse in her hands.
C. , she plays breast stroke and puts the canvas down.
D. , the woman peels off the pieces of the rag, then she put it in tray and continues to roll around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
10556.0,Bathing dog,"They go inside, and it's a dog grooming salon. Several signs in another language are shown before the equipment is turned on. the dog",A,"Context:
""They go inside, and it's a dog grooming salon. Several signs in another language are shown before the equipment is turned on. the dog""

Which of the following endings best completes the context?

Choices:
A. is rinsed, soaped, bathed and clipped on the machine.
B. stylist applies a coat of cream, and they are finished.
C. is being groomed as they go through razors, and down the cheeks.
D. sits and listens to audiences.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
34553.0,Rollerblading,A middle aged man is standing in the street wearing rollerblades. The man precisely skates in-between a tight row of small cones. the man,C,"Context:
""A middle aged man is standing in the street wearing rollerblades. The man precisely skates in-between a tight row of small cones. the man""

Which of the following endings best completes the context?

Choices:
A. reaches the end of the row, turns around and runs back to the beginning.
B. takes off at the end of the row.
C. does a handstand after completing the course and goes back to the beginning.
D. eventually stops skating and starts roller blading to a stop.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
43512.0,Rollerblading,Two male kids are outside on a driveway talking to one another. once they,A,"Context:
""Two male kids are outside on a driveway talking to one another. once they""

Which of the following endings best completes the context?

Choices:
A. have finished their conversation, they begin skateboarding down the road into an open park.
B. begin talking, they show off a throwing disc to each other that has a variety of colors and attacks.
C. are finished, they start to run towards a ball and start playing hopscotch.
D. are finished, they begin fighting with a wooden bat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
49323.0,Playing accordion,Two men playing accordion are standing in the lakeside while a boat is sealing in the river and then are siting. men,B,"Context:
""Two men playing accordion are standing in the lakeside while a boat is sealing in the river and then are siting. men""

Which of the following endings best completes the context?

Choices:
A. go as lady two kneel on the bottom of the boat and shake hands.
B. are sitting on the dock next to he lake playing accordion.
C. sit on the boat and are getting playing instruments.
D. are puttin in kayaks to walk and kayak the river.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
47443.0,Rope skipping,Several kids are shown arriving at a park where they put their bags down and proceeded to go into the park. they,B,"Context:
""Several kids are shown arriving at a park where they put their bags down and proceeded to go into the park. they""

Which of the following endings best completes the context?

Choices:
A. use a different path and continue snowboarding down the paths.
B. are shown performing several different jump roping tricks while having fun and dancing.
C. begin taking it all out of the car and laying on the ground.
D. are instructed and are shown an elaborate slide where they struggle while they try to hold on.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
33859.0,Bullfighting,"People handles bulls in a rodeo ring, a man is throw to the air by a bull. people",C,"Context:
""People handles bulls in a rodeo ring, a man is throw to the air by a bull. people""

Which of the following endings best completes the context?

Choices:
A. watch on front the gates of the rodeo ring.
B. perform flips off a bull.
C. are throw by bulls to the ground while jumping and kicking with the back legs while people watch the rodeo.
D. prepare calf shit, after a bull runs in a ring into a man.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
5133.0,Snow tubing,A person in a green jacket walks around on the snow. A young girl lays in a tube on the snow. She is then pushed down the ramp. eventually she,B,"Context:
""A person in a green jacket walks around on the snow. A young girl lays in a tube on the snow. She is then pushed down the ramp. eventually she""

Which of the following endings best completes the context?

Choices:
A. goes to a sunny day where she is with her family enjoying life outdoors.
B. comes to a stop.
C. is pushed over with another little girl who stands pumping air into her lungs.
D. is pushed into a pool.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
23875.0,Rock-paper-scissors,Two men are seen sitting on a couch watching tv and speaking back and fourth to one another. another,A,"Context:
""Two men are seen sitting on a couch watching tv and speaking back and fourth to one another. another""

Which of the following endings best completes the context?

Choices:
A. walks into frame speaking and holding a drink and the two men continue speaking to one another.
B. man is seen shaving the other's beard and cutting it as well as a machine.
C. man flawlessly puts on bottom a shoe while the people around him laugh and continue.
D. man speaks to the camera and leads into one sleeping.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
33003.0,Playing ice hockey,A hockey player talks in an interview on tv. Several stills of him playing ice hockey are shown as he talks. he,A,"Context:
""A hockey player talks in an interview on tv. Several stills of him playing ice hockey are shown as he talks. he""

Which of the following endings best completes the context?

Choices:
A. continues talking as the pictures flash across the screen.
B. is then interviewed on stage and shows several more clips of him talking.
C. is having trouble scoring quickly, demonstrating several motions.
D. is then interviewed by a doctor one night in a different sterile room, where they continue talking about hockey.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
6406.0,Washing face,Tips to wash the face and pictures of women doing it are shown. Different steps of a facial rutine is shown. a woman,C,"Context:
""Tips to wash the face and pictures of women doing it are shown. Different steps of a facial rutine is shown. a woman""

Which of the following endings best completes the context?

Choices:
A. shaves her face using parts of the contact lens.
B. is seen looking to the camera and portraying a person's face in the mirror.
C. is washing her face with her hands showing facial rutine.
D. does saps on a back accordion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
24106.0,Tumbling,"We see two girls standing in a room, then perform a flip. We see 2 different girls do different flips. one girl",C,"Context:
""We see two girls standing in a room, then perform a flip. We see 2 different girls do different flips. one girl""

Which of the following endings best completes the context?

Choices:
A. lands on her back and then goes back in the same move.
B. falls and has her butt grabbed, we then see 4 girls with their left foot in the air.
C. does a back flip.
D. gets very high on the beam, then is back on the beam, but then is back again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
33046.0,Using the rowing machine,A man is seen sitting on a piece of exercise equipment and rowing himself back and fourth on a machine. the man,D,"Context:
""A man is seen sitting on a piece of exercise equipment and rowing himself back and fourth on a machine. the man""

Which of the following endings best completes the context?

Choices:
A. moves in several more jumps while maintaining his momentum.
B. picks up a red elliptical and prepares it for use.
C. continues rowing forward and backward and faster while flipping his body and staying upright.
D. continues moving himself back and fourth as the camera captures him from several angles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
1282.0,Tango,The woman then does the same moves by herself while the man and woman's silhouette is shown beside them. then the man,B,"Context:
""The woman then does the same moves by herself while the man and woman's silhouette is shown beside them. then the man""

Which of the following endings best completes the context?

Choices:
A. very casually throws a ball to the other side of the field where it suddenly splashes onto the ground.
B. performs his moves alone and leads into the couple performing again.
C. does the same move, but instead of jumping, he jumps far and the woman does the same.
D. walks down the walkway.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
23246.0,Hurling,The players continue to move up and down the field past one another and many watching on the sides. the group,A,"Context:
""The players continue to move up and down the field past one another and many watching on the sides. the group""

Which of the following endings best completes the context?

Choices:
A. continue to play and end by scoring a goal and the ref reacting.
B. goes in some circles to go faster.
C. eventually comes to a stop as a score is made and the players move to sit again.
D. continues to move up and down the field and ends with each man coming off the team when they reach the goal.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
6400.0,Decorating the Christmas tree,And sart putting the christmas lights around the tree. Once the lights are ready they are putting red balls on the tree. th little girl on man's shoulders,D,"Context:
""And sart putting the christmas lights around the tree. Once the lights are ready they are putting red balls on the tree. th little girl on man's shoulders""

Which of the following endings best completes the context?

Choices:
A. dances and sits on the floor.
B. is sitting in there white coat and did the decorations while they put the lights on the tree.
C. puts the white kitchen cloth to making sure it glows smooth from the blue lighting.
D. put the star at the top of the tree.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
895.0,Playing squash,"The player in black misses one shot, but he immediately grabs the ball and they continue to play again. Both the players continue on a great rally without missing a shot. the player in red",B,"Context:
""The player in black misses one shot, but he immediately grabs the ball and they continue to play again. Both the players continue on a great rally without missing a shot. the player in red""

Which of the following endings best completes the context?

Choices:
A. grabs for the ball again.
B. runs swiftly across the court to hit the ball back.
C. into blue without missing a shot as the crowd cheers and claps happy to win.
D. grabs the ball and knocks down two other players with it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
11719.0,Shaving,A barber rubs shaving cream on a man's bald head. The barber stops to clean his hands with a towel. the barber,D,"Context:
""A barber rubs shaving cream on a man's bald head. The barber stops to clean his hands with a towel. the barber""

Which of the following endings best completes the context?

Choices:
A. then holds up the hair operation on the man's head.
B. helps put shaving cream on the mans hair.
C. removes pubic hairs from the mans hair and let it dry.
D. grabs a razor and slowly shaves the head of the man.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
29104.0,Slacklining,A shot of scenery is shown followed by a man walking on the rope. Several more people are seen walking on the rope on the sunset. more people,D,"Context:
""A shot of scenery is shown followed by a man walking on the rope. Several more people are seen walking on the rope on the sunset. more people""

Which of the following endings best completes the context?

Choices:
A. are seen swinging around on the rope and ends with a view of the sunset.
B. walk on the rope balancing, dancing and bending to the rope.
C. walk back onto the boat on the beach.
D. take their turns walking on the rope.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
14937.0,Disc dog,"Every time she throws the disc, the dog gets excited and runs and fetches the disc for her. the dog",B,"Context:
""Every time she throws the disc, the dog gets excited and runs and fetches the disc for her. the dog""

Which of the following endings best completes the context?

Choices:
A. then walks back and forth across the field as she continues to throw the disc.
B. is well trained to catch the disc in its mouth almost every time without missing it.
C. jumps up each time the disc hits the dumpster on the side.
D. chases after the discs as she throws them many more times.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
31552.0,Preparing pasta,A cooker shows ingredients to make salad pasta while talking. The cooker puts pasta on a square container and adds vegetables. then,B,"Context:
""A cooker shows ingredients to make salad pasta while talking. The cooker puts pasta on a square container and adds vegetables. then""

Which of the following endings best completes the context?

Choices:
A. , cook water and salt, garlic, and mushrooms.
B. , the cooker adds cheese, broth, white cream, salt and then he mix it.
C. the timer shows the finished salad.
D. the cake is mixed in the container and cooked.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
38407.0,Blow-drying hair,A woman is seen using a blow dryer on her hair while the camera moves in slow motion. the woman,C,"Context:
""A woman is seen using a blow dryer on her hair while the camera moves in slow motion. the woman""

Which of the following endings best completes the context?

Choices:
A. blow dries her hair and its zoomed in to show the various patterns she has laid out.
B. continues washing the hair while moving quickly.
C. continues using the object on her hair while the effects continue to move in slow motion.
D. runs her hand through a hair and begins braiding other people hair where she can.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
31347.0,Roof shingle removal,The men continue to throw the shingles off the roof. The man holding the camera turns and climbs the ladder and stands on the rooftop. the man,A,"Context:
""The men continue to throw the shingles off the roof. The man holding the camera turns and climbs the ladder and stands on the rooftop. the man""

Which of the following endings best completes the context?

Choices:
A. turns the camera on himself and continues to talk.
B. lifts the ladder as a couple sits on the roof and talks.
C. jumps down from the rooftop and talks to the camera.
D. then does a hand stand on the rooftop.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
31517.0,Playing kickball,There are a lot of people at a park and some are playing while others are just watching. a man and a woman,A,"Context:
""There are a lot of people at a park and some are playing while others are just watching. a man and a woman""

Which of the following endings best completes the context?

Choices:
A. are standing at the entrance of the playing field and getting ready to play.
B. in big costumes speak to the camera while people pass.
C. decorate a christmas tree with lights as people walk behind watching.
D. are off camera riding in a semi trailer while the couple is bumping each other.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
542.0,Polishing forniture,"Afterwards, he does a light sanding of the table. With a tack rug, he removes the dust. Wearing gloves, he applies a stain to the table. finally",A,"Context:
""Afterwards, he does a light sanding of the table. With a tack rug, he removes the dust. Wearing gloves, he applies a stain to the table. finally""

Which of the following endings best completes the context?

Choices:
A. , he polishes the table and shows off his end result.
B. , he pins the table with sheet iron for proper effect.
C. , he replaces the dust under the center surface.
D. , the table is evenly cleaned.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
365.0,Tumbling,"A close up is shown of an image on a cell phone. A male gymnast runs, flipping back and forth across a mat. he",B,"Context:
""A close up is shown of an image on a cell phone. A male gymnast runs, flipping back and forth across a mat. he""

Which of the following endings best completes the context?

Choices:
A. vaults, then does a handstand.
B. is then shown flipping far into the air before standing before the cheering crowd.
C. prepares to jump into a pit, but is caught by the uneven bars.
D. dismounts, landing on the mat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
35975.0,Playing beach volleyball,Boy wearing orange hits the volleyball over the net. Man wearing gray shirt hits the volleyball. man wearing white shirts,C,"Context:
""Boy wearing orange hits the volleyball over the net. Man wearing gray shirt hits the volleyball. man wearing white shirts""

Which of the following endings best completes the context?

Choices:
A. hits the ball and falls while holding the net.
B. weaves on the floor, under some chairs, and behind the row of chairs he hits the ball.
C. hit the volleyball over the net.
D. hits a ball over the net from 9-11.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
38082.0,Rope skipping,The man puts his microphone down and shows different ways to jump rope. The man sits on the floor and jumps rope while sitting. he,A,"Context:
""The man puts his microphone down and shows different ways to jump rope. The man sits on the floor and jumps rope while sitting. he""

Which of the following endings best completes the context?

Choices:
A. gets up and jumps rope a few more times before finishing and waving.
B. jumps on a bench and is greeted by other couple.
C. jumps again to check gravity and turn his body.
D. stands up and shows something else in his hand.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
22270.0,Waterskiing,A man prepares himself on a dock to go water skiing. He launches into the water as the boat guns off. the man,D,"Context:
""A man prepares himself on a dock to go water skiing. He launches into the water as the boat guns off. the man""

Which of the following endings best completes the context?

Choices:
A. goes down a small waterfall at high speed.
B. runs and jumps off the dock to drink a cup of water.
C. rhythmically mounts the wide, flat-bottomed ski.
D. holds onto the rope while gliding through the water, looking very confident and skilled.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
38328.0,Powerbocking,The person on stilts goes through the city and on sidewalks. He is then interviewed by another person to talk about his stunts on the stilts. he,A,"Context:
""The person on stilts goes through the city and on sidewalks. He is then interviewed by another person to talk about his stunts on the stilts. he""

Which of the following endings best completes the context?

Choices:
A. jumps up high on the stilts as onlooker on the street watch him.
B. completely jumps off a very tall fire escape.
C. rides his stilts along the street.
D. is then interviewed by more people as part of a tutorial.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
29568.0,Skiing,A guy films him self skiing down a snowy sloop. the guy,B,"Context:
""A guy films him self skiing down a snowy sloop. the guy""

Which of the following endings best completes the context?

Choices:
A. is canoeing down a snowy slope.
B. starts skiing down the sloop with other skiers also skiing down the sloop around him and comes to a big stop area but he continues to ski on while other skiers stop.
C. continues working out and jumps over the mouthpiece.
D. merges briefly and gradually joins the boat on the water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
48274.0,Dodgeball,We see a game of dodge ball being played. A referee walks on the floor and tells a player something. a referee,A,"Context:
""We see a game of dodge ball being played. A referee walks on the floor and tells a player something. a referee""

Which of the following endings best completes the context?

Choices:
A. walks to a person on the right and tells them they are out.
B. flips the ball and a player bounces up and throws the ball.
C. gives a commentator credit and others applaud for the game.
D. with a black hat looks at the game before walking on the floor.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
15923.0,Triple jump,A man is seen speaking to the camera and leads into a girl jumping in front of him. More people take turns jumping into a pit in front of the man. the people,D,"Context:
""A man is seen speaking to the camera and leads into a girl jumping in front of him. More people take turns jumping into a pit in front of the man. the people""

Which of the following endings best completes the context?

Choices:
A. start jumping around one another and another walks into frame.
B. jump onto the walls in front of the camera making mishaps and spinning.
C. stream back and fourth in the end.
D. continue moving one after the other into the pit.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
18313.0,Putting in contact lenses,She slowly places the lens into her eyes. She blinks a few times making sure the lens is properly in place. she,C,"Context:
""She slowly places the lens into her eyes. She blinks a few times making sure the lens is properly in place. she""

Which of the following endings best completes the context?

Choices:
A. then opens the lens again to look.
B. then pushes it all into her eyes.
C. then adjusts the lens with her fingers and blinks a few times to assure placement.
D. gradually takes her glasses off and spits it out while laughing to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
19368.0,Doing fencing,Two people are seen speaking to the camera that leads into several clips of people fencing. the people,C,"Context:
""Two people are seen speaking to the camera that leads into several clips of people fencing. the people""

Which of the following endings best completes the context?

Choices:
A. engage in fencing in several more shots being shown of people fencing using one another.
B. make gestures to the camera and continue fencing one another.
C. then demonstrate proper fencing technique while the camera pans around their bodies and their movements.
D. walk around a bit and continue fencing and speaking to one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
10805.0,Paintball,They start to run off and everyone is sneaking around trying to catch and shoot other people without getting caught. the field they are playing on,A,"Context:
""They start to run off and everyone is sneaking around trying to catch and shoot other people without getting caught. the field they are playing on""

Which of the following endings best completes the context?

Choices:
A. is pretty cool, it has a lot of different hiding places.
B. is covered in grass and beach black birds flying above.
C. seems to be completely empty apart from cars laying in the grass.
D. is covered in dirt and they begin running and diving underneath it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
27651.0,Longboarding,He falls at the intersection and gets hit by a car. Two people are skateboarding and one spins and runs into the other. several different incidents of skateboarding accidents,A,"Context:
""He falls at the intersection and gets hit by a car. Two people are skateboarding and one spins and runs into the other. several different incidents of skateboarding accidents""

Which of the following endings best completes the context?

Choices:
A. are shown in succession.
B. are cycle, starting with the driver's side accident.
C. occur that lead into people skateboarding through chase obstacles.
D. are shown with still images of the skateboarders.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
24353.0,Sharpening knives,A man talks to the camera from a kitchen. The man demonstrates sharpening a knife with several sharpening tools. The man talks to the camera again. the man,C,"Context:
""A man talks to the camera from a kitchen. The man demonstrates sharpening a knife with several sharpening tools. The man talks to the camera again. the man""

Which of the following endings best completes the context?

Choices:
A. takes a sharpener and the sharpening stones, and cuts edges with it.
B. shows how to add the sharpening stone to the knife.
C. sharpens and then holds up a knife.
D. talks with the camera again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
325.0,Hanging wallpaper,Then he shows how to use fans to ventilate the room. He takes a scour and begins to scour the wall paper. he,C,"Context:
""Then he shows how to use fans to ventilate the room. He takes a scour and begins to scour the wall paper. he""

Which of the following endings best completes the context?

Choices:
A. shows how to detail and process paper paper.
B. then puts a towel on the back of the wall paper and wipes it off with his hand.
C. uses a paint roller to soak the wall paper for easy removal.
D. straightens it out and removes the wax paper.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
23447.0,Installing carpet,The woman shows the square mats and points to the different materials and features. The woman sweeps the floor to prep for a project. the woman,B,"Context:
""The woman shows the square mats and points to the different materials and features. The woman sweeps the floor to prep for a project. the woman""

Which of the following endings best completes the context?

Choices:
A. places mats and trim into a glass measuring cup, then dumps some white powder onto the carpet.
B. uses a chalk line then tape to mark the floor.
C. is seen off camera fixing the mats and shows her logo for the video.
D. sweeps the floor to prep for a project.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
15751.0,Putting in contact lenses,"Then she take off hr glasses and show how to put the contact on the eye, she grab it with the index finger and put it in the eye. and",C,"Context:
""Then she take off hr glasses and show how to put the contact on the eye, she grab it with the index finger and put it in the eye. and""

Which of the following endings best completes the context?

Choices:
A. then put the contact in her eye to work.
B. finally puts the lens popped with the thumb and rub the glass on the skin.
C. then she do the same with the other contac in her other eye.
D. then puts put her finger halfway in to the eye, then close the contact screen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
49034.0,Braiding hair,The woman is seated facing the camera while another woman styles her hair. The woman continues to have her hair styled while turned away from the camera. the woman,A,"Context:
""The woman is seated facing the camera while another woman styles her hair. The woman continues to have her hair styled while turned away from the camera. the woman""

Which of the following endings best completes the context?

Choices:
A. spins slowly in front of the camera showing the completed hairstyle.
B. finishes getting her hair styled by another woman.
C. speaks to the camera as the camera pans around camera angles.
D. switches hair accessories and twists her hair into a style for the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
11837.0,Hurling,The players are lined up and ready to pick up the balls from the ground using their bats. the players,A,"Context:
""The players are lined up and ready to pick up the balls from the ground using their bats. the players""

Which of the following endings best completes the context?

Choices:
A. started to bounce their balls on their bat while running forward, some of the balls fell down on the ground and the players have to pick them up using the bat.
B. begin to play the game back and forth.
C. took their bats and began to spear the balls.
D. hitting each other with the bat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
33929.0,Triple jump,The competitor skips and runs off of the track and goes to the spectator stands and celebrates his jump. a close up of the competitors foot position landing on the white marker line,D,"Context:
""The competitor skips and runs off of the track and goes to the spectator stands and celebrates his jump. a close up of the competitors foot position landing on the white marker line""

Which of the following endings best completes the context?

Choices:
A. , the black railings are shown.
B. and listing his runners and winner of marathon wins olympic medal.
C. with its circles and streamers folded across it.
D. is shown on a close up and the jump is shown in slow motion and at regular speed multiple times.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
